epoch,train_loss,val_model_cove,val_teacher_cove,val_baseload_cove,val_model_improvement_vs_baseload_pct,val_final_soc_mean_pct,val_final_soc_max_pct,lr
0,5.257418094896803,6.883020603965567,5.906511782796019,7.136160695044356,3.5472868660956585,30.549477527390305,100.0,0.0005
1,2.627675273839165,6.8123226318346175,5.906511782796019,7.136160695044356,4.537987260217173,16.068220859817036,100.0,0.0005
2,1.7063838173361385,6.520661478174273,5.906511782796019,7.136160695044356,8.625075067290885,50.75839490359924,100.0,0.0005
3,1.417580756486631,6.752631773440961,5.906511782796019,7.136160695044356,5.374443457666709,9.155523096216834,31.819927215576172,0.0005
4,1.238064029637505,6.654888204404014,5.906511782796019,7.136160695044356,6.744137516053371,7.960277559283881,32.460304260253906,0.0005
5,1.1210653279341904,6.312661112417003,5.906511782796019,7.136160695044356,11.539812762333458,70.80475094787825,100.0,0.0005
6,1.0550663646529703,6.498495342509858,5.906511782796019,7.136160695044356,8.935692170964128,19.817083098693836,96.88624572753906,0.0005
7,0.7949951355363808,6.665683103274481,5.906511782796019,7.136160695044356,6.592867115458789,9.189231327015598,91.0942611694336,0.0005
8,0.6424664007682427,6.506970540316908,5.906511782796019,7.136160695044356,8.81692805999147,34.18863845729951,100.0,0.0005
9,0.5520068266812492,6.610379519523691,5.906511782796019,7.136160695044356,7.3678438307280425,10.408319842791597,87.54661560058594,0.0005
10,0.5029077307850707,6.642669163959347,5.906511782796019,7.136160695044356,6.915364608138791,12.541613534744728,70.50310516357422,0.00025
11,0.4436369573368746,6.5228217791722,5.906511782796019,7.136160695044356,8.594802472680911,43.4810189285274,98.89232635498047,0.00025
12,0.401899843823676,6.362636780518904,5.906511782796019,7.136160695044356,10.839496860862715,84.19734040918823,100.0,0.00025
13,0.38519585307906656,6.665451209802545,5.906511782796019,7.136160695044356,6.596116670532526,7.692396929096492,50.130683898925774,0.00025
14,0.3682579985436271,6.370731057308321,5.906511782796019,7.136160695044356,10.726070648431175,82.22643761749102,100.0,0.00025
15,0.3349553819964914,6.473402045739492,5.906511782796019,7.136160695044356,9.287327985272393,35.40227414599685,100.0,0.000125
16,0.32462040992344127,6.548017345200816,5.906511782796019,7.136160695044356,8.241733545209689,37.03781914217083,97.29783630371094,0.000125
17,0.3024456942198323,6.584701426169537,5.906511782796019,7.136160695044356,7.727674479889092,28.131543500144502,100.0,0.000125
18,0.2872650874596016,6.696454980278784,5.906511782796019,7.136160695044356,6.161656576356553,15.279693928339736,98.1185073852539,0.000125
19,0.27543625819916817,6.6546704293094745,5.906511782796019,7.136160695044356,6.747189228365441,8.827563531988469,98.66915130615234,0.000125
20,0.290072764543926,6.605390439290231,5.906511782796019,7.136160695044356,7.437756497309733,47.476426555598074,100.0,6.25e-05
21,0.24442598340558072,6.572937938757372,5.906511782796019,7.136160695044356,7.892517844758021,52.958657478072126,100.0,6.25e-05
22,0.2534135737839867,6.721318449499242,5.906511782796019,7.136160695044356,5.8132413670728695,11.361785593158048,100.0,6.25e-05
23,0.23816034285461202,6.684618980686096,5.906511782796019,7.136160695044356,6.327516064370981,13.11929422069274,100.0,6.25e-05
