epoch,train_loss,val_loss
0,1.2367585e+10,1.7137613e+09
1,4.2631226e+08,4.426721e+07
2,4.7547584e+07,4.425399e+07
3,4.852249e+07,4.4166784e+07
4,4.8419204e+07,4.4316932e+07
5,4.708654e+07,4.4192772e+07
6,4.754781e+07,4.405767e+07
7,4.7432616e+07,4.3903476e+07
8,3.2313304e+07,4.3808116e+07
9,3.15012e+07,4.370075e+07
10,3.2866106e+07,4.4659132e+07
