epoch,train_loss,val_loss
0,1054.6208,302.43524
1,208.61237,162.00894
2,128.37361,120.74913
3,105.93925,99.78323
4,96.46187,90.72725
5,89.24332,89.71762
6,88.990845,89.52608
7,89.33655,89.40737
8,55.573334,89.41487
9,54.222473,89.431175
10,52.799374,89.30348
