epoch,train_loss,val_loss
0,3.591441e+10,7.6779566e+09
1,3.6266578e+09,2.1800847e+09
2,1.1938738e+09,7.12801e+08
3,4.2701978e+08,2.6359422e+08
4,1.518534e+08,1.32505e+08
5,2.4828838e+07,8.095395e+07
6,3.8366708e+07,163237.48
7,178829.22,163213.14
8,435633.5,162343.33
9,8.2050285e+06,162564.55
10,125038.99,162564.55
