time_stamp,speed,power,historical_power
2021-10-21 15:00:00,4.982046,0.21076263700341322,0.21428590250815438
2021-10-21 16:00:00,5.0224295,0.211813174024742,0.3164882782216774
2021-10-21 17:00:00,5.840718,0.26565217739627384,0.3750009881678104
2021-10-21 18:00:00,6.303768,0.30415124147598444,0.4228441208758488
2021-10-21 19:00:00,6.4984446,0.32128206770394074,0.48198451501514405
2021-10-21 20:00:00,6.641435,0.33547454268718147,0.5286070628437836
2021-10-21 21:00:00,6.791399,0.34514484558464464,0.5102787898080109
2021-10-21 22:00:00,6.6289883,0.3373710038203695,0.47669267875692184
2021-10-21 23:00:00,7.001422,0.3753789749178052,0.4549909325721718
2021-10-22 00:00:00,7.2490606,0.4032878021595558,0.4463809605623545
2021-10-22 01:00:00,6.9966846,0.3794908512275422,0.4065680747487024
2021-10-22 02:00:00,6.6449375,0.4375563720385165,0.40874415202289816
2021-10-22 03:00:00,5.9242897,0.3622167610726474,0.38316773397573906
2021-10-22 04:00:00,5.4498644,0.32530132807670614,0.36857552579750413
2021-10-22 05:00:00,6.442037,0.406427127787486,0.27273484269159
2021-10-22 06:00:00,7.0813413,0.4693225847054817,0.2939796600808137
2021-10-22 07:00:00,7.0410686,0.46849405109007064,0.3211492681497441
2021-10-22 08:00:00,6.974134,0.46424415738697494,0.3134484105254892
2021-10-22 09:00:00,7.16228,0.4826703832323637,0.2992388209234389
2021-10-22 10:00:00,7.5888777,0.5247257874803232,0.3154279082832706
2021-10-22 11:00:00,7.605535,0.5238500133424406,0.3660257893352714
2021-10-22 12:00:00,7.3626575,0.498530896521843,0.43080058457372555
2021-10-22 13:00:00,4.098849,0.227182277451641,0.4864926683218698
2021-10-22 14:00:00,8.864038,0.6601843070092273,0.48155393736122837
2021-10-22 15:00:00,9.972245,0.7518372107334068,0.5479714627676815
2021-10-22 16:00:00,10.80766,0.8057614710554694,0.7222710889503866
2021-10-22 17:00:00,11.229436,0.8277241571319633,0.8160200184352587
2021-10-22 18:00:00,11.407744,0.8292129146078778,0.83878318860408
2021-10-22 19:00:00,11.581673,0.8357054693405153,0.82839135239856
2021-10-22 20:00:00,11.7283125,0.8454008408995957,0.8186409029798398
2021-10-22 21:00:00,11.891304,0.8532022528904082,0.815082444816757
2021-10-22 22:00:00,11.729095,0.8512608591296118,0.8100109041023985
2021-10-22 23:00:00,11.16934,0.8329087911707992,0.7671460290674174
2021-10-23 00:00:00,10.502894,0.8005352843163932,0.7394246280931629
2021-10-23 01:00:00,9.751421,0.7519832941826493,0.7539330396410765
2021-10-23 02:00:00,9.348466,0.7120728398104632,0.7574762141420254
2021-10-23 03:00:00,8.871404,0.6618967880693438,0.7614784255298294
2021-10-23 04:00:00,8.581017,0.6342477653031269,0.712857934144281
2021-10-23 05:00:00,8.964263,0.6701993636784773,0.6352569842383282
2021-10-23 06:00:00,9.265243,0.6944265018486064,0.6568217044867036
2021-10-23 07:00:00,9.512939,0.7940001059409411,0.6469874584376619
2021-10-23 08:00:00,9.446225,0.7886333202646515,0.6268420106764286
2021-10-23 09:00:00,9.495357,0.7913058138343756,0.6402600119844993
2021-10-23 10:00:00,9.636704,0.8009682558491502,0.6812702936729329
2021-10-23 11:00:00,10.993344,0.8651735437134841,0.7198262300317637
2021-10-23 12:00:00,10.741132,0.8599740402791001,0.76028155667788
2021-10-23 13:00:00,7.2860928,0.5798164685553455,0.8082780530300915
2021-10-23 14:00:00,11.857657,0.8919017213903699,0.8035980902800653
2021-10-23 15:00:00,12.652668,0.9007619609792888,0.822992003482567
2021-10-23 16:00:00,12.228446,0.900842639556418,0.8432138695544708
2021-10-23 17:00:00,12.568806,0.9058508066472043,0.8317537580680608
2021-10-23 18:00:00,13.13251,0.9101783174100915,0.8267164738377962
2021-10-23 19:00:00,12.945432,0.9057458166380938,0.8211901124192404
2021-10-23 20:00:00,12.695775,0.9014954987099849,0.8103186854364092
2021-10-23 21:00:00,12.362506,0.8996631110822956,0.8109532209263903
2021-10-23 22:00:00,12.260554,0.8938120320830681,0.8165950003452
2021-10-23 23:00:00,12.690736,0.8915830778748106,0.8058658695270656
