window_index,horizon_start_hour,horizon_end_hour,executed_until_hour,initial_soc,soc_after_execution,planned_terminal_soc,objective,runtime_seconds,mip_gap,status
485,11640,11807,11663,490.3907272727273,29.588,490.3907272727273,10806.62985670397,0.006894111633300781,0.0,2
486,11664,11831,11687,29.588,240.099,29.588,11160.488155550864,0.004606962203979492,0.0,2
487,11688,11855,11711,240.099,715.0531818181817,240.099,11463.716239276606,0.004406929016113281,0.0,2
488,11712,11879,11735,715.0531818181817,0.0,715.0531818181817,14435.238950278526,0.005522966384887695,0.0,2
489,11736,11903,11759,0.0,88.15345454545457,0.0,11035.231845102171,0.005248069763183594,0.0,2
490,11760,11927,11783,88.15345454545457,815.1852727272727,88.15345454545457,14332.324521960583,0.005172014236450195,0.0,2
491,11784,11951,11807,815.1852727272727,295.8473636363637,815.1852727272727,17125.120480032634,0.005519866943359375,0.0,2
492,11808,11975,11831,295.8473636363637,200.0,295.8473636363637,19093.078822679596,0.005870819091796875,0.0,2
493,11832,11999,11855,200.0,1878.864,200.0,18449.429164874327,0.0058441162109375,0.0,2
494,11856,12023,11879,1878.864,2252.2130909090906,1878.864,18412.30814372649,0.0083160400390625,0.0,2
495,11880,12047,11903,2252.2130909090906,1888.5767272727269,2252.2130909090906,16820.689708125934,0.008253097534179688,0.0,2
496,11904,12071,11927,1888.5767272727269,1538.6403636363632,1888.5767272727269,18071.749357307897,0.008360862731933594,0.0,2
497,11928,12095,11951,1538.6403636363632,1404.4639999999997,1538.6403636363632,16399.677723406672,0.008826017379760742,0.0,2
498,11952,12119,11975,1404.4639999999997,889.3403636363633,1404.4639999999997,14233.3490337934,0.01663804054260254,0.0,2
499,11976,12143,11999,889.3403636363633,35.169090909090286,889.3403636363633,12177.721011887528,0.005527973175048828,0.0,2
500,12000,12167,12023,35.169090909090286,492.85409090909025,35.169090909090286,13773.647826450147,0.005479097366333008,0.0,2
501,12024,12191,12047,492.85409090909025,1783.1054545454538,492.85409090909025,13496.423947673953,0.005038022994995117,0.0,2
502,12048,12215,12071,1783.1054545454538,1939.2618181818175,1783.1054545454538,13627.19254352261,0.007621049880981445,0.0,2
503,12072,12239,12095,1939.2618181818175,622.3490909090907,1939.2618181818175,12014.117248075687,0.007841825485229492,0.0,2
504,12096,12263,12119,622.3490909090907,768.6855454545454,622.3490909090907,10354.669480743198,0.007285118103027344,0.0,2
505,12120,12287,12143,768.6855454545454,1391.7555454545454,768.6855454545454,9863.329585677862,0.005285024642944336,0.0,2
506,12144,12311,12167,1391.7555454545454,1395.9163636363637,1391.7555454545454,10659.432464942947,0.0076220035552978516,0.0,2
507,12168,12335,12191,1395.9163636363637,2062.1891818181816,1395.9163636363637,9073.262764773553,0.006693124771118164,0.0,2
508,12192,12359,12215,2062.1891818181816,738.4047272727272,2062.1891818181816,11116.892498725634,0.00651097297668457,0.0,2
509,12216,12383,12239,738.4047272727272,1063.512727272727,738.4047272727272,13542.72520733393,0.004075050354003906,0.0,2
510,12240,12407,12263,1063.512727272727,1533.551727272727,1063.512727272727,13206.418912883839,0.006412982940673828,0.0,2
511,12264,12431,12287,1533.551727272727,2100.124,1533.551727272727,15075.75149304163,0.006299018859863281,0.0,2
512,12288,12455,12311,2100.124,2400.0,2100.124,15993.570470630384,0.0063250064849853516,0.0,2
513,12312,12479,12335,2400.0,2400.0,2400.0,15327.250951325468,0.003741025924682617,0.0,2
514,12336,12503,12359,2400.0,2033.8564545454544,2400.0,14942.406331055041,0.003912925720214844,0.0,2
515,12360,12527,12383,2033.8564545454544,1128.1811818181818,2033.8564545454544,11636.32607882858,0.006369113922119141,0.0,2
516,12384,12551,12407,1128.1811818181818,1178.052,1128.1811818181818,9843.736229060472,0.007153987884521484,0.0,2
517,12408,12575,12431,1178.052,1073.457090909091,1178.052,10293.634644101714,0.007153987884521484,0.0,2
518,12432,12599,12455,1073.457090909091,1307.6907272727276,1073.457090909091,9964.571023243348,0.007539033889770508,0.0,2
519,12456,12623,12479,1307.6907272727276,1805.4267272727275,1307.6907272727276,10452.84790176537,0.008095979690551758,0.0,2
520,12480,12647,12503,1805.4267272727275,1655.492181818182,1805.4267272727275,11143.100710024184,0.00764918327331543,0.0,2
521,12504,12671,12527,1655.492181818182,1527.4,1655.492181818182,11289.70932296546,0.007786989212036133,0.0,2
522,12528,12695,12551,1527.4,322.7617272727275,1527.4,11408.67882523216,0.00801706314086914,0.0,2
523,12552,12719,12575,322.7617272727275,100.0,322.7617272727275,10518.167509166784,0.005213022232055664,0.0,2
524,12576,12743,12599,100.0,1651.3100000000002,100.0,12592.979521471012,0.005239963531494141,0.0,2
525,12600,12767,12623,1651.3100000000002,1370.824545454546,1651.3100000000002,13706.863837889832,0.008109092712402344,0.0,2
526,12624,12791,12647,1370.824545454546,1531.934545454546,1370.824545454546,12919.927159667348,0.007912158966064453,0.0,2
527,12648,12815,12671,1531.934545454546,909.090909090909,1531.934545454546,12126.390290714055,0.008336067199707031,0.0,2
528,12672,12839,12695,909.090909090909,135.35300000000007,909.090909090909,15664.460546609535,0.008070945739746094,0.0,2
529,12696,12863,12719,135.35300000000007,1500.0,135.35300000000007,17276.897113052146,0.005474090576171875,0.0,2
530,12720,12887,12743,1500.0,2400.0,1500.0,18263.994636246807,0.008505105972290039,0.0,2
531,12744,12911,12767,2400.0,2400.0,2400.0,18526.511426076937,0.006026029586791992,0.0,2
532,12768,12935,12791,2400.0,2062.7459999999996,2400.0,26400.781168114365,0.005519866943359375,0.0,2
533,12792,12959,12815,2062.7459999999996,1345.8472727272724,2062.7459999999996,25554.721090768664,0.008891105651855469,0.0,2
534,12816,12983,12839,1345.8472727272724,0.0,1345.8472727272724,25497.338395749044,0.008514881134033203,0.0,2
535,12840,13007,12863,0.0,699.159,0.0,21333.1039123904,0.005304098129272461,0.0,2
536,12864,13031,12887,699.159,1323.3390000000002,699.159,19699.485007611675,0.00842595100402832,0.0,2
537,12888,13055,12911,1323.3390000000002,1511.3590000000002,1323.3390000000002,17379.067055035342,0.007246971130371094,0.0,2
538,12912,13079,12935,1511.3590000000002,686.8647272727278,1511.3590000000002,15132.908019502273,0.006751060485839844,0.0,2
539,12936,13103,12959,686.8647272727278,983.8787272727278,686.8647272727278,5141.1917731668045,0.004725933074951172,0.0,2
540,12960,13127,12983,983.8787272727278,688.6311818181823,983.8787272727278,5101.339380932219,0.009943008422851562,0.0,2
541,12984,13151,13007,688.6311818181823,905.6481818181823,688.6311818181823,5091.787707817968,0.009469985961914062,0.0,2
542,13008,13175,13031,905.6481818181823,944.3261818181822,905.6481818181823,5095.654307807078,0.009907007217407227,0.0,2
543,13032,13199,13055,944.3261818181822,968.9861818181822,944.3261818181822,4911.439775297859,0.009846925735473633,0.0,2
544,13056,13223,13079,968.9861818181822,979.4886363636361,968.9861818181822,4456.43571777005,0.009665966033935547,0.0,2
545,13080,13247,13103,979.4886363636361,1640.529636363636,979.4886363636361,4031.123808493817,0.009594917297363281,0.0,2
546,13104,13271,13127,1640.529636363636,1690.9162727272726,1640.529636363636,3357.336424883452,0.006884098052978516,0.0,2
547,13128,13295,13151,1690.9162727272726,1551.8359090909091,1690.9162727272726,3377.6044507375664,0.007147073745727539,0.0,2
548,13152,13319,13175,1551.8359090909091,2022.3029090909095,1551.8359090909091,5902.65905907426,0.006765842437744141,0.0,2
549,13176,13343,13199,2022.3029090909095,2318.825909090909,2022.3029090909095,7746.293889466971,0.00923609733581543,0.0,2
550,13200,13367,13223,2318.825909090909,2376.652,2318.825909090909,8944.055652937595,0.007728099822998047,0.0,2
551,13224,13391,13247,2376.652,2036.3636363636363,2376.652,9872.807675607177,0.007800102233886719,0.0,2
552,13248,13415,13271,2036.3636363636363,1247.3821818181816,2036.3636363636363,10108.399097343696,0.010419845581054688,0.0,2
553,13272,13439,13295,1247.3821818181816,1600.0,1247.3821818181816,10540.641960360139,0.010550975799560547,0.0,2
554,13296,13463,13319,1600.0,1926.7202727272727,1600.0,12987.506813359529,0.01037287712097168,0.0,2
555,13320,13487,13343,1926.7202727272727,1482.1553636363633,1926.7202727272727,12362.488786383783,0.009299039840698242,0.0,2
556,13344,13511,13367,1482.1553636363633,826.1114545454541,1482.1553636363633,11529.68240043391,0.009556055068969727,0.0,2
557,13368,13535,13391,826.1114545454541,148.4735454545451,826.1114545454541,11393.931152702653,0.004906892776489258,0.0,2
558,13392,13559,13415,148.4735454545451,490.2805454545451,148.4735454545451,11905.158027041532,0.003993034362792969,0.0,2
559,13416,13583,13439,490.2805454545451,692.5970909090908,490.2805454545451,12570.241845568575,0.003942012786865234,0.0,2
560,13440,13607,13463,692.5970909090908,76.81454545454551,692.5970909090908,12518.853145415129,0.006196022033691406,0.0,2
561,13464,13631,13487,76.81454545454551,0.0,76.81454545454551,10170.401888961473,0.004114866256713867,0.0,2
562,13488,13655,13511,0.0,100.0,0.0,8839.488477419825,0.003938913345336914,0.0,2
563,13512,13679,13535,100.0,763.8181818181815,100.0,8992.208589505077,0.004055976867675781,0.0,2
564,13536,13703,13559,763.8181818181815,1618.403,763.8181818181815,9240.70549811173,0.00422215461730957,0.0,2
565,13560,13727,13583,1618.403,2036.3636363636363,1618.403,8951.590053187545,0.006129026412963867,0.0,2
566,13584,13751,13607,2036.3636363636363,1854.5454545454545,2036.3636363636363,8418.542193052406,0.006181001663208008,0.0,2
567,13608,13775,13631,1854.5454545454545,1672.7272727272727,1854.5454545454545,8537.255646841058,0.0061647891998291016,0.0,2
568,13632,13799,13655,1672.7272727272727,1672.7272727272727,1672.7272727272727,8428.132923750112,0.006246089935302734,0.0,2
569,13656,13823,13679,1672.7272727272727,1427.2727272727275,1672.7272727272727,10971.903337173026,0.006443977355957031,0.0,2
570,13680,13847,13703,1427.2727272727275,1902.844181818182,1427.2727272727275,10999.231417916399,0.010044097900390625,0.0,2
571,13704,13871,13727,1902.844181818182,1895.3529999999998,1902.844181818182,10919.45889704097,0.00951695442199707,0.0,2
572,13728,13895,13751,1895.3529999999998,1986.1529999999998,1895.3529999999998,12982.068091161822,0.009956121444702148,0.0,2
573,13752,13919,13775,1986.1529999999998,2093.926636363636,1986.1529999999998,14516.7708905054,0.010241031646728516,0.0,2
574,13776,13943,13799,2093.926636363636,2206.86,2093.926636363636,15743.179343895908,0.00997304916381836,0.0,2
575,13800,13967,13823,2206.86,1407.4897272727274,2206.86,23019.755326389648,0.009842157363891602,0.0,2
576,13824,13991,13847,1407.4897272727274,1488.567,1407.4897272727274,25282.63181412126,0.006314992904663086,0.0,2
577,13848,14015,13871,1488.567,1725.8422727272728,1488.567,24416.462525753715,0.006419181823730469,0.0,2
578,13872,14039,13895,1725.8422727272728,1667.0283636363638,1725.8422727272728,23971.377647286525,0.009713888168334961,0.0,2
579,13896,14063,13919,1667.0283636363638,2003.392,1667.0283636363638,25941.020875465438,0.009224176406860352,0.0,2
580,13920,14087,13943,2003.392,1892.7190000000003,2003.392,23736.324550395588,0.008536100387573242,0.0,2
581,13944,14111,13967,1892.7190000000003,1627.2727272727275,1892.7190000000003,21835.286596714446,0.00932002067565918,0.0,2
582,13968,14135,13991,1627.2727272727275,1324.392727272726,1627.2727272727275,22675.574036111226,0.006691932678222656,0.0,2
583,13992,14159,14015,1324.392727272726,1741.2915454545443,1324.392727272726,34726.570897174155,0.0063610076904296875,0.0,2
584,14016,14183,14039,1741.2915454545443,2341.537,1741.2915454545443,38203.31889600973,0.009128093719482422,0.0,2
585,14040,14207,14063,2341.537,1682.2802727272729,2341.537,46057.44892258516,0.008678197860717773,0.0,2
586,14064,14231,14087,1682.2802727272729,2027.072272727273,1682.2802727272729,49226.568805851115,0.009263992309570312,0.0,2
587,14088,14255,14111,2027.072272727273,2244.9152727272735,2027.072272727273,49468.95234100548,0.009554862976074219,0.0,2
588,14112,14279,14135,2244.9152727272735,1721.7231818181826,2244.9152727272735,50371.99567300367,0.009267091751098633,0.0,2
589,14136,14303,14159,1721.7231818181826,1132.4840909090922,1721.7231818181826,42362.58236453327,0.009732961654663086,0.0,2
590,14160,14327,14183,1132.4840909090922,1121.3313636363648,1132.4840909090922,25246.667325645256,0.006671905517578125,0.0,2
591,14184,14351,14207,1121.3313636363648,647.2440909090926,1121.3313636363648,21471.534383143444,0.006977081298828125,0.0,2
592,14208,14375,14231,647.2440909090926,645.5643636363653,647.2440909090926,8847.256285569121,0.009329080581665039,0.0,2
593,14232,14399,14255,645.5643636363653,1110.9593636363654,645.5643636363653,6754.876248458265,0.0072841644287109375,0.0,2
594,14256,14423,14279,1110.9593636363654,1548.6423636363634,1110.9593636363654,7250.866319074672,0.006936788558959961,0.0,2
595,14280,14447,14303,1548.6423636363634,1528.5578181818178,1548.6423636363634,6848.0150237751495,0.006644010543823242,0.0,2
596,14304,14471,14327,1528.5578181818178,1301.1134545454543,1528.5578181818178,6158.6311426557195,0.00642704963684082,0.0,2
597,14328,14495,14351,1301.1134545454543,692.3747272727269,1301.1134545454543,5786.684007025214,0.006335020065307617,0.0,2
598,14352,14519,14375,692.3747272727269,167.12699999999998,692.3747272727269,6634.411632160868,0.0065441131591796875,0.0,2
599,14376,14543,14399,167.12699999999998,300.0,167.12699999999998,5467.338274612362,0.004042148590087891,0.0,2
600,14400,14567,14423,300.0,944.2747272727265,300.0,4962.7774442543705,0.0058040618896484375,0.0,2
601,14424,14591,14447,944.2747272727265,1174.8403636363628,944.2747272727265,5048.203873939099,0.009831905364990234,0.0,2
602,14448,14615,14471,1174.8403636363628,1151.8438181818178,1174.8403636363628,5731.692029665408,0.008932113647460938,0.0,2
603,14472,14639,14495,1151.8438181818178,1596.6878181818183,1151.8438181818178,6556.650569488114,0.008994102478027344,0.0,2
604,14496,14663,14519,1596.6878181818183,719.260727272728,1596.6878181818183,6468.077279291563,0.008845806121826172,0.0,2
605,14520,14687,14543,719.260727272728,329.22300000000075,719.260727272728,6379.777223935196,0.006239891052246094,0.0,2
606,14544,14711,14567,329.22300000000075,1238.3590000000006,329.22300000000075,6124.190436203599,0.005805015563964844,0.0,2
607,14568,14735,14591,1238.3590000000006,2016.5850000000005,1238.3590000000006,10708.696228768382,0.006154060363769531,0.0,2
608,14592,14759,14615,2016.5850000000005,2196.18,2016.5850000000005,11167.659119152384,0.0062198638916015625,0.0,2
609,14616,14783,14639,2196.18,2208.9783636363627,2196.18,10878.438519324545,0.006319999694824219,0.0,2
610,14640,14807,14663,2208.9783636363627,1852.0818181818183,2208.9783636363627,10802.56372859525,0.009122133255004883,0.0,2
611,14664,14831,14687,1852.0818181818183,1496.848909090909,1852.0818181818183,10446.512353613141,0.008633852005004883,0.0,2
612,14688,14855,14711,1496.848909090909,1085.1271818181815,1496.848909090909,10055.880070277002,0.006318807601928711,0.0,2
613,14712,14879,14735,1085.1271818181815,503.91109090909083,1085.1271818181815,10660.375993533362,0.005878925323486328,0.0,2
614,14736,14903,14759,503.91109090909083,268.7423636363637,503.91109090909083,5768.889040218215,0.0037500858306884766,0.0,2
615,14760,14927,14783,268.7423636363637,342.2617272727273,268.7423636363637,5832.388342878145,0.004626035690307617,0.0,2
616,14784,14951,14807,342.2617272727273,219.57518181818176,342.2617272727273,5367.001719757288,0.009422063827514648,0.0,2
617,14808,14975,14831,219.57518181818176,224.44918181818176,219.57518181818176,5984.3432024403555,0.004467010498046875,0.0,2
618,14832,14999,14855,224.44918181818176,898.7661818181818,224.44918181818176,8491.997509278182,0.0039730072021484375,0.0,2
619,14856,15023,14879,898.7661818181818,1629.4007272727274,898.7661818181818,10826.01633616738,0.007144927978515625,0.0,2
620,14880,15047,14903,1629.4007272727274,1727.0765454545453,1629.4007272727274,10275.139783328068,0.0065021514892578125,0.0,2
621,14904,15071,14927,1727.0765454545453,2091.231,1727.0765454545453,11860.19816112334,0.006154775619506836,0.0,2
622,14928,15095,14951,2091.231,2108.723090909091,2091.231,12341.787445865686,0.006350040435791016,0.0,2
623,14952,15119,14975,2108.723090909091,1824.4245454545448,2108.723090909091,24573.12339552304,0.0069789886474609375,0.0,2
624,14976,15143,14999,1824.4245454545448,1864.1229999999994,1824.4245454545448,27662.288382615203,0.00687098503112793,0.0,2
625,15000,15167,15023,1864.1229999999994,363.49636363636364,1864.1229999999994,27329.373413478155,0.007037162780761719,0.0,2
626,15024,15191,15047,363.49636363636364,297.2263636363637,363.49636363636364,28507.31714462519,0.0046961307525634766,0.0,2
627,15048,15215,15071,297.2263636363637,478.1740000000001,297.2263636363637,31541.553254236675,0.004729032516479492,0.0,2
628,15072,15239,15095,478.1740000000001,1613.0990000000002,478.1740000000001,31032.66773420851,0.005002021789550781,0.0,2
629,15096,15263,15119,1613.0990000000002,1309.0909090909092,1613.0990000000002,29951.274055567337,0.007276058197021484,0.0,2
630,15120,15287,15143,1309.0909090909092,300.0,1309.0909090909092,18166.31140739707,0.007547855377197266,0.0,2
631,15144,15311,15167,300.0,478.36,300.0,14527.800427129992,0.004952907562255859,0.0,2
632,15168,15335,15191,478.36,314.1572727272727,478.36,14618.653974150575,0.004698038101196289,0.0,2
633,15192,15359,15215,314.1572727272727,600.0,314.1572727272727,14251.056897255587,0.004632234573364258,0.0,2
634,15216,15383,15239,600.0,1127.6134545454556,600.0,11555.600376226083,0.01044917106628418,0.0,2
635,15240,15407,15263,1127.6134545454556,701.4535454545464,1127.6134545454556,13493.513132999737,0.011534929275512695,0.0,2
636,15264,15431,15287,701.4535454545464,1330.0995454545466,701.4535454545464,26253.882088379883,0.00574803352355957,0.0,2
637,15288,15455,15311,1330.0995454545466,1800.1270000000006,1330.0995454545466,33259.62536209542,0.010937929153442383,0.0,2
638,15312,15479,15335,1800.1270000000006,2067.2122727272726,1800.1270000000006,34144.75616444229,0.0069119930267333984,0.0,2
639,15336,15503,15359,2067.2122727272726,1402.0741818181816,2067.2122727272726,32906.82531218736,0.006762981414794922,0.0,2
640,15360,15527,15383,1402.0741818181816,771.7023636363631,1402.0741818181816,29485.69913667434,0.00728297233581543,0.0,2
641,15384,15551,15407,771.7023636363631,976.9259999999995,771.7023636363631,29206.634884584528,0.006916999816894531,0.0,2
642,15408,15575,15431,976.9259999999995,1204.198727272727,976.9259999999995,26357.349501191675,0.006516933441162109,0.0,2
643,15432,15599,15455,1204.198727272727,547.5354545454545,1204.198727272727,14808.85809061172,0.0069501399993896484,0.0,2
644,15456,15623,15479,547.5354545454545,0.0,547.5354545454545,8159.357463745818,0.005001068115234375,0.0,2
645,15480,15647,15503,0.0,657.4689999999999,0.0,5851.86909749038,0.004443168640136719,0.0,2
646,15504,15671,15527,657.4689999999999,1032.3960000000002,657.4689999999999,6583.390411091863,0.004415988922119141,0.0,2
647,15528,15695,15551,1032.3960000000002,1187.9194545454548,1032.3960000000002,7546.537235954625,0.006520986557006836,0.0,2
648,15552,15719,15575,1187.9194545454548,1213.0264545454547,1187.9194545454548,8543.991722726085,0.007030010223388672,0.0,2
649,15576,15743,15599,1213.0264545454547,1713.0264545454547,1213.0264545454547,8997.6509099342,0.006877899169921875,0.0,2
650,15600,15767,15623,1713.0264545454547,2213.0264545454547,1713.0264545454547,7730.216692150077,0.0062220096588134766,0.0,2
651,15624,15791,15647,2213.0264545454547,1301.948636363636,2213.0264545454547,7032.216868125797,0.0064051151275634766,0.0,2
652,15648,15815,15671,1301.948636363636,609.819181818182,1301.948636363636,9631.77818320822,0.007589101791381836,0.0,2
653,15672,15839,15695,609.819181818182,785.4390000000001,609.819181818182,10023.707050457902,0.004791975021362305,0.0,2
654,15696,15863,15719,785.4390000000001,1640.056,785.4390000000001,10005.269133808855,0.004434108734130859,0.0,2
655,15720,15887,15743,1640.056,2218.181818181818,1640.056,8844.444244429216,0.006678104400634766,0.0,2
656,15744,15911,15767,2218.181818181818,265.22445454545476,2218.181818181818,10082.216833686414,0.0072138309478759766,0.0,2
657,15768,15935,15791,265.22445454545476,1625.6684545454546,265.22445454545476,11128.28255023055,0.0055158138275146484,0.0,2
658,15792,15959,15815,1625.6684545454546,717.8648181818181,1625.6684545454546,11167.116243304032,0.007954835891723633,0.0,2
659,15816,15983,15839,717.8648181818181,329.837,717.8648181818181,12439.71573961829,0.00837397575378418,0.0,2
660,15840,16007,15863,329.837,481.2407272727275,329.837,16664.909681833706,0.005717039108276367,0.0,2
661,15864,16031,15887,481.2407272727275,1100.0,481.2407272727275,22675.046863458952,0.0060520172119140625,0.0,2
662,15888,16055,15911,1100.0,2241.858181818182,1100.0,24656.514190245318,0.008774995803833008,0.0,2
663,15912,16079,15935,2241.858181818182,1646.966,2241.858181818182,24000.403675322097,0.008931159973144531,0.0,2
664,15936,16103,15959,1646.966,2100.0,1646.966,24273.289352571006,0.00899195671081543,0.0,2
665,15960,16127,15983,2100.0,1724.4054545454544,2100.0,24610.717608132672,0.008060932159423828,0.0,2
666,15984,16151,16007,1724.4054545454544,887.0254545454545,1724.4054545454544,21403.56714522068,0.008540868759155273,0.0,2
667,16008,16175,16031,887.0254545454545,256.0436363636363,887.0254545454545,18862.262300014583,0.0075931549072265625,0.0,2
668,16032,16199,16055,256.0436363636363,478.709,256.0436363636363,13826.051288261038,0.004666805267333984,0.0,2
669,16056,16223,16079,478.709,1540.3879999999992,478.709,11775.85642494964,0.0066258907318115234,0.0,2
670,16080,16247,16103,1540.3879999999992,1634.7369999999994,1540.3879999999992,15505.361630178833,0.0064029693603515625,0.0,2
671,16104,16271,16127,1634.7369999999994,2271.548,1634.7369999999994,15785.162205420087,0.0071260929107666016,0.0,2
672,16128,16295,16151,2271.548,2250.378636363637,2271.548,15910.81278322315,0.006840944290161133,0.0,2
673,16152,16319,16175,2250.378636363637,1900.3249999999998,2250.378636363637,15480.646968327792,0.0075969696044921875,0.0,2
674,16176,16343,16199,1900.3249999999998,2036.3636363636363,1900.3249999999998,15945.362040785958,0.006637096405029297,0.0,2
675,16200,16367,16223,2036.3636363636363,2021.5604545454541,2036.3636363636363,15511.091075435887,0.0072209835052490234,0.0,2
676,16224,16391,16247,2021.5604545454541,645.6859090909091,2021.5604545454541,17405.880413435032,0.007503032684326172,0.0,2
677,16248,16415,16271,645.6859090909091,745.7211818181817,645.6859090909091,16285.133093607561,0.005068778991699219,0.0,2
678,16272,16439,16295,745.7211818181817,1630.7451818181817,745.7211818181817,15034.592416859625,0.004672050476074219,0.0,2
679,16296,16463,16319,1630.7451818181817,2107.351181818182,1630.7451818181817,15135.616623588694,0.007544040679931641,0.0,2
680,16320,16487,16343,2107.351181818182,0.0,2107.351181818182,17792.6273589644,0.007809162139892578,0.0,2
681,16344,16511,16367,0.0,33.99363636363641,0.0,16124.582833231674,0.005379915237426758,0.0,2
682,16368,16535,16391,33.99363636363641,205.68181818181816,33.99363636363641,15706.113010551027,0.005422115325927734,0.0,2
683,16392,16559,16415,205.68181818181816,300.0,205.68181818181816,15118.838023540437,0.0052258968353271484,0.0,2
684,16416,16583,16439,300.0,518.1143636363636,300.0,14159.94881057581,0.004983186721801758,0.0,2
685,16440,16607,16463,518.1143636363636,791.6341818181819,518.1143636363636,13864.664689266614,0.007893085479736328,0.0,2
686,16464,16631,16487,791.6341818181819,364.52,791.6341818181819,13781.18777041241,0.007915019989013672,0.0,2
687,16488,16655,16511,364.52,622.7339999999999,364.52,12879.076820648368,0.005059003829956055,0.0,2
688,16512,16679,16535,622.7339999999999,1640.9158181818182,622.7339999999999,12514.773783438543,0.00529789924621582,0.0,2
689,16536,16703,16559,1640.9158181818182,1840.9158181818182,1640.9158181818182,14372.163223507552,0.007995843887329102,0.0,2
690,16560,16727,16583,1840.9158181818182,181.8181818181818,1840.9158181818182,14669.967758467697,0.007974863052368164,0.0,2
691,16584,16751,16607,181.8181818181818,100.0,181.8181818181818,14687.259549316186,0.005171060562133789,0.0,2
692,16608,16775,16631,100.0,698.808,100.0,14159.197848693835,0.004467964172363281,0.0,2
693,16632,16799,16655,698.808,1211.0538181818183,698.808,15659.75070323482,0.01383209228515625,0.0,2
694,16656,16823,16679,1211.0538181818183,2400.0,1211.0538181818183,14524.138499058196,0.019515037536621094,0.0,2
695,16680,16847,16703,2400.0,2164.8946363636364,2400.0,13363.33049795291,0.005460023880004883,0.0,2
696,16704,16871,16727,2164.8946363636364,1454.5454545454543,2164.8946363636364,12841.199974671965,0.007723808288574219,0.0,2
697,16728,16895,16751,1454.5454545454543,74.07400000000001,1454.5454545454543,12127.521266819731,0.007673978805541992,0.0,2
698,16752,16919,16775,74.07400000000001,196.919,74.07400000000001,11768.976701573274,0.005588054656982422,0.0,2
699,16776,16943,16799,196.919,796.919,196.919,12519.787248255267,0.005630016326904297,0.0,2
700,16800,16967,16823,796.919,1381.745,796.919,10516.420977628768,0.0056111812591552734,0.0,2
701,16824,16991,16847,1381.745,996.9735454545448,1381.745,9585.950622306107,0.008280038833618164,0.0,2
702,16848,17015,16871,996.9735454545448,1096.9735454545448,996.9735454545448,9173.954735423247,0.007683992385864258,0.0,2
703,16872,17039,16895,1096.9735454545448,369.7008181818176,1096.9735454545448,9382.816899101905,0.0076580047607421875,0.0,2
704,16896,17063,16919,369.7008181818176,298.9353636363631,369.7008181818176,8014.773634235664,0.005023002624511719,0.0,2
705,16920,17087,16943,298.9353636363631,998.935363636363,298.9353636363631,5439.6105255395505,0.007317066192626953,0.0,2
706,16944,17111,16967,998.935363636363,1710.681363636363,998.935363636363,4498.740588335067,0.006649971008300781,0.0,2
707,16968,17135,16991,1710.681363636363,1358.4899999999996,1710.681363636363,4841.284108845486,0.007215976715087891,0.0,2
708,16992,17159,17015,1358.4899999999996,267.5809090909089,1358.4899999999996,6881.4490271827435,0.007775068283081055,0.0,2
709,17016,17183,17039,267.5809090909089,1034.053909090909,267.5809090909089,8832.332114028279,0.005229949951171875,0.0,2
710,17040,17207,17063,1034.053909090909,1141.153909090909,1034.053909090909,9147.607377057087,0.007626056671142578,0.0,2
711,17064,17231,17087,1141.153909090909,1308.7749090909092,1141.153909090909,9869.347812496086,0.008009910583496094,0.0,2
712,17088,17255,17111,1308.7749090909092,1408.7899090909093,1308.7749090909092,11783.375698624603,0.008241891860961914,0.0,2
713,17112,17279,17135,1408.7899090909093,1908.7899090909093,1408.7899090909093,14622.84549508196,0.00913691520690918,0.0,2
714,17136,17303,17159,1908.7899090909093,1810.9950000000001,1908.7899090909093,16851.00432710291,0.009268045425415039,0.0,2
715,17160,17327,17183,1810.9950000000001,1637.4477272727272,1810.9950000000001,16905.914395050153,0.009006023406982422,0.0,2
716,17184,17351,17207,1637.4477272727272,1347.6022727272727,1637.4477272727272,14428.760480646853,0.008370161056518555,0.0,2
717,17208,17375,17231,1347.6022727272727,1463.6962727272728,1347.6022727272727,12202.453511207295,0.008473873138427734,0.0,2
718,17232,17399,17255,1463.6962727272728,1145.532636363636,1463.6962727272728,12769.079352691224,0.008476972579956055,0.0,2
719,17256,17423,17279,1145.532636363636,1097.901727272727,1145.532636363636,11467.707622487269,0.008424043655395508,0.0,2
720,17280,17447,17303,1097.901727272727,431.7290909090908,1097.901727272727,10002.390577337823,0.007887840270996094,0.0,2
721,17304,17471,17327,431.7290909090908,9.737,431.7290909090908,7392.588387247403,0.004976987838745117,0.0,2
722,17328,17495,17351,9.737,331.018,9.737,5807.850732220616,0.0046808719635009766,0.0,2
723,17352,17519,17375,331.018,367.14799999999997,331.018,8069.79214776333,0.00537109375,0.0,2
724,17376,17543,17399,367.14799999999997,0.0,367.14799999999997,8928.612066640198,0.0052220821380615234,0.0,2
725,17400,17567,17423,0.0,251.51299999999998,0.0,9308.077534087824,0.0051381587982177734,0.0,2
726,17424,17591,17447,251.51299999999998,1351.513,251.51299999999998,10572.451098805557,0.005439043045043945,0.0,2
727,17448,17615,17471,1351.513,1360.444,1351.513,11610.264791253063,0.008828878402709961,0.0,2
728,17472,17639,17495,1360.444,1381.952,1360.444,13156.211206964581,0.009207010269165039,0.0,2
