epoch,train_loss,val_loss
0,5.801218e+09,1.2576581e+09
1,6.6669235e+08,3.9954954e+08
2,1.7027829e+08,9.516148e+07
3,5.112714e+07,1.7502942e+07
4,1.9592768e+07,1.6215378e+07
5,1.7997668e+07,1.622853e+07
6,1.8113884e+07,1.6224465e+07
7,1.806231e+07,1.6221811e+07
