epoch,train_loss,val_loss
0,99.422325,95.39315
1,87.20645,91.87045
2,81.57675,89.952286
3,83.46516,88.45627
4,84.864876,87.25258
5,80.81807,86.62802
6,80.81417,87.40244
7,80.3631,85.88
8,49.345192,85.38466
9,47.39614,85.32697
10,46.03393,85.07965
