epoch,train_loss,val_loss
0,1.1378707e+11,2.5291911e+10
1,1.3503891e+10,9.089979e+09
2,4.718809e+09,4.3496504e+09
3,2.0241289e+09,1.2486451e+09
4,7.3669754e+08,1.507333e+08
5,7.541597e+07,8.200539e+07
6,5.650218e+07,4.148813e+07
7,2.518071e+07,1.936667e+07
8,1.023234e+07,1.3912765e+07
9,7.1078315e+06,1.0576364e+07
10,3.6645175e+06,7.9285125e+06
