epoch,train_loss,val_loss
0,2053.0332,630.10583
1,360.41815,270.32867
2,178.30261,151.9122
3,116.003845,115.0036
4,98.69745,62.369495
5,44.42647,40.397827
6,38.889614,32.888317
7,36.487434,32.886955
8,23.259722,32.921776
9,22.342054,32.963383
10,20.944277,32.961826
