window_index,horizon_start_hour,horizon_end_hour,executed_until_hour,initial_soc,soc_after_execution,planned_terminal_soc,objective,runtime_seconds,mip_gap,status
14754,354096,354263,354119,1551.8325454545457,2006.327,1551.8325454545457,10056.18499146819,0.009764909744262695,0.0,2
14755,354120,354287,354143,2006.327,1856.2192727272725,2006.327,11121.985149364864,0.008857011795043945,0.0,2
14756,354144,354311,354167,1856.2192727272725,1395.7205454545453,1856.2192727272725,10097.882711183125,0.00942087173461914,0.0,2
14757,354168,354335,354191,1395.7205454545453,1851.107545454545,1395.7205454545453,8984.709038399496,0.004334926605224609,0.0,2
14758,354192,354359,354215,1851.107545454545,2084.1803636363634,1851.107545454545,9783.429605914445,0.009392023086547852,0.0,2
14759,354216,354383,354239,2084.1803636363634,1501.8766363636364,2084.1803636363634,10040.064983544604,0.009367942810058594,0.0,2
14760,354240,354407,354263,1501.8766363636364,1843.1582727272732,1501.8766363636364,11798.604250975934,0.009817838668823242,0.0,2
14761,354264,354431,354287,1843.1582727272732,1594.7495454545465,1843.1582727272732,11534.654073422453,0.009777069091796875,0.0,2
14762,354288,354455,354311,1594.7495454545465,904.3958181818195,1594.7495454545465,16229.3118390485,0.0100860595703125,0.0,2
14763,354312,354479,354335,904.3958181818195,640.759454545456,904.3958181818195,17909.24185078038,0.0041010379791259766,0.0,2
14764,354336,354503,354359,640.759454545456,1070.316,640.759454545456,18629.57983491077,0.0041790008544921875,0.0,2
14765,354360,354527,354383,1070.316,1573.5270000000003,1070.316,18689.25813130901,0.004549980163574219,0.0,2
14766,354384,354551,354407,1573.5270000000003,1876.879272727273,1573.5270000000003,19227.299363447386,0.006799936294555664,0.0,2
14767,354408,354575,354431,1876.879272727273,2231.6939090909104,1876.879272727273,17879.522255277872,0.006311893463134766,0.0,2
14768,354432,354599,354455,2231.6939090909104,2114.2781818181825,2231.6939090909104,19253.432803353946,0.0060541629791259766,0.0,2
14769,354456,354623,354479,2114.2781818181825,1359.3927272727283,2114.2781818181825,15561.865071923816,0.0064029693603515625,0.0,2
14770,354480,354647,354503,1359.3927272727283,632.1200000000013,1359.3927272727283,14236.21380519032,0.004281044006347656,0.0,2
14771,354504,354671,354527,632.1200000000013,1264.0830000000012,632.1200000000013,16802.894223717594,0.0047359466552734375,0.0,2
14772,354528,354695,354551,1264.0830000000012,1122.4246363636375,1264.0830000000012,18805.030783151753,0.0045549869537353516,0.0,2
14773,354552,354719,354575,1122.4246363636375,936.5230909090919,1122.4246363636375,19478.774734998,0.004805088043212891,0.0,2
14774,354576,354743,354599,936.5230909090919,1095.3664545454544,936.5230909090919,20980.82945763182,0.0052030086517333984,0.0,2
14775,354600,354767,354623,1095.3664545454544,1806.0009999999997,1095.3664545454544,19742.699891677887,0.004909038543701172,0.0,2
