epoch,train_loss,val_loss
0,7.9018854e+09,1.7945477e+09
1,1.00170195e+09,6.7984045e+08
2,3.7127856e+08,3.291621e+08
3,1.7343002e+08,1.1521019e+08
4,9.135656e+07,2.465098e+07
5,7.596495e+06,3.950834e+06
6,1.4749826e+06,720522.75
7,1.1016476e+06,78903.766
8,566548.7,6596.5854
9,726308.6,79.198265
10,724.20074,79.19846
