epoch,train_loss,val_loss
0,102178.05,25155.758
1,14465.95,9810.31
2,6003.398,5060.641
3,2862.4082,2308.0696
4,1860.7511,639.278
5,257.94208,352.27417
6,131.18726,100.17687
7,74.238396,2.8605373
8,32.30028,2.8585715
9,34.794216,2.8581
10,1.7406889,2.8581
