epoch,train_loss,val_loss
0,3171550200.0,707584450.0
1,399521950.0,269183200.0
2,147860080.0,138023200.0
3,69569060.0,50308350.0
4,38242776.0,13726912.0
5,3964962.0,3299704.5
6,792535.06,74509.914
7,280741.0,9373.129
8,162349.06,6143.9316
9,404225.16,6165.0625
10,4374.1636,6165.063
11,4302.828,6165.063
