epoch,train_loss,val_loss
0,2.4196198e+08,5.4026584e+07
1,3.011984e+07,2.012512e+07
2,1.1471103e+07,9.564033e+06
3,5.708208e+06,3.7647505e+06
4,2.9938965e+06,1.187401e+06
5,1.109139e+06,1.0587978e+06
6,1.0707482e+06,1.01811725e+06
7,1.0607865e+06,997479.5
8,651875.7,989940.7
9,629671.94,987800.6
10,598882.06,987437.1
