hour_index,datetime,horizon_hours,execution_step_hours,actual_generation_mw,forecast_generation_mw,actual_price,forecast_price,planned_direct_mw,planned_charge_mw,planned_discharge_mw,realized_direct_mw,realized_charge_mw,realized_discharge_mw,realized_delivered_mw,realized_curtailment_mw,soc_start_mwh,soc_end_mwh,mode_charge_binary,solver_objective,solver_runtime_seconds,solver_status,used_baseload_gate
297988,2014-01-01 00:00:00,48,24,233.728,226.43102062127056,0.6338418228151279,-0.03864852963542813,75.0,100.0,0.0,75.0,100.0,0.0,75.0,58.72800000000001,600.0,700.0,1.0,4562.931494845903,0.012000799179077148,2,0.0
297989,2014-01-01 01:00:00,48,24,234.865,217.7076102317247,0.4034051595587312,-0.8861852563257073,75.0,100.0,0.0,75.0,100.0,0.0,75.0,59.86500000000001,700.0,800.0,1.0,4562.931494845903,0.012000799179077148,2,0.0
297990,2014-01-01 02:00:00,48,24,234.757,209.35644941272056,1.0920435919798503,0.7781949715225679,209.35644941272056,0.0,39.643550587279435,209.35644941272056,0.0,39.643550587279435,249.0,25.40055058727944,800.0,727.9208171140374,0.0,4562.931494845903,0.012000799179077148,2,0.0
297991,2014-01-01 03:00:00,48,24,234.974,198.29246559916373,0.3778472609288514,-0.011339276744034977,75.0,100.0,0.0,75.0,100.0,0.0,75.0,59.97399999999999,727.9208171140374,827.9208171140374,1.0,4562.931494845903,0.012000799179077148,2,0.0
297992,2014-01-01 04:00:00,48,24,234.63,185.9005598513773,0.33640843806321574,-0.027932616272609727,75.0,100.0,0.0,75.0,100.0,0.0,75.0,59.629999999999995,827.9208171140374,927.9208171140374,1.0,4562.931494845903,0.012000799179077148,2,0.0
297993,2014-01-01 05:00:00,48,24,233.969,174.46966869261814,0.9019177607087925,0.8072258947049401,174.46966869261814,0.0,74.53033130738186,174.46966869261814,0.0,74.53033130738186,249.0,59.49933130738185,927.9208171140374,792.4111238278886,0.0,4562.931494845903,0.012000799179077148,2,0.0
297994,2014-01-01 06:00:00,48,24,233.65,162.65582157270626,0.8779627964877553,0.10252843422486074,214.84991215274806,0.0,34.15008784725193,214.84991215274806,0.0,34.15008784725193,249.0,18.800087847251945,792.4111238278886,730.3200550147033,0.0,4562.931494845903,0.012000799179077148,2,0.0
297995,2014-01-01 07:00:00,48,24,234.341,152.59947769287874,0.32471295367277125,-0.8752912391396843,75.0,100.0,0.0,75.0,100.0,0.0,75.0,59.34100000000001,730.3200550147033,830.3200550147033,1.0,4562.931494845903,0.012000799179077148,2,0.0
297996,2014-01-01 08:00:00,48,24,233.96,143.08369388493162,0.321774240589893,-0.47191576355148723,75.0,100.0,0.0,75.0,100.0,0.0,75.0,58.96000000000001,830.3200550147033,930.3200550147033,1.0,4562.931494845903,0.012000799179077148,2,0.0
297997,2014-01-01 09:00:00,48,24,222.297,135.1923637472126,1.1670253015490448,0.9264248467817645,149.0,0.0,100.0,149.0,0.0,100.0,249.0,73.297,930.3200550147033,748.5018731965215,0.0,4562.931494845903,0.012000799179077148,2,0.0
297998,2014-01-01 10:00:00,48,24,198.914,129.09343634405295,0.842668555522683,1.1844794762231092,149.0,0.0,100.0,149.0,0.0,100.0,249.0,49.91399999999999,748.5018731965215,566.6836913783397,0.0,4562.931494845903,0.012000799179077148,2,0.0
297999,2014-01-01 11:00:00,48,24,201.568,124.31514853234461,1.7853127238042927,0.6550658617470259,199.3151485323446,0.0,0.0,199.3151485323446,0.0,0.0,199.3151485323446,2.252851467655404,566.6836913783397,566.6836913783397,0.0,4562.931494845903,0.012000799179077148,2,0.0
298000,2014-01-01 12:00:00,48,24,214.83,118.06951479599383,0.5889596593675339,0.9622355888341306,149.0,0.0,100.0,149.0,0.0,100.0,249.0,65.83000000000001,566.6836913783397,384.86550956015793,0.0,4562.931494845903,0.012000799179077148,2,0.0
298001,2014-01-01 13:00:00,48,24,196.933,113.10801469798258,0.22452955312010617,0.8302606558394199,149.0,0.0,100.0,149.0,0.0,100.0,249.0,47.93299999999999,384.86550956015793,203.04732774197612,0.0,4562.931494845903,0.012000799179077148,2,0.0
298002,2014-01-01 14:00:00,48,24,167.938,108.67857278755379,0.9040312594108221,0.47716982633602695,83.67857278755379,100.0,0.0,67.93799999999999,100.0,0.0,67.93799999999999,0.0,203.04732774197612,303.0473277419761,1.0,4562.931494845903,0.012000799179077148,2,0.0
298003,2014-01-01 15:00:00,48,24,115.261,106.31260979982142,0.5883362959863175,0.430862832302795,81.31260979982142,100.0,0.0,15.260999999999996,100.0,0.0,15.260999999999996,0.0,303.0473277419761,403.0473277419761,1.0,4562.931494845903,0.012000799179077148,2,0.0
298004,2014-01-01 16:00:00,48,24,102.374,106.22915660503944,1.0325272310589337,0.5962025481778601,81.22915660503944,100.0,0.0,2.3739999999999952,100.0,0.0,2.3739999999999952,0.0,403.0473277419761,503.0473277419761,1.0,4562.931494845903,0.012000799179077148,2,0.0
298005,2014-01-01 17:00:00,48,24,47.77,109.2960055492594,0.511721968037746,0.528374675507389,84.2960055492594,100.0,0.0,0.0,47.77,0.0,0.0,0.0,503.0473277419761,550.8173277419761,1.0,4562.931494845903,0.012000799179077148,2,0.0
298006,2014-01-01 18:00:00,48,24,222.201,113.53703556177759,0.4541350652015475,0.3038748063578169,88.53703556177759,100.0,0.0,88.53703556177759,100.0,0.0,88.53703556177759,33.66396443822242,550.8173277419761,650.8173277419761,1.0,4562.931494845903,0.012000799179077148,2,0.0
298007,2014-01-01 19:00:00,48,24,234.84,117.12652749006051,0.632387308258956,1.043925875744037,149.0,0.0,100.0,149.0,0.0,100.0,249.0,85.84,650.8173277419761,468.9991459237943,0.0,4562.931494845903,0.012000799179077148,2,0.0
298008,2014-01-01 20:00:00,48,24,234.968,121.32303793710292,0.6586279382111206,0.4904979291058481,96.32303793710292,100.0,0.0,96.32303793710292,100.0,0.0,96.32303793710292,38.644962062897065,468.9991459237943,568.9991459237942,1.0,4562.931494845903,0.012000799179077148,2,0.0
298009,2014-01-01 21:00:00,48,24,234.825,125.82348597061673,1.806137170825154,0.7762655134378501,200.82348597061673,0.0,0.0,200.82348597061673,0.0,0.0,200.82348597061673,34.00151402938326,568.9991459237942,568.9991459237942,0.0,4562.931494845903,0.012000799179077148,2,0.0
298010,2014-01-01 22:00:00,48,24,234.979,125.81124077220892,1.3419438063772364,0.7039256772461924,200.81124077220892,0.0,0.0,200.81124077220892,0.0,0.0,200.81124077220892,34.167759227791095,568.9991459237942,568.9991459237942,0.0,4562.931494845903,0.012000799179077148,2,0.0
298011,2014-01-01 23:00:00,48,24,234.413,127.88267508184659,1.9038111341765112,0.8153889866018241,181.54213616139015,0.0,67.45786383860987,181.54213616139015,0.0,67.45786383860987,249.0,52.870863838609864,568.9991459237942,446.348484399049,0.0,4562.931494845903,0.012000799179077148,2,0.0
298012,2014-01-02 00:00:00,48,24,215.003,225.30460722482496,1.2079298129450666,0.6338418228151279,200.30460722482496,100.0,0.0,115.00299999999999,100.0,0.0,115.00299999999999,0.0,446.348484399049,546.3484843990491,1.0,5756.557571150981,0.0016129016876220703,2,0.0
298013,2014-01-02 01:00:00,48,24,204.668,214.35403561870905,0.9221325446425304,0.4034051595587312,189.35403561870905,100.0,0.0,104.668,100.0,0.0,104.668,0.0,546.3484843990491,646.3484843990491,1.0,5756.557571150981,0.0016129016876220703,2,0.0
298014,2014-01-02 02:00:00,48,24,188.827,205.5729106408456,0.5532795267855183,1.0920435919798503,205.5729106408456,0.0,43.427089359154394,188.827,0.0,43.427089359154394,232.2540893591544,0.0,646.3484843990491,567.3901401096774,0.0,5756.557571150981,0.0016129016876220703,2,0.0
298015,2014-01-02 03:00:00,48,24,180.726,193.64564319861324,1.736893927295919,0.3778472609288514,168.64564319861324,100.0,0.0,80.726,100.0,0.0,80.726,0.0,567.3901401096774,667.3901401096774,1.0,5756.557571150981,0.0016129016876220703,2,0.0
298016,2014-01-02 04:00:00,48,24,128.481,181.2099101418395,0.36018529846104824,0.33640843806321574,156.2099101418395,100.0,0.0,28.480999999999995,100.0,0.0,28.480999999999995,0.0,667.3901401096774,767.3901401096774,1.0,5756.557571150981,0.0016129016876220703,2,0.0
298017,2014-01-02 05:00:00,48,24,100.107,167.3978297938659,0.18190337143310564,0.9019177607087925,167.3978297938659,0.0,81.6021702061341,100.107,0.0,81.6021702061341,181.7091702061341,0.0,767.3901401096774,619.0225579167063,0.0,5756.557571150981,0.0016129016876220703,2,0.0
298018,2014-01-02 06:00:00,48,24,71.27,156.48173580631857,0.42721170392709795,0.8779627964877553,227.22653051299824,0.0,21.773469487001776,71.27,0.0,21.773469487001776,93.04346948700177,0.0,619.0225579167063,579.4344315767031,0.0,5756.557571150981,0.0016129016876220703,2,0.0
298019,2014-01-02 07:00:00,48,24,45.237,145.93783007381728,1.8389516585594528,0.32471295367277125,120.93783007381728,100.0,0.0,0.0,45.237,0.0,0.0,0.0,579.4344315767031,624.6714315767031,1.0,5756.557571150981,0.0016129016876220703,2,0.0
