hour_index,datetime,horizon_hours,execution_step_hours,actual_generation_mw,forecast_generation_mw,actual_price,forecast_price,planned_direct_mw,planned_charge_mw,planned_discharge_mw,realized_direct_mw,realized_charge_mw,realized_discharge_mw,realized_delivered_mw,realized_curtailment_mw,soc_start_mwh,soc_end_mwh,mode_charge_binary,solver_objective,solver_runtime_seconds,solver_status,used_baseload_gate
297998,2014-01-01 10:00:00,48,24,198.914,129.09343634405295,23.656666666666663,33.2525,149.0,0.0,100.0,149.0,0.0,100.0,249.0,49.91399999999999,757.3704608220614,575.5522790038797,0.0,132215.4041443898,0.011633157730102539,2,0.0
297999,2014-01-01 11:00:00,48,24,201.568,124.31514853234461,50.120000000000005,18.389999999999997,199.3151485323446,0.0,0.0,199.3151485323446,0.0,0.0,199.3151485323446,2.252851467655404,575.5522790038797,575.5522790038797,0.0,132215.4041443898,0.011633157730102539,2,0.0
298000,2014-01-01 12:00:00,48,24,214.83,118.06951479599383,16.534166666666664,27.013333333333335,149.0,0.0,100.0,149.0,0.0,100.0,249.0,65.83000000000001,575.5522790038797,393.73409718569786,0.0,132215.4041443898,0.011633157730102539,2,0.0
298001,2014-01-01 13:00:00,48,24,196.933,113.10801469798258,6.303333333333332,23.308333333333337,149.0,0.0,100.0,149.0,0.0,100.0,249.0,47.93299999999999,393.73409718569786,211.91591536751605,0.0,132215.4041443898,0.011633157730102539,2,0.0
298002,2014-01-01 14:00:00,48,24,167.938,108.67857278755379,25.37933333333333,13.395833333333334,83.67857278755379,100.0,0.0,67.93799999999999,100.0,0.0,67.93799999999999,0.0,211.91591536751605,311.91591536751605,1.0,132215.4041443898,0.011633157730102539,2,0.0
298003,2014-01-01 15:00:00,48,24,115.261,106.31260979982142,16.51666666666667,12.095833333333331,81.31260979982142,100.0,0.0,15.260999999999996,100.0,0.0,15.260999999999996,0.0,311.91591536751605,411.91591536751605,1.0,132215.4041443898,0.011633157730102539,2,0.0
298004,2014-01-01 16:00:00,48,24,102.374,106.22915660503944,28.986666666666665,16.7375,81.22915660503944,100.0,0.0,2.3739999999999952,100.0,0.0,2.3739999999999952,0.0,411.91591536751605,511.91591536751605,1.0,132215.4041443898,0.011633157730102539,2,0.0
298005,2014-01-01 17:00:00,48,24,47.77,109.2960055492594,14.36583333333333,14.833333333333334,84.2960055492594,100.0,0.0,0.0,47.77,0.0,0.0,0.0,511.91591536751605,559.685915367516,1.0,132215.4041443898,0.011633157730102539,2,0.0
298006,2014-01-01 18:00:00,48,24,222.201,113.53703556177759,12.749166666666667,8.530833333333332,88.53703556177759,100.0,0.0,88.53703556177759,100.0,0.0,88.53703556177759,33.66396443822242,559.685915367516,659.685915367516,1.0,132215.4041443898,0.011633157730102539,2,0.0
298007,2014-01-01 19:00:00,48,24,234.84,117.12652749006051,17.753333333333334,29.306666666666672,149.0,0.0,100.0,149.0,0.0,100.0,249.0,85.84,659.685915367516,477.8677335493342,0.0,132215.4041443898,0.011633157730102539,2,0.0
