epoch,train_loss,val_loss
0,3144.5337,2338.9019
1,2122.0054,2080.3494
2,1923.703,1963.9009
3,1914.6473,1920.1267
4,1878.99,1902.8243
5,1858.6803,1872.6912
6,1823.7289,1856.3
7,1802.2694,1840.1836
8,1064.0043,1849.0476
9,1034.1732,1821.6125
10,989.3708,1831.9625
