epoch,train_mse,val_mse,val_model_cove,val_teacher_cove,val_baseload_cove,val_model_improvement_vs_baseload_pct
0,2035.0727682674633,2045.392716471354,8.07671072910175,6.8806414472978945,11.178137793505467,27.745471756535835
1,2017.8399801815258,2045.349698893229,8.076272456726256,6.8806414472978945,11.178137793505467,27.74939255607857
2,2021.411159141391,2045.5277099609375,8.076108593185747,6.8806414472978945,11.178137793505467,27.750858484872214
3,2023.0082337622548,2045.4069091796875,8.075952357397842,6.8806414472978945,11.178137793505467,27.752256175532246
4,2023.0347661037072,2045.3291748046875,8.07578977698,6.8806414472978945,11.178137793505467,27.753710625466976
