datetime,speed,power,nwpdb,pluswind,rnn_preds
2018-08-18 22:00:00,4.473298715775495,3,1.449086604,8.101490654,10.90296
2018-08-18 23:00:00,4.1193025782647394,1,7.361040991,6.024533501,11.558215
2018-08-19 00:00:00,3.537919407634942,0,5.476059474,3.308092639,9.618514
2018-08-19 01:00:00,3.2926333320109316,0,2.156715088,2.398210868,6.11269
2018-08-19 02:00:00,2.277635725112882,0,1.141176725,0.0,0.0
2018-08-19 03:00:00,2.094685118043632,0,0.0,0.0,0.0
2018-08-19 04:00:00,1.2075009557106056,0,0.0,0.0,0.0
2018-08-19 05:00:00,1.3754653048904746,0,0.0,0.0,0.0
2018-08-19 06:00:00,2.057419525282065,4,0.0,0.0,0.0
2018-08-19 07:00:00,2.255837101902847,8,0.0,0.0,0.0
2018-08-19 08:00:00,1.9132714132703956,8,0.0,0.0,0.0
2018-08-19 09:00:00,2.4953417520598378,1,0.0,0.0,0.0
2018-08-19 10:00:00,3.3868386752361483,4,0.0,2.731969495,0.0
2018-08-19 11:00:00,3.737241323864745,8,0.497039057,4.147780431,1.2454556
2018-08-19 12:00:00,3.9214865422958263,4,1.230075706,5.007675222,4.192715
2018-08-19 13:00:00,4.58140043078341,4,2.134607837,8.80528329,7.198292
2018-08-19 14:00:00,4.646529683573431,3,4.643417767,9.245700656,9.487234
2018-08-19 15:00:00,3.6555337059385304,1,4.217834353,3.792404798,7.539202
2018-08-19 16:00:00,2.3321228239773633,0,0.533840664,0.0,1.0115552
2018-08-19 17:00:00,1.0794788558579498,0,0.0,0.0,0.0
2018-08-19 18:00:00,0.6168375500349772,0,0.0,0.0,0.0
2018-08-19 19:00:00,0.9985580688965588,0,0.0,0.0,0.0
2018-08-19 20:00:00,2.967539150350956,0,0.0,1.388175032,0.0
2018-08-19 21:00:00,3.078205953556668,2,0.0,1.708391279,0.0
2018-08-19 22:00:00,3.3074749921750417,2,0.157929394,2.449518962,2.7108927
2018-08-19 23:00:00,3.802333161606573,6,0.657787778,4.442202748,3.764091
2018-08-20 00:00:00,4.966223965201349,24,2.697088313,11.59319394,8.693598
2018-08-20 01:00:00,5.397041475016693,26,8.848609837,0.0,14.951096
2018-08-20 02:00:00,5.094227720576803,18,8.848609837,12.62281852,16.710852
2018-08-20 03:00:00,6.528865298514693,21,8.610412632,28.10275515,23.95778
2018-08-20 04:00:00,7.527079851850746,30,13.03779313,43.80159048,34.949467
2018-08-20 05:00:00,7.227178159575267,41,18.9780313,38.61138296,41.91861
2018-08-20 06:00:00,6.843318619571038,44,16.14391966,32.57050379,44.717636
2018-08-20 07:00:00,6.660263013822273,25,12.48935942,29.91848828,42.61372
2018-08-20 08:00:00,5.773355188108107,22,10.95993714,19.00705993,37.175026
2018-08-20 09:00:00,4.93794049623604,23,4.519769786,11.37274726,28.519629
2018-08-20 10:00:00,4.150492752445019,3,1.816660638,6.194015199,20.20544
2018-08-20 11:00:00,3.4471920962177296,4,0.895038369,2.95600686,13.565045
2018-08-20 12:00:00,3.5568962674240603,0,0.260405687,3.384088741,10.737185
2018-08-20 13:00:00,3.622178473152472,3,1.849501907,3.651816345,10.04853
2018-08-20 14:00:00,3.524830215996604,16,1.384058212,3.256151654,9.802233
2018-08-20 15:00:00,4.845916860027762,42,1.273930716,10.67288203,12.858596
2018-08-20 16:00:00,4.20068572769368,58,8.443518464,6.472111956,14.53509
2018-08-20 17:00:00,3.332236700217043,55,8.688649153,2.536176581,10.33933
2018-08-20 18:00:00,2.427933161527978,83,3.409229918,0.0,4.854275
2018-08-20 19:00:00,2.4166838346656077,72,1.293430446,0.0,0.4870301
2018-08-20 20:00:00,1.7657486057122878,64,1.660913834,0.0,0.0
2018-08-20 21:00:00,3.904043686337816,35,0.109999431,4.922724841,1.5808866
2018-08-20 22:00:00,3.0878940641834216,50,2.333754393,1.737541729,3.7279024
2018-08-20 23:00:00,8.883330901377862,74,7.240678885,72.88799802,24.128267
2018-08-21 00:00:00,7.321736879582667,88,46.2732026,40.20236657,41.57276
2018-08-21 01:00:00,7.1307901828810705,95,40.09905938,37.0320245,48.51106
2018-08-21 02:00:00,7.303988736058195,101,37.13050453,39.90058372,49.20144
2018-08-21 03:00:00,8.316239709621005,95,45.08684402,59.55383018,52.50639
2018-08-21 04:00:00,8.760460720470535,91,58.77986971,69.84714852,58.959324
2018-08-21 05:00:00,8.929901356495483,87,61.73462072,74.06309955,64.95936
2018-08-21 06:00:00,8.256901174271972,90,66.40265803,58.25933749,66.66026
2018-08-21 07:00:00,9.582416409392769,46,55.33017698,92.73760403,71.46947
2018-08-21 08:00:00,10.136366742062698,51,79.00567216,99.30109995,79.79481
2018-08-21 09:00:00,9.721207891935936,58,86.11433672,97.2319543,83.46564
2018-08-21 10:00:00,8.55655824961926,56,83.28823267,64.9883601,79.698326
2018-08-21 11:00:00,8.815698028796792,77,56.97912614,71.20355369,76.57472
2018-08-21 12:00:00,8.852357864401233,67,56.27996274,72.11334925,76.409424
2018-08-21 13:00:00,7.919296813633664,57,57.91219032,51.24059306,72.26623
2018-08-21 14:00:00,7.574526503991417,53,44.02451178,44.66171968,67.91779
2018-08-21 15:00:00,6.657843516217843,40,38.62931096,29.88439695,60.515934
2018-08-21 16:00:00,6.042784791176514,25,35.55527365,21.99697973,52.165302
2018-08-21 17:00:00,6.004901911626493,50,22.47434482,21.56008486,46.63138
2018-08-21 18:00:00,5.490072413571174,40,22.77639799,16.14964464,41.285442
2018-08-21 19:00:00,4.691430086424912,24,16.98307852,9.556629446,33.606113
2018-08-21 20:00:00,3.4667177456093103,20,9.909762177,3.030219287,22.29537
2018-08-21 21:00:00,3.0721246988556143,15,2.053729136,1.690187499,13.1067705
2018-08-21 22:00:00,2.4948858824502236,12,0.637456874,0.0,6.588139
2018-08-21 23:00:00,1.8583640172162812,7,0.0,0.0,1.2569652
2018-08-22 00:00:00,1.566754080394601,3,0.0,0.0,0.0
2018-08-22 01:00:00,1.211469461081368,4,0.0,0.0,0.0
2018-08-22 02:00:00,1.6778732400274077,8,0.0,0.0,0.0
2018-08-22 03:00:00,1.1377215869924482,10,0.0,0.0,0.0
2018-08-22 04:00:00,1.425703226521326,15,0.0,0.0,0.0
2018-08-22 05:00:00,0.3411727575495988,14,0.0,0.0,0.0
2018-08-22 06:00:00,0.7824958168058966,11,0.0,0.0,0.0
2018-08-22 07:00:00,2.239614692547885,11,0.0,0.0,0.0
2018-08-22 08:00:00,5.083965624771018,11,0.0,12.53832577,0.94092035
2018-08-22 09:00:00,5.006947470370277,20,1.373322275,11.91506147,8.736851
2018-08-22 10:00:00,4.615891122733212,9,3.112369186,9.036963418,11.102938
2018-08-22 11:00:00,4.273590637063364,5,0.711563442,6.887970891,8.314947
2018-08-22 12:00:00,5.397041475016693,4,0.296294832,0.0,9.641526
2018-08-22 13:00:00,5.397041475016693,5,0.296294832,0.0,12.614224
2018-08-22 14:00:00,2.636865403388598,10,0.296294832,0.0,4.3056293
2018-08-22 15:00:00,2.302649511144841,10,0.0,0.0,0.0
2018-08-22 16:00:00,2.666469992705754,4,0.0,0.0,0.0
2018-08-22 17:00:00,2.695475169455515,0,0.0,0.0,0.0
2018-08-22 18:00:00,3.4087900845136363,1,0.0,2.812523463,0.0
2018-08-22 19:00:00,4.5735979929309485,3,1.035583465,8.753355118,0.80535
2018-08-22 20:00:00,5.1214560209461775,2,7.79132479,12.84866382,6.5402145
2018-08-22 21:00:00,4.785301693744645,4,12.27375512,10.22623436,8.460251
2018-08-22 22:00:00,4.995004057854677,4,9.497415685,11.82011628,9.37085
2018-08-22 23:00:00,4.823367036961642,8,11.75390763,10.50540151,9.122618
2018-08-23 00:00:00,4.639233426830982,9,10.0225791,9.19574062,8.249412
2018-08-23 01:00:00,4.388620597237294,7,8.720900474,7.573431297,6.0295067
2018-08-23 02:00:00,4.318422658444003,8,5.969150723,7.150813453,4.39369
2018-08-23 03:00:00,4.277265505946939,15,4.833836469,6.909310825,4.122571
2018-08-23 04:00:00,4.572532302897535,34,3.046184361,8.746276311,5.006126
2018-08-23 05:00:00,5.397041475016693,34,3.017213583,0.0,9.129516
2018-08-23 06:00:00,4.138814168419701,19,3.017213583,6.130258628,6.796004
2018-08-23 07:00:00,4.024410062943654,17,1.602408352,5.524364356,4.399499
2018-08-23 08:00:00,3.6076762994184026,24,1.163181813,3.591494986,0.9002119
2018-08-23 09:00:00,4.2241761149793104,23,0.358792485,6.604551987,0.21299502
2018-08-23 10:00:00,6.313914744592852,47,0.610353198,25.28631729,9.047401
2018-08-23 11:00:00,6.846783413735168,82,12.12624433,32.62209775,20.367344
2018-08-23 12:00:00,6.88791916252507,92,16.28909369,33.23866142,29.387123
2018-08-23 13:00:00,8.013218660584572,87,18.4041825,53.13488894,39.711964
2018-08-23 14:00:00,8.856926587186917,82,29.74843871,72.22726984,51.354893
2018-08-23 15:00:00,8.395680452406529,70,45.00208267,61.31599475,57.643597
2018-08-23 16:00:00,8.150716399694552,73,64.90486172,55.98876875,58.092674
2018-08-23 17:00:00,7.083440816545621,83,61.59791327,36.27170166,51.33097
2018-08-23 18:00:00,7.133863481421376,99,32.48002488,37.08172649,45.767906
2018-08-23 19:00:00,8.94201839787688,96,31.87253669,74.37089034,54.313263
2018-08-23 20:00:00,8.688694729823313,98,63.21143657,68.1105969,62.99071
2018-08-23 21:00:00,5.397041475016693,94,57.5595356,0.0,50.925293
2018-08-23 22:00:00,8.739281916740847,89,57.5595356,69.33166204,55.065746
2018-08-23 23:00:00,8.578104508374658,86,60.99597051,65.49089116,62.806805
2018-08-24 00:00:00,7.883374083051073,87,57.36841818,50.52777153,65.019066
2018-08-24 01:00:00,7.435880535091756,78,44.10230808,42.17846896,61.867214
2018-08-24 02:00:00,6.7876258873456665,40,33.66403903,31.74836093,55.28587
2018-08-24 03:00:00,6.879040408492814,33,24.85542619,33.10495427,50.13323
2018-08-24 04:00:00,8.545913969328366,57,23.07724993,64.74103936,57.70788
2018-08-24 05:00:00,9.92087984279833,75,46.36925955,98.6736021,72.77452
2018-08-24 06:00:00,10.030349586836362,88,63.12227301,98.992378,83.42452
2018-08-24 07:00:00,11.77475203857072,96,47.15159745,104.0,93.20086
2018-08-24 08:00:00,12.438353841610596,96,80.9277052,104.0,99.56647
2018-08-24 09:00:00,11.863521864880736,98,95.13310345,104.0,99.63967
2018-08-24 10:00:00,11.440569716726092,89,95.13310345,103.098939,96.89313
2018-08-24 11:00:00,12.201242226499463,85,94.62239963,104.0,96.20779
2018-08-24 12:00:00,11.840878516436762,95,95.4962069,104.0,95.81322
2018-08-24 13:00:00,11.83356918916508,98,95.4962069,104.0,95.957825
2018-08-24 14:00:00,10.493273544601283,94,95.85931034,100.3404126,92.189316
2018-08-24 15:00:00,9.9802800663198,99,93.98063903,98.84657555,87.78567
2018-08-24 16:00:00,8.424002541267514,99,83.43078244,61.95237305,78.96604
2018-08-24 17:00:00,8.609743304663208,99,53.2745897,66.23344381,74.1238
2018-08-24 18:00:00,9.198344761820817,98,54.43414257,81.08045745,75.71001
2018-08-24 19:00:00,9.200505149834234,96,65.22976544,81.13861395,79.635475
2018-08-24 20:00:00,8.59309195772278,90,69.07362677,65.84195396,79.65124
2018-08-24 21:00:00,8.162836877640915,81,57.38676414,56.24498796,77.629745
2018-08-24 22:00:00,7.747238824914056,73,49.92568032,47.88453808,73.72908
2018-08-24 23:00:00,7.907852544467975,51,43.14451985,51.01280266,72.69851
2018-08-25 00:00:00,7.183173956285703,36,47.8826274,37.88507632,69.21942
2018-08-25 01:00:00,5.735555569783851,25,34.52721042,18.60910908,58.3671
2018-08-25 02:00:00,5.120239679834022,22,16.23487482,12.83852325,46.408733
2018-08-25 03:00:00,6.013807985791556,18,10.47255767,21.66230465,43.136253
2018-08-25 04:00:00,6.201983197362012,18,15.6021251,23.8934319,46.910355
2018-08-25 05:00:00,5.809438917272814,24,12.69563291,19.39182221,45.976177
2018-08-25 06:00:00,7.533221249624085,44,9.065175631,43.91231625,54.132786
2018-08-25 07:00:00,8.301029170224853,44,26.98411749,59.22024109,65.3533
2018-08-25 08:00:00,8.481947451560607,42,28.94376897,63.26779319,73.05725
2018-08-25 09:00:00,7.8175172861534,39,25.89947389,49.23764182,72.693504
2018-08-25 10:00:00,6.413900882721552,34,16.47516052,26.57297143,61.35803
2018-08-25 11:00:00,5.397041475016693,41,6.334269415,0.0,45.54778
2018-08-25 12:00:00,7.204088028921668,46,6.334269415,38.22916184,45.17644
2018-08-25 13:00:00,6.255492098853633,43,11.94806139,24.55309839,44.971424
2018-08-25 14:00:00,6.087601857156143,38,7.997523204,22.5209404,43.489708
2018-08-25 15:00:00,5.3909655858702825,36,10.20137886,15.21677572,38.291767
2018-08-25 16:00:00,4.9518464385828755,28,13.58745877,11.48081659,31.146357
2018-08-25 17:00:00,5.119117053814745,25,11.07847011,12.82916827,26.815487
2018-08-25 18:00:00,4.210581348926725,13,11.62043274,6.527725061,21.175304
2018-08-25 19:00:00,4.712317101506719,8,6.079906878,9.703320711,18.561214
2018-08-25 20:00:00,4.317106399376185,5,7.241033792,7.143018476,15.904224
2018-08-25 21:00:00,5.397041475016693,8,6.46085647,0.0,19.185228
2018-08-25 22:00:00,3.785686047941023,6,6.46085647,4.365940647,14.913424
2018-08-25 23:00:00,3.7505569024443024,5,3.472596176,4.207187159,9.727746
2018-08-26 00:00:00,4.2404446317114015,3,2.84475565,6.697137202,9.145906
2018-08-26 01:00:00,3.3106696868448395,6,6.13247236,2.460625023,4.9170327
2018-08-26 02:00:00,3.301438499643196,7,1.731882546,2.428593566,1.7584182
2018-08-26 03:00:00,3.572715323285611,16,1.284376478,3.448066479,0.119847834
2018-08-26 04:00:00,5.008847212216504,19,0.682886838,11.93020566,5.00807
2018-08-26 05:00:00,5.397041475016693,16,3.914684899,0.0,11.509416
2018-08-26 06:00:00,5.400593849056599,18,3.914684899,15.30591737,15.861474
2018-08-26 07:00:00,5.397041475016693,23,5.10514283,0.0,17.055065
2018-08-26 08:00:00,5.386719264650219,19,5.10514283,15.17756296,16.369951
2018-08-26 09:00:00,6.24979054909924,16,5.246733664,24.48226988,20.169746
2018-08-26 10:00:00,6.176125520645639,33,10.22560467,23.57869467,23.929575
2018-08-26 11:00:00,7.710941478645149,51,8.601713145,47.19518542,34.44779
2018-08-26 12:00:00,8.7481867356779,46,21.75879939,69.54809463,49.407745
2018-08-26 13:00:00,8.503561220219085,44,31.58197364,63.7631006,58.6387
2018-08-26 14:00:00,7.599235783760048,50,33.84340699,45.11393932,57.60791
2018-08-26 15:00:00,6.92161239158082,71,33.61489806,33.74921152,50.324215
2018-08-26 16:00:00,6.76648643887832,90,32.02527639,31.43981943,43.505573
2018-08-26 17:00:00,6.568161109163407,74,28.43034137,28.63818287,40.108337
2018-08-26 18:00:00,6.535479387400263,77,26.71323813,28.19242588,39.49123
2018-08-26 19:00:00,8.511179735198962,76,25.4732664,63.93829351,50.93257
2018-08-26 20:00:00,8.00418646510301,76,55.86776214,52.95078727,59.843773
2018-08-26 21:00:00,5.397041475016693,84,50.40558285,0.0,49.15076
2018-08-26 22:00:00,6.6378994520390755,32,50.40558285,29.60432503,41.918953
2018-08-26 23:00:00,6.064831464889947,37,25.63083999,22.25376526,38.87877
2018-08-27 00:00:00,4.610298076790216,33,20.79455288,8.999157075,29.202452
2018-08-27 01:00:00,3.6175976073677383,9,7.191182154,3.632709887,17.05802
2018-08-27 02:00:00,2.2685193583705963,4,1.653016833,0.0,5.7649555
2018-08-27 03:00:00,2.9916984283055825,5,0.0,1.456122206,1.1160471
2018-08-27 04:00:00,4.242336581075248,12,0.0,6.707950388,4.274526
2018-08-27 05:00:00,4.997439699605244,10,0.16546097,11.83944165,11.520775
2018-08-27 06:00:00,5.341473141518732,10,0.498231909,14.76356544,17.666613
2018-08-27 07:00:00,4.995991199924744,20,2.725156253,11.82794638,17.890558
2018-08-27 08:00:00,5.126934802091583,33,3.372264988,12.89440008,17.455055
2018-08-27 09:00:00,4.539672302436029,47,3.872284602,8.529623017,13.422735
2018-08-27 10:00:00,5.151786563940704,48,1.612860406,13.10309458,12.634487
2018-08-27 11:00:00,4.153991728395677,24,5.462830656,6.213186549,8.943477
2018-08-27 12:00:00,4.874114856527232,18,2.199000851,10.88452735,8.576795
2018-08-27 13:00:00,4.579772902930125,7,8.467196563,8.794436834,8.176352
2018-08-27 14:00:00,3.959716156021401,4,6.490493765,5.196498445,5.4485245
2018-08-27 15:00:00,2.9732780014659816,7,4.315840303,1.404219072,0.0
2018-08-27 16:00:00,2.014023823600556,12,0.581297692,0.0,0.0
2018-08-27 17:00:00,1.9536367655368168,8,0.0,0.0,0.0
2018-08-27 18:00:00,2.482929298713555,11,0.0,0.0,0.0
2018-08-27 19:00:00,5.397041475016693,14,0.0,0.0,0.0
2018-08-27 20:00:00,1.24620844522342,14,0.0,0.0,0.0
2018-08-27 21:00:00,0.6686465285778762,15,0.0,0.0,0.0
2018-08-27 22:00:00,1.435669276424009,20,0.0,0.0,0.0
2018-08-27 23:00:00,1.7783344117136546,7,0.0,0.0,0.0
2018-08-28 00:00:00,0.9332495059670104,1,0.0,0.0,0.0
2018-08-28 01:00:00,0.7766104792118673,1,0.0,0.0,0.0
2018-08-28 02:00:00,0.7710006698819913,0,0.0,0.0,0.0
2018-08-28 03:00:00,0.4940174802124878,0,0.0,0.0,0.0
2018-08-28 04:00:00,0.7603073663243276,9,0.0,0.0,0.0
2018-08-28 05:00:00,0.6262387765622928,11,0.0,0.0,0.0
2018-08-28 06:00:00,1.927795899635228,14,0.0,0.0,0.0
2018-08-28 07:00:00,3.53542257249151,12,0.0,3.298154604,0.0
2018-08-28 08:00:00,5.275712768739531,21,1.785617045,14.17426332,0.51727486
2018-08-28 09:00:00,5.945056903767953,20,9.619331361,20.88101277,9.67592
2018-08-28 10:00:00,4.792162247643745,16,11.47964727,10.27622089,10.285424
2018-08-28 11:00:00,5.397041475016693,16,5.498337567,0.0,10.051868
2018-08-28 12:00:00,5.726602320995377,21,5.498337567,18.5156122,10.736684
2018-08-28 13:00:00,5.321591396775925,23,9.471137209,14.58385464,11.19817
2018-08-28 14:00:00,6.109139173214774,31,7.511546304,22.77548714,14.734585
2018-08-28 15:00:00,5.777318157541256,31,12.55805952,19.04908387,18.143898
2018-08-28 16:00:00,5.232776695730622,39,11.79621067,13.79735355,17.950258
2018-08-28 17:00:00,4.367892483222816,25,11.59331648,7.447224709,13.749428
2018-08-28 18:00:00,3.848118420271348,16,6.127530536,4.655395763,8.264409
2018-08-28 19:00:00,3.114543507065608,10,3.972987333,1.818684218,2.9778817
2018-08-28 20:00:00,3.2143331365220713,5,0.654413442,2.135283489,0.71897227
2018-08-28 21:00:00,2.535917732374921,1,0.688101188,0.0,0.0
2018-08-28 22:00:00,2.746434701180927,1,0.0,0.0,0.0
2018-08-28 23:00:00,2.2564035811391943,1,0.18084769,0.0,0.0
2018-08-29 00:00:00,2.287760886754527,0,0.0,0.0,0.0
2018-08-29 01:00:00,1.9574908721628377,0,0.0,0.0,0.0
2018-08-29 02:00:00,2.4337994863981844,0,0.0,0.0,0.0
2018-08-29 03:00:00,3.250632268993647,2,0.0,2.255561472,0.0
2018-08-29 04:00:00,5.5734381344152615,2,0.21990791,16.96085931,7.2658744
2018-08-29 05:00:00,5.937650569361518,10,4.02649895,20.79791214,16.979723
2018-08-29 06:00:00,5.397041475016693,21,4.431633834,0.0,20.88571
2018-08-29 07:00:00,7.419219120482571,51,4.431633834,41.88619917,30.976606
2018-08-29 08:00:00,7.6605882719881055,36,16.07585259,46.24953324,41.30897
2018-08-29 09:00:00,7.541515094762799,45,15.78763909,44.06213578,48.079475
2018-08-29 10:00:00,8.377457069022213,48,13.14870498,60.90879528,55.63281
2018-08-29 11:00:00,7.852241989667656,45,14.75567359,49.91521328,57.897285
2018-08-29 12:00:00,5.397041475016693,60,9.569117991,0.0,45.525753
2018-08-29 13:00:00,7.994113192090912,53,9.569117991,52.74595212,48.02373
2018-08-29 14:00:00,8.052830030239754,56,8.465150728,53.94716474,56.26758
2018-08-29 15:00:00,6.479000900361887,60,9.621149407,27.4325508,54.4275
2018-08-29 16:00:00,5.939356843854675,32,10.0582191,20.8170386,47.501213
2018-08-29 17:00:00,4.9420400304333425,18,16.50958991,11.40454311,36.609863
2018-08-29 18:00:00,5.397041475016693,20,10.70412511,0.0,31.481201
2018-08-29 19:00:00,6.047777484136592,23,10.70412511,22.05496823,34.308544
2018-08-29 20:00:00,6.125588560922678,43,21.56471133,22.97110916,38.255257
2018-08-29 21:00:00,6.11990360748267,48,22.27521127,22.90338305,40.928474
2018-08-29 22:00:00,7.129271841875135,49,22.04707432,37.00748544,47.62965
2018-08-29 23:00:00,5.397041475016693,53,36.63682547,0.0,43.200676
2018-08-30 00:00:00,8.546976898310652,66,36.63682547,64.76570872,52.827072
2018-08-30 01:00:00,7.75754026083028,80,59.35645027,48.08135684,60.265507
2018-08-30 02:00:00,6.779009880936708,59,43.33906349,31.62237255,57.45498
2018-08-30 03:00:00,6.544649562422267,30,28.02725403,28.31705177,51.237835
2018-08-30 04:00:00,6.3574541005586775,20,19.31181111,25.84163281,45.979942
2018-08-30 05:00:00,6.454812462583462,11,19.54403802,27.11113925,44.226723
2018-08-30 06:00:00,7.313258546840783,15,22.38094797,40.05802107,48.093796
2018-08-30 07:00:00,7.147783023571963,16,25.35077229,37.30737469,53.41525
2018-08-30 08:00:00,7.605553726859801,24,25.20530308,45.23004001,58.795303
2018-08-30 09:00:00,5.397041475016693,35,28.34319293,0.0,49.16986
2018-08-30 10:00:00,7.751623119858837,48,28.34319293,47.96824058,52.053947
2018-08-30 11:00:00,6.8128969910062835,50,23.50698942,32.11974515,52.946877
2018-08-30 12:00:00,4.876946520580421,48,11.57383669,10.90591746,42.58324
2018-08-30 13:00:00,2.2317362526926305,38,0.745787174,0.0,20.30809
2018-08-30 14:00:00,1.777593277569114,36,0.0,0.0,5.0627155
2018-08-30 15:00:00,2.749590085570798,27,0.0,0.0,1.2333639
2018-08-30 16:00:00,3.71444103475057,12,0.0,4.04703369,3.93394
2018-08-30 17:00:00,4.920359993795403,13,1.767123276,11.23699405,12.405659
2018-08-30 18:00:00,4.793215958369888,17,6.709749515,10.28391105,18.335493
2018-08-30 19:00:00,5.654673760576406,36,8.194342176,17.77499978,24.678373
2018-08-30 20:00:00,6.886138510231354,57,17.54075517,33.21181842,34.418297
2018-08-30 21:00:00,7.484879030666024,53,31.45833291,43.04560391,45.076134
2018-08-30 22:00:00,5.397041475016693,51,43.59105088,0.0,39.8003
2018-08-30 23:00:00,7.253076302932148,60,43.59105088,39.04300998,41.9549
2018-08-31 00:00:00,7.705696852973381,64,37.32164584,47.096113,47.293556
2018-08-31 01:00:00,7.669932645088511,72,44.30350964,46.42409178,54.02726
2018-08-31 02:00:00,8.180213977466158,71,41.48116624,56.61365271,60.31469
2018-08-31 03:00:00,6.981213269660725,51,47.81380275,34.66463431,58.129173
2018-08-31 04:00:00,6.898963053926206,48,22.91017233,33.40545746,53.296356
2018-08-31 05:00:00,7.368504718365875,55,19.50868724,41.00463414,52.69439
2018-08-31 06:00:00,6.004117130300798,45,18.9379251,21.55109198,46.899982
2018-08-31 07:00:00,5.697749617027666,11,9.877638826,18.21628716,39.869198
2018-08-31 08:00:00,7.691539898723388,31,8.530838385,46.82935422,47.161385
2018-08-31 09:00:00,9.552954266266642,57,19.55210533,91.79820685,66.57831
2018-08-31 10:00:00,10.639270769152407,75,25.93813316,100.7655565,84.237206
2018-08-31 11:00:00,5.397041475016693,92,37.78114122,0.0,70.47391
2018-08-31 12:00:00,5.397041475016693,100,37.78114122,0.0,49.154346
2018-08-31 13:00:00,8.997099465954616,97,37.78114122,75.78069875,55.468517
2018-08-31 14:00:00,8.634066451659587,86,24.22861775,66.80806068,67.81495
2018-08-31 15:00:00,6.908616182314828,88,21.70060659,33.55168855,67.24649
2018-08-31 16:00:00,6.124119246461453,77,21.81671749,22.95359287,57.78347
2018-08-31 17:00:00,6.552840102266565,79,16.95849097,28.42866009,52.17883
2018-08-31 18:00:00,6.179789733391861,80,24.92478492,23.6231357,48.958027
2018-08-31 19:00:00,6.50374176669598,67,22.88861515,27.763796,49.11561
2018-08-31 20:00:00,6.784559189266527,57,26.61494253,31.70348103,53.287617
2018-08-31 21:00:00,6.739108556720821,39,30.27993585,31.04308927,54.868355
2018-08-31 22:00:00,6.662045692179733,36,29.67432798,29.94362255,54.905262
2018-08-31 23:00:00,5.397041475016693,33,27.10059695,0.0,47.56297
2018-09-01 00:00:00,5.782702171502278,29,27.10059695,19.10626891,42.01153
2018-09-01 01:00:00,4.5471676649722275,23,16.63850988,8.578766247,33.28463
2018-09-01 02:00:00,5.449436637283096,20,7.730263722,15.76303761,31.780918
2018-09-01 03:00:00,5.167762286839717,27,13.09827321,13.23832338,30.938213
2018-09-01 04:00:00,5.313239804466108,31,6.243381228,14.50876457,31.953419
2018-09-01 05:00:00,5.182147002341436,34,6.751747982,13.36080475,31.996117
2018-09-01 06:00:00,5.186561694741101,27,7.450549221,13.39853158,31.616283
2018-09-01 07:00:00,5.645170208005053,37,9.503897003,17.67853914,33.15527
2018-09-01 08:00:00,6.542876815463197,54,12.0201041,28.29293224,40.219845
2018-09-01 09:00:00,8.054180015790099,87,19.3436333,53.97498818,52.76921
2018-09-01 10:00:00,5.397041475016693,99,22.47760041,0.0,48.781124
2018-09-01 11:00:00,11.317352242115165,99,22.47760041,102.7401297,69.14058
2018-09-01 12:00:00,12.381929740312332,96,57.57275589,104.0,90.86318
2018-09-01 13:00:00,11.639089078736406,83,86.95862638,103.6770274,99.91081
2018-09-01 14:00:00,9.645955669992151,82,88.63857189,94.78157136,95.04197
2018-09-01 15:00:00,6.939943021801275,77,53.72313415,34.02907837,74.652336
2018-09-01 16:00:00,5.697281583246482,56,25.56812554,18.21145649,50.8696
2018-09-01 17:00:00,4.487090880994617,48,12.19948827,8.189417841,30.549217
2018-09-01 18:00:00,5.397041475016693,37,6.069534806,0.0,26.93828
2018-09-01 19:00:00,3.565160337227309,27,6.069534806,3.417440175,20.499079
2018-09-01 20:00:00,3.890078216952499,18,1.976577599,4.8552505,17.15395
2018-09-01 21:00:00,4.3645672828287205,9,3.219384954,7.427089514,17.774157
2018-09-01 22:00:00,5.042125228573264,9,5.826666649,12.19736456,22.793154
2018-09-01 23:00:00,4.752501541939517,11,11.72848827,9.989233063,24.762083
2018-09-02 00:00:00,4.011402744680028,11,9.825171456,5.457596505,21.199877
2018-09-02 01:00:00,3.6583296211288743,9,5.478371915,3.804306716,16.145702
2018-09-02 02:00:00,3.9370277780586584,4,3.375132611,5.08399827,12.935061
2018-09-02 03:00:00,3.6640239429415185,13,4.092092761,3.828603196,11.191742
2018-09-02 04:00:00,4.79693227527008,21,2.315604014,10.31106052,14.003322
2018-09-02 05:00:00,4.061183945677281,23,5.573167492,5.715454975,14.928526
2018-09-02 06:00:00,2.7859947051147667,16,0.933547592,0.909362532,9.742962
2018-09-02 07:00:00,2.674779164234121,8,0.0,0.0,4.0864735
2018-09-02 08:00:00,2.766122290525048,1,0.0,0.860009862,1.6512489
2018-09-02 09:00:00,2.941226514322307,1,0.0,1.315369432,2.3088858
2018-09-02 10:00:00,3.4273921934507294,1,0.0,2.881619125,3.2722332
2018-09-02 11:00:00,4.195593307674793,0,0.0,6.443593971,6.8149347
2018-09-02 12:00:00,4.990101604907381,0,0.387425925,11.7812756,13.049172
2018-09-02 13:00:00,4.526143266668983,1,1.259313197,8.441330555,15.768523
2018-09-02 14:00:00,4.682919621212273,13,0.438964598,9.497234323,17.43747
2018-09-02 15:00:00,5.313147911052926,23,0.620501906,14.50793966,20.550245
2018-09-02 16:00:00,4.581567717986378,14,7.237684357,8.806398593,19.565086
