epoch,train_loss,val_loss
0,1.4915869e+06,1.117974e+06
1,1.0604341e+06,1.02537456e+06
2,1.0224392e+06,999999.5
3,956324.94,976375.6
4,948782.5,948543.06
5,960457.7,947229.2
6,912850.9,933602.7
7,914927.8,930405.1
8,599534.5,967853.9
9,586841.1,919723.44
10,563002.56,931788.56
