epoch,train_loss,val_loss
0,1.1067981e+10,2.5327447e+09
1,1.4127895e+09,9.319357e+08
2,5.2074163e+08,4.495335e+08
3,2.4168934e+08,1.5172555e+08
4,1.2000736e+08,2.6852116e+07
5,9.221894e+06,4.251538e+06
6,1.7181266e+06,1.455385e+06
7,1.824032e+06,268759.53
8,1.0453016e+06,43882.4
9,870486.9,2219.698
10,11913.517,2025.4493
