epoch,train_loss,val_loss
0,91645.09,61470.01
1,53464.08,53081.414
2,47792.508,48637.87
3,45830.4,50407.965
4,42540.0,45365.926
5,42211.656,44325.297
6,41806.27,43754.22
7,40506.562,43264.7
8,28710.955,42902.168
9,28225.12,43262.87
10,27609.781,42713.266
