epoch,train_loss,val_loss
0,2.7983403e+10,6.4349363e+09
1,3.6555302e+09,2.3116303e+09
2,1.2231279e+09,1.0822577e+09
3,6.5505894e+08,4.4987142e+08
4,3.8611597e+08,9.2179144e+07
5,3.61537e+07,4.962158e+07
6,7.8292085e+06,247135.8
7,8.1804645e+06,18877.08
8,384191.4,18919.639
9,8.57665e+06,19027.725
10,11405.883,19027.725
