epoch,train_loss,val_loss
0,1.06625544e+08,1.08353976e+08
1,9.06562e+07,9.35295e+07
2,9.096315e+07,9.869164e+07
3,9.4825576e+07,1.0718465e+08
4,8.736404e+07,9.046591e+07
5,8.203615e+07,8.6735096e+07
6,9.11674e+07,9.548317e+07
7,8.539965e+07,8.751764e+07
8,5.294717e+07,8.460249e+07
9,5.048154e+07,8.428757e+07
10,4.721124e+07,8.348636e+07
