datetime,speed,power,price,load,speed_source,power_source,price_source,load_source
2024-01-01 00:00:00,8.671107,10151.56,15.425,1167.999063,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 01:00:00,9.652916,9223.3,15.935,1153.421779,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 02:00:00,9.944478,8727.83,19.005,1162.463555,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 03:00:00,9.848971,8387.27,16.994999999999997,1182.629316,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 04:00:00,9.474722,8051.18,17.9525,1208.215907,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 05:00:00,9.003975,7270.6,20.6575,1245.272845,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 06:00:00,8.584606,5651.6,22.47,1285.049889,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 07:00:00,8.314158,4279.41,26.365,1325.743997,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 08:00:00,8.272185,3074.58,31.0875,1357.327488,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 09:00:00,8.257411,1674.33,40.095,1362.130659,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 10:00:00,7.123215,575.4,22.327499999999997,1352.328957,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 11:00:00,6.8515525,288.2,22.2275,1347.963177,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 12:00:00,6.5189447,185.56,21.44,1309.685868,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 13:00:00,6.17922,341.95,20.455,1264.178259,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 14:00:00,5.393882,557.42,18.3825,1204.126421,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 15:00:00,4.6276994,854.31,16.6075,1151.92523,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 16:00:00,3.7888236,1162.88,16.060000000000002,1135.614376,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 17:00:00,3.3796508,1488.91,33.0,1140.502665,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 18:00:00,3.1130548,1955.21,67.1675,1178.527363,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 19:00:00,2.7195284,3255.19,67.53,1264.514225,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 20:00:00,2.2911808,4046.57,42.235,1284.937353,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 21:00:00,2.0440993,4749.47,47.835,1312.216621,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 22:00:00,1.8740195,5285.24,40.8575,1335.537956,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-01 23:00:00,2.9502192,5766.77,26.2775,1321.134368,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 00:00:00,4.5246034,6507.56,22.69,1300.069094,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 01:00:00,4.8700466,6723.83,21.680000000000003,1329.842468,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 02:00:00,4.6384134,6343.67,21.5,1322.640072,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 03:00:00,5.111712,6252.03,21.29,1332.849899,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 04:00:00,5.553581,6862.04,19.7075,1338.952717,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 05:00:00,4.839428,7532.23,18.57,1361.613313,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 06:00:00,4.802277,7199.82,24.445,1402.802065,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 07:00:00,5.3971076,5100.13,45.655,1472.874883,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 08:00:00,5.5132604,3335.82,79.295,1531.118793,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 09:00:00,5.2870164,2386.46,77.97750000000002,1532.965616,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 10:00:00,5.229328,1400.24,51.8325,1543.942763,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 11:00:00,5.417606,914.66,37.7375,1528.573876,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 12:00:00,4.6168175,794.65,23.555,1512.775096,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 13:00:00,3.308072,661.95,22.51,1510.925995,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 14:00:00,2.068671,596.3,24.96,1501.600705,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 15:00:00,1.2104684,914.16,26.26,1485.455965,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 16:00:00,2.2953448,1553.76,27.505,1487.193055,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 17:00:00,2.5201228,1776.3,33.69,1492.814684,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 18:00:00,1.9347636,1657.56,68.945,1525.954683,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 19:00:00,1.544086,1333.91,98.89,1542.10394,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 20:00:00,2.1228516,1021.05,100.69,1549.36166,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 21:00:00,2.2238863,748.87,137.86,1537.937434,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 22:00:00,1.833574,667.78,124.685,1484.370554,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-02 23:00:00,2.235288,753.4,118.995,1429.335658,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 00:00:00,2.228437,693.21,89.07249999999999,1364.36156,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 01:00:00,1.8466315,1025.68,81.1225,1299.860023,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 02:00:00,2.0086048,1428.37,81.10000000000001,1281.335014,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 03:00:00,2.1964653,2008.29,80.5225,1275.051024,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 04:00:00,1.7885133,2699.07,71.53,1278.369496,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 05:00:00,2.0704536,2745.2,90.43,1297.745382,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 06:00:00,1.6705928,2824.32,78.41749999999999,1341.14517,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 07:00:00,1.1174564,2378.37,103.2925,1408.362728,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 08:00:00,1.7655352,2154.89,106.0675,1447.2336,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 09:00:00,2.6019719,1513.09,71.98,1433.152251,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 10:00:00,3.6425653,642.71,21.8475,1424.250534,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 11:00:00,4.3016887,187.05,19.75,1421.907392,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 12:00:00,4.7142687,72.96,17.82,1392.784777,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 13:00:00,4.5634995,14.15,17.5075,1383.986329,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 14:00:00,4.1944656,48.04,16.345,1337.862674,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 15:00:00,3.8932395,165.93,15.820000000000002,1277.210878,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 16:00:00,2.7777746,382.01,16.02,1259.148631,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 17:00:00,2.402701,700.89,19.68,1269.161781,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 18:00:00,1.7181892,1141.97,48.145,1302.587484,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 19:00:00,1.0611955,2534.37,66.69999999999999,1368.164956,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 20:00:00,1.049677,4540.67,30.1725,1389.80611,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 21:00:00,1.3994689,6300.51,19.365,1376.86224,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 22:00:00,0.9452229,7780.76,17.925,1366.83809,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-03 23:00:00,1.3689518,8598.2,19.93,1339.915677,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 00:00:00,2.0810788,8807.26,18.9125,1316.680869,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 01:00:00,3.4827967,8218.44,19.6625,1269.199555,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 02:00:00,5.0980783,7609.99,20.0,1261.610395,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 03:00:00,5.794683,7271.95,20.9625,1264.782754,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 04:00:00,6.4673758,6487.88,21.45,1282.882149,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 05:00:00,7.1036534,6372.91,22.0625,1308.910401,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 06:00:00,7.051232,6400.22,22.825,1356.014799,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 07:00:00,6.934622,7522.82,24.575,1432.252197,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 08:00:00,6.9987974,9930.02,21.5375,1473.653379,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 09:00:00,6.729468,12538.79,14.7075,1467.129317,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 10:00:00,6.255798,14222.83,8.19,1459.803197,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 11:00:00,6.0590076,15061.55,6.0375000000000005,1457.724871,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 12:00:00,5.625177,15226.67,4.102499999999999,1441.851372,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 13:00:00,6.1347437,15325.33,0.815,1414.216192,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 14:00:00,7.195465,15153.0,1.3025,1402.692138,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 15:00:00,8.049635,14379.35,9.325,1369.047209,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 16:00:00,8.355013,11600.47,39.135,1352.023362,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 17:00:00,9.20489,8374.7,81.4375,1376.697292,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 18:00:00,9.785045,7086.78,86.9125,1398.20536,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 19:00:00,10.366001,8671.39,55.145,1430.523803,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 20:00:00,9.79542,10584.87,40.2125,1428.431753,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 21:00:00,8.86188,11422.26,55.81,1407.412542,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 22:00:00,6.8574224,11795.92,43.285,1379.38315,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-04 23:00:00,6.5855675,12631.47,32.1225,1344.305187,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-05 00:00:00,7.293897,12030.59,24.7025,1299.578279,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-05 01:00:00,8.900633,11559.46,24.3475,1238.31401,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-05 02:00:00,9.078735,11367.98,26.9575,1227.620195,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-05 03:00:00,9.631674,11493.09,28.1,1227.618503,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-05 04:00:00,10.627201,11496.94,41.0175,1244.382253,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-05 05:00:00,11.618563,11315.84,35.915,1280.149649,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-05 06:00:00,11.747357,11498.93,21.347500000000004,1332.249426,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-05 07:00:00,11.506092,11768.88,21.9975,1407.316728,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-05 08:00:00,11.280984,12138.75,22.235,1459.072093,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-05 09:00:00,11.169013,12101.92,19.015,1444.964567,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
2024-01-05 10:00:00,9.832268,10740.85,18.28,1408.985248,repo data/processed/windspeeds_2020-24.csv,repo data/processed/power_2020-24.csv ACTUAL_LZ_WEST proxy,repo data/processed/prices_2020-24.csv,repo data/processed/loads_2020-24.csv WEST actual
