hour_index,datetime,power_generated,price,gurobi_release,gurobi_direct,gurobi_charge,gurobi_discharge,gurobi_discharge_before_rte,gurobi_storage_start,gurobi_storage_end,gurobi_mode_binary_charge,gurobi_action,gurobi_curtailment,horizon_start_hour,horizon_end_hour,executed_hours,milp_release,milp_direct,milp_charge,milp_discharge,milp_discharge_before_rte,milp_storage,milp_mode_binary_charge,milp_action,milp_curtailment,optimal_release,optimal_direct,optimal_charge,optimal_discharge,optimal_discharge_before_rte,optimal_storage,optimal_curtailment,baseload_release
128,2020-01-11 08:00:00,87.625,0.8323789605518659,0.0,0.0,87.625,0.0,0.0,750.8297272727273,838.4547272727273,1.0,-0.87625,0.0,0,167,168,0.0,0.0,87.625,0.0,0.0,750.8297272727273,1.0,-0.87625,0.0,0.0,0.0,87.625,0.0,0.0,750.8297272727273,0.0,113.3512619047619
129,2020-01-11 09:00:00,44.559,0.8315484419529754,0.0,0.0,44.559,0.0,0.0,838.4547272727273,883.0137272727272,1.0,-0.44559,0.0,0,167,168,0.0,0.0,44.559,0.0,0.0,838.4547272727273,1.0,-0.44559,0.0,0.0,0.0,44.559,0.0,0.0,838.4547272727273,0.0,113.3512619047619
130,2020-01-11 10:00:00,37.869,1.461413747351418,37.869,37.869,0.0,0.0,0.0,883.0137272727272,883.0137272727272,-0.0,0.0,0.0,0,167,168,37.869,37.869,0.0,0.0,0.0,883.0137272727272,-0.0,0.0,0.0,37.869,37.869,0.0,0.0,0.0,883.0137272727272,0.0,113.3512619047619
131,2020-01-11 11:00:00,15.889,1.2336191060477724,15.889,15.889,0.0,0.0,0.0,883.0137272727272,883.0137272727272,-0.0,0.0,0.0,0,167,168,15.889,15.889,0.0,0.0,0.0,883.0137272727272,-0.0,0.0,0.0,15.889,15.889,0.0,0.0,0.0,883.0137272727272,0.0,113.3512619047619
132,2020-01-11 12:00:00,1.181,5.520922217239547,101.181,1.181,0.0,100.0,181.8181818181818,883.0137272727272,701.1955454545455,-0.0,1.0,0.0,0,167,168,101.181,1.181,0.0,100.0,181.8181818181818,883.0137272727272,-0.0,1.0,0.0,101.181,1.181,0.0,100.0,181.8181818181818,883.0137272727272,0.0,60.58094047619048
133,2020-01-11 13:00:00,0.045,2.2509047274565863,100.045,0.045,0.0,100.0,181.8181818181818,701.1955454545455,519.3773636363637,-0.0,1.0,0.0,0,167,168,100.045,0.045,0.0,100.0,181.8181818181818,701.1955454545455,-0.0,1.0,0.0,100.045,0.045,0.0,100.0,181.8181818181818,701.1955454545455,0.0,0.045
134,2020-01-11 14:00:00,3.396,0.8678919358404172,0.0,0.0,3.396,0.0,0.0,519.3773636363637,522.7733636363637,1.0,-0.03396,0.0,0,167,168,0.0,0.0,3.396,0.0,0.0,519.3773636363637,1.0,-0.03396,0.0,0.0,0.0,3.396,0.0,0.0,519.3773636363637,0.0,3.396
135,2020-01-11 15:00:00,22.668,2.082375893369756,122.668,22.668,0.0,100.0,181.8181818181818,522.7733636363637,340.9551818181818,-0.0,1.0,0.0,0,167,168,122.668,22.668,0.0,100.0,181.8181818181818,522.7733636363637,-0.0,1.0,0.0,122.668,22.668,0.0,100.0,181.8181818181818,522.7733636363637,0.0,22.668
136,2020-01-11 16:00:00,40.863,0.8208513623992678,0.0,0.0,40.863,0.0,0.0,340.9551818181818,381.8181818181818,1.0,-0.40863,0.0,0,167,168,0.0,0.0,40.863,0.0,0.0,340.9551818181818,1.0,-0.40863,0.0,0.0,0.0,40.863,0.0,0.0,340.9551818181818,0.0,40.863
137,2020-01-11 17:00:00,56.233,6.010657678812644,156.233,56.233,0.0,100.0,181.8181818181818,381.8181818181818,200.0,-0.0,1.0,0.0,0,167,168,156.233,56.233,0.0,100.0,181.8181818181818,381.8181818181818,-0.0,1.0,0.0,156.233,56.233,0.0,100.0,181.8181818181818,381.8181818181818,0.0,56.233
138,2020-01-11 18:00:00,60.971,0.8131109290576096,0.0,0.0,60.971,0.0,0.0,200.0,260.971,1.0,-0.60971,0.0,0,167,168,0.0,0.0,60.971,0.0,0.0,200.0,1.0,-0.60971,0.0,0.0,0.0,60.971,0.0,0.0,200.0,0.0,60.971
139,2020-01-11 19:00:00,103.882,1.5090522941837685,137.41605,103.882,0.0,33.53405,60.971,260.971,200.0,-0.0,0.3353405,0.0,0,167,168,137.41605,103.882,0.0,33.53405,60.971,260.971,-0.0,0.3353405,0.0,137.41605,103.882,0.0,33.53405,60.971,260.971,0.0,103.882
140,2020-01-11 20:00:00,159.829,1.1799343838155005,159.829,159.829,0.0,0.0,0.0,200.0,200.0,-0.0,0.0,0.0,0,167,168,159.829,159.829,0.0,0.0,0.0,200.0,-0.0,0.0,0.0,159.829,159.829,0.0,0.0,0.0,200.0,0.0,113.3512619047619
141,2020-01-11 21:00:00,221.92,0.3626708617634387,121.91999999999999,121.91999999999999,100.0,0.0,0.0,200.0,300.0,1.0,-1.0,0.0,0,167,168,121.91999999999999,121.91999999999999,100.0,0.0,0.0,200.0,1.0,-1.0,0.0,121.91999999999999,121.91999999999999,100.0,0.0,0.0,200.0,0.0,121.91999999999999
142,2020-01-11 22:00:00,234.391,0.954099766405236,234.391,234.391,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0,167,168,234.391,234.391,0.0,0.0,0.0,300.0,0.0,0.0,0.0,234.391,234.391,0.0,0.0,0.0,300.0,0.0,134.391
143,2020-01-11 23:00:00,235.002,0.35270463857675444,135.002,135.002,100.0,0.0,0.0,300.0,400.0,1.0,-1.0,0.0,0,167,168,135.002,135.002,100.0,0.0,0.0,300.0,1.0,-1.0,0.0,135.002,135.002,100.0,0.0,0.0,300.0,0.0,135.002
144,2020-01-12 00:00:00,235.099,0.9664578831567241,235.099,235.099,0.0,0.0,0.0,400.0,400.0,1.0,0.0,0.0,0,167,168,235.099,235.099,0.0,0.0,0.0,400.0,1.0,0.0,0.0,235.099,235.099,0.0,0.0,0.0,400.0,0.0,135.099
145,2020-01-12 01:00:00,235.144,0.8077623892807559,235.144,235.144,0.0,0.0,0.0,400.0,400.0,-0.0,0.0,0.0,0,167,168,235.144,235.144,0.0,0.0,0.0,400.0,-0.0,0.0,0.0,235.144,235.144,0.0,0.0,0.0,400.0,0.0,135.144
146,2020-01-12 02:00:00,235.163,0.585681715937476,182.93400000000008,182.93400000000008,52.22899999999993,0.0,0.0,400.0,452.2289999999999,1.0,-0.5222899999999993,0.0,0,167,168,182.93400000000008,182.93400000000008,52.22899999999993,0.0,0.0,400.0,1.0,-0.5222899999999993,0.0,182.93400000000008,182.93400000000008,52.22899999999993,0.0,0.0,400.0,0.0,135.163
147,2020-01-12 03:00:00,235.157,0.731487561158666,235.157,235.157,0.0,0.0,0.0,452.2289999999999,452.2289999999999,0.0,0.0,0.0,0,167,168,235.157,235.157,0.0,0.0,0.0,452.2289999999999,0.0,0.0,0.0,235.157,235.157,0.0,0.0,0.0,452.2289999999999,0.0,135.157
148,2020-01-12 04:00:00,235.159,1.036221445463514,235.159,235.159,0.0,0.0,0.0,452.2289999999999,452.2289999999999,0.0,0.0,0.0,0,167,168,235.159,235.159,0.0,0.0,0.0,452.2289999999999,0.0,0.0,0.0,235.159,235.159,0.0,0.0,0.0,452.2289999999999,0.0,135.159
149,2020-01-12 05:00:00,235.128,0.7902550572161474,235.128,235.128,0.0,0.0,0.0,452.2289999999999,452.2289999999999,0.0,0.0,0.0,0,167,168,235.128,235.128,0.0,0.0,0.0,452.2289999999999,0.0,0.0,0.0,235.128,235.128,0.0,0.0,0.0,452.2289999999999,0.0,135.128
150,2020-01-12 06:00:00,235.131,0.32600939789813604,135.13099999999997,135.13099999999997,100.0,0.0,0.0,452.2289999999999,552.2289999999999,1.0,-1.0,2.842170943040401e-14,0,167,168,135.13099999999997,135.13099999999997,100.0,0.0,0.0,452.2289999999999,1.0,-1.0,2.842170943040401e-14,135.13099999999997,135.13099999999997,100.0,0.0,0.0,452.2289999999999,2.842170943040401e-14,181.60873809523812
151,2020-01-12 07:00:00,235.138,0.9852940449795575,235.138,235.138,0.0,0.0,0.0,552.2289999999999,552.2289999999999,0.0,0.0,0.0,0,167,168,235.138,235.138,0.0,0.0,0.0,552.2289999999999,0.0,0.0,0.0,235.138,235.138,0.0,0.0,0.0,552.2289999999999,0.0,235.138
152,2020-01-12 08:00:00,235.145,0.677437410742882,235.145,235.145,0.0,0.0,0.0,552.2289999999999,552.2289999999999,0.0,0.0,0.0,0,167,168,235.145,235.145,0.0,0.0,0.0,552.2289999999999,0.0,0.0,0.0,235.145,235.145,0.0,0.0,0.0,552.2289999999999,0.0,235.145
153,2020-01-12 09:00:00,232.932,0.6921874210591745,232.932,232.932,0.0,0.0,0.0,552.2289999999999,552.2289999999999,0.0,0.0,0.0,0,167,168,232.932,232.932,0.0,0.0,0.0,552.2289999999999,0.0,0.0,0.0,232.932,232.932,0.0,0.0,0.0,552.2289999999999,0.0,232.932
154,2020-01-12 10:00:00,189.88,0.7949724028578443,189.88,189.88,0.0,0.0,0.0,552.2289999999999,552.2289999999999,0.0,0.0,0.0,0,167,168,189.88,189.88,0.0,0.0,0.0,552.2289999999999,0.0,0.0,0.0,189.88,189.88,0.0,0.0,0.0,552.2289999999999,0.0,189.88
155,2020-01-12 11:00:00,159.87,0.7739768926778964,159.87,159.87,0.0,0.0,0.0,552.2289999999999,552.2289999999999,0.0,0.0,0.0,0,167,168,159.87,159.87,0.0,0.0,0.0,552.2289999999999,0.0,0.0,0.0,159.87,159.87,0.0,0.0,0.0,552.2289999999999,0.0,159.87
156,2020-01-12 12:00:00,112.509,0.8689692371086921,112.509,112.509,0.0,0.0,0.0,552.2289999999999,552.2289999999999,-0.0,0.0,0.0,0,167,168,112.509,112.509,0.0,0.0,0.0,552.2289999999999,-0.0,0.0,0.0,112.509,112.509,0.0,0.0,0.0,552.2289999999999,0.0,113.3512619047619
157,2020-01-12 13:00:00,77.409,0.8828744913643992,77.409,77.409,0.0,0.0,0.0,552.2289999999999,552.2289999999999,-0.0,0.0,0.0,0,167,168,77.409,77.409,0.0,0.0,0.0,552.2289999999999,-0.0,0.0,0.0,77.409,77.409,0.0,0.0,0.0,552.2289999999999,0.0,113.3512619047619
158,2020-01-12 14:00:00,41.485,0.8179279369311737,41.485,41.485,0.0,0.0,0.0,552.2289999999999,552.2289999999999,-0.0,0.0,0.0,0,167,168,41.485,41.485,0.0,0.0,0.0,552.2289999999999,-0.0,0.0,0.0,41.485,41.485,0.0,0.0,0.0,552.2289999999999,0.0,113.3512619047619
159,2020-01-12 15:00:00,23.145,0.8169977561004165,23.145,23.145,0.0,0.0,0.0,552.2289999999999,552.2289999999999,-0.0,0.0,0.0,0,167,168,23.145,23.145,0.0,0.0,0.0,552.2289999999999,-0.0,0.0,0.0,23.145,23.145,0.0,0.0,0.0,552.2289999999999,0.0,113.3512619047619
160,2020-01-12 16:00:00,16.897,0.3706106195688305,0.0,0.0,16.897,0.0,0.0,552.2289999999999,569.126,1.0,-0.16896999999999998,0.0,0,167,168,0.0,0.0,16.897,0.0,0.0,552.2289999999999,1.0,-0.16896999999999998,0.0,0.0,0.0,16.897,0.0,0.0,552.2289999999999,0.0,113.35126190476188
161,2020-01-12 17:00:00,10.309,0.8504178245197644,10.309,10.309,0.0,0.0,0.0,569.126,569.126,-0.0,0.0,0.0,0,167,168,10.309,10.309,0.0,0.0,0.0,569.126,-0.0,0.0,0.0,10.309,10.309,0.0,0.0,0.0,569.126,0.0,110.309
162,2020-01-12 18:00:00,6.519,0.6562987958197404,6.519,6.519,0.0,0.0,0.0,569.126,569.126,-0.0,0.0,0.0,0,167,168,6.519,6.519,0.0,0.0,0.0,569.126,-0.0,0.0,0.0,6.519,6.519,0.0,0.0,0.0,569.126,0.0,106.519
163,2020-01-12 19:00:00,2.481,0.7355926959474667,2.481,2.481,0.0,0.0,0.0,569.126,569.126,-0.0,0.0,0.0,0,167,168,2.481,2.481,0.0,0.0,0.0,569.126,-0.0,0.0,0.0,2.481,2.481,0.0,0.0,0.0,569.126,0.0,57.16969047619057
164,2020-01-12 20:00:00,0.504,0.48246486446738296,0.0,0.0,0.504,0.0,0.0,569.126,569.63,1.0,-0.00504,0.0,0,167,168,0.0,0.0,0.504,0.0,0.0,569.126,1.0,-0.00504,0.0,0.0,0.0,0.504,0.0,0.0,569.126,0.0,0.504
165,2020-01-12 21:00:00,0.442,-0.0011627260384464895,0.0,0.0,0.442,0.0,0.0,569.63,570.072,1.0,-0.00442,0.0,0,167,168,0.0,0.0,0.442,0.0,0.0,569.63,1.0,-0.00442,0.0,0.0,0.0,0.442,0.0,0.0,569.63,0.0,0.442
166,2020-01-12 22:00:00,5.788,1.0097112917869338,5.788,5.788,0.0,0.0,0.0,570.072,570.072,-0.0,0.0,0.0,0,167,168,5.788,5.788,0.0,0.0,0.0,570.072,-0.0,0.0,0.0,5.788,5.788,0.0,0.0,0.0,570.072,0.0,5.788
167,2020-01-12 23:00:00,29.928,0.01684291718549633,0.0,0.0,29.928,0.0,0.0,570.072,600.0,1.0,-0.29928,0.0,0,167,168,0.0,0.0,29.928,0.0,0.0,570.072,1.0,-0.29928,0.0,0.0,0.0,29.928,0.0,0.0,570.072,0.0,29.928
