epoch,train_loss,val_loss
0,1.5623472e+08,3.5747896e+07
1,2.0349648e+07,1.2377896e+07
2,6.634054e+06,5.040251e+06
3,2.8482668e+06,1.4733028e+06
4,1.1195184e+06,118204.63
5,52835.87,39696.445
6,17030.11,17790.465
7,26145.164,2517.0364
8,11563.851,665.825
9,10969.546,320.03522
10,624.71497,319.492
11,266.19043,319.46423
12,535.4789,319.38284
13,420.0388,319.41086
14,229.65376,319.41498
15,470.3625,319.48932
