epoch,train_loss,val_model_cove,val_teacher_cove,val_baseload_cove,val_model_improvement_vs_baseload_pct,val_final_soc_mean_pct,val_final_soc_max_pct,lr
0,3.1790581941604614,6.270760560366752,5.681055425972612,7.136160695044356,12.126970953422799,0.3988564440367787,83.9860610961914,0.0005
1,0.6615494063087538,6.205726571701191,5.681055425972612,7.136160695044356,13.03830116927295,0.18640433677141444,51.34851837158203,0.0005
2,0.33583544749839633,6.2923164711312465,5.681055425972612,7.136160695044356,11.824905015088987,0.03533362095652063,16.21813201904297,0.0005
3,0.1955435619342561,6.423692718450306,5.681055425972612,7.136160695044356,9.983911616351584,0.01659942790054288,6.233437538146973,0.0005
4,0.09179911813607403,6.646672229762008,5.681055425972612,7.136160695044356,6.859269097208929,0.007475499234168358,3.431254148483277,0.0005
5,0.08075766908187493,6.631221899147846,5.681055425972612,7.136160695044356,7.075776702270171,0.08798613163900272,36.639183044433594,0.0005
6,0.07048477057148428,6.801848863257479,5.681055425972612,7.136160695044356,4.684757617902806,0.0,0.0,0.00025
7,0.0613755354402112,6.775567644814622,5.681055425972612,7.136160695044356,5.053039941773516,3.2464403472434984e-11,1.4901161193847656e-08,0.00025
8,0.05929100549980706,6.788525080522416,5.681055425972612,7.136160695044356,4.871465615444339,0.0,0.0,0.00025
9,0.05887839526814573,6.818836630428893,5.681055425972612,7.136160695044356,4.446705703191709,0.0,0.0,0.00025
10,0.056357504361692595,6.796497425882014,5.681055425972612,7.136160695044356,4.759748044886632,0.0,0.0,0.00025
11,0.054910370824383756,6.805318650663956,5.681055425972612,7.136160695044356,4.636135010386604,0.0,0.0,0.000125
12,0.05325422786614474,6.816070018526359,5.681055425972612,7.136160695044356,4.485474615787182,1.1362541215352245e-10,2.9802322387695312e-08,0.000125
13,0.052884722201555386,6.838133475313803,5.681055425972612,7.136160695044356,4.176296365320297,0.0,0.0,0.000125
14,0.05260971776556735,6.822130707137379,5.681055425972612,7.136160695044356,4.4005453538210215,0.01496953499343141,4.923861026763916,0.000125
15,0.053777047926012206,6.820938094119723,5.681055425972612,7.136160695044356,4.417257603847635,0.009596056927782778,3.9433045387268066,0.000125
16,0.05169448674674712,6.820111394074253,5.681055425972612,7.136160695044356,4.428842265135374,0.005899480306634716,2.7078614234924316,6.25e-05
17,0.051944758195210904,6.828861918853432,5.681055425972612,7.136160695044356,4.306219959484998,0.18434493632455537,24.313922882080078,6.25e-05
18,0.05271638991932074,6.825869839900405,5.681055425972612,7.136160695044356,4.348148372827833,0.04745880970508185,9.86465835571289,6.25e-05
19,0.051129154349659006,6.832633893178203,5.681055425972612,7.136160695044356,4.253362765176159,0.028489356012385916,8.368669509887695,6.25e-05
20,0.0508881830701641,6.818650550274455,5.681055425972612,7.136160695044356,4.449313269954706,0.07741945035642009,16.658248901367188,6.25e-05
21,0.05041588651125922,6.84286487605916,5.681055425972612,7.136160695044356,4.109994596798702,0.03170764939717478,9.68054485321045,3.125e-05
22,0.0527506953872302,6.83795180414034,5.681055425972612,7.136160695044356,4.178842148427289,0.05360465270339274,13.692087173461914,3.125e-05
23,0.05030089423206507,6.827454970133664,5.681055425972612,7.136160695044356,4.325935725145165,0.02615031595128814,9.131156921386719,3.125e-05
24,0.05048001787680037,6.842298622296152,5.681055425972612,7.136160695044356,4.117929588556963,0.011755847739368223,5.395934104919434,3.125e-05
25,0.051157862788029744,6.840053678572771,5.681055425972612,7.136160695044356,4.149388293304746,0.11762182076901911,18.64789581298828,3.125e-05
26,0.05084824901731575,6.830174958283804,5.681055425972612,7.136160695044356,4.28782015759596,0.6247923795482822,38.2946662902832,1.5625e-05
27,0.049804511973086524,6.83511780038329,5.681055425972612,7.136160695044356,4.218555432336641,0.18610266251144586,27.6243724822998,1.5625e-05
28,0.049830157382815495,6.841273950389091,5.681055425972612,7.136160695044356,4.132288456733409,0.30857971735899226,36.0599365234375,1.5625e-05
29,0.049614052123883194,6.826973862257777,5.681055425972612,7.136160695044356,4.332677555892076,0.9799431680431813,39.92637634277344,1.5625e-05
30,0.049856972971967624,6.834928556073283,5.681055425972612,7.136160695044356,4.221207338846232,0.17332682804019883,27.49003028869629,1.5625e-05
31,0.050598498908620254,6.8308968681392725,5.681055425972612,7.136160695044356,4.277703935634058,0.20087475714340705,30.017911911010742,7.8125e-06
32,0.04957671825061826,6.834013416576818,5.681055425972612,7.136160695044356,4.234031314308282,0.23486390408769672,33.751834869384766,7.8125e-06
33,0.05005692997399498,6.839555761425064,5.681055425972612,7.136160695044356,4.1563656746864766,0.1161820634647652,25.861804962158203,7.8125e-06
34,0.049305368306151794,6.831237204561188,5.681055425972612,7.136160695044356,4.272934754607179,0.5444826165899992,41.03847122192383,7.8125e-06
35,0.04954347306606816,6.838258692895002,5.681055425972612,7.136160695044356,4.1745416741558055,0.16059239864479222,29.431175231933594,7.8125e-06
36,0.050350611737253616,6.836663991346662,5.681055425972612,7.136160695044356,4.196888445991362,0.328031367790725,36.35966110229492,3.90625e-06
37,0.05012672591735335,6.832667078863314,5.681055425972612,7.136160695044356,4.252897729612511,0.5990732344666857,40.442420959472656,3.90625e-06
38,0.04952899078089817,6.835619166492718,5.681055425972612,7.136160695044356,4.211529720180578,0.2969064141150913,34.4183235168457,3.90625e-06
39,0.051049571539110994,6.836265318398214,5.681055425972612,7.136160695044356,4.202475104777304,0.3412936715599888,35.25868225097656,3.90625e-06
40,0.05021681731530264,6.830789639656958,5.681055425972612,7.136160695044356,4.279206543084997,0.4904604275063621,40.91084289550781,3.90625e-06
41,0.04960108362138271,6.833483184467012,5.681055425972612,7.136160695044356,4.2414615296925104,0.32620293070807693,38.808109283447266,1.953125e-06
42,0.049573554821750694,6.831912525147683,5.681055425972612,7.136160695044356,4.263471394470636,0.5355208507761327,42.0213508605957,1.953125e-06
43,0.04973552836214795,6.8336859908055745,5.681055425972612,7.136160695044356,4.2386195766139645,0.3562253394158058,38.63684844970703,1.953125e-06
44,0.051182723366746716,6.833525472687765,5.681055425972612,7.136160695044356,4.240868939046634,0.2999014802650429,36.5518798828125,1.953125e-06
