timestamp,timestamp_UTC,actual_wind_MW,target_output_MW,direct_wind_MW,charge_MW,discharge_MW,delivered_power_MW,curtailment_MW,output_shortfall_MW,SOC_start_MWh,SOC_end_MWh,actual_RTM_USD_per_MWh,RTM_price_per_MWh,hourly_revenue_USD,hourly_revenue,case_uses_future_actual_data,planning_horizon_hours,execution_step_hours,replanning_interval_hours,oracle_information_horizon_hours,year_end_terminal_constraint_active,solver_status
2020-01-01 00:00:00,2020-01-01 00:00:00,98.94,,98.94,0.0,0.0,98.94,0.0,,600.0,600.0,13.7175,13.7175,1357.2094499999998,1357.2094499999998,True,48,1,1,48,False,2
2020-01-01 01:00:00,2020-01-01 01:00:00,128.072,,128.072,0.0,0.0,128.072,0.0,,600.0,600.0,13.265,13.265,1698.87508,1698.87508,True,48,1,1,48,False,2
2020-01-01 02:00:00,2020-01-01 02:00:00,173.268,,173.268,0.0,0.0,173.268,0.0,,600.0,600.0,11.3608333333333,11.3608333333333,1968.4688699999942,1968.4688699999942,True,48,1,1,48,False,2
2020-01-01 03:00:00,2020-01-01 03:00:00,212.92,,112.91999999999996,100.0,0.0,112.91999999999996,2.842170943040401e-14,,600.0,700.0,9.41416666666667,9.41416666666667,1063.0477,1063.0477,True,48,1,1,48,False,2
2020-01-01 04:00:00,2020-01-01 04:00:00,227.085,,127.08499999999992,100.0,0.0,127.08499999999992,8.526512829121202e-14,,700.0,800.0,8.625,8.625,1096.1081249999993,1096.1081249999993,True,48,1,1,48,False,2
2020-01-01 05:00:00,2020-01-01 05:00:00,225.276,,125.27600000000001,100.0,0.0,125.27600000000001,0.0,,800.0,900.0,9.93916666666667,9.93916666666667,1245.1390433333338,1245.1390433333338,True,48,1,1,48,False,2
2020-01-01 06:00:00,2020-01-01 06:00:00,204.436,,104.436,100.0,0.0,104.436,0.0,,900.0,1000.0,10.0591666666667,10.0591666666667,1050.5391300000035,1050.5391300000035,True,48,1,1,48,False,2
2020-01-01 07:00:00,2020-01-01 07:00:00,205.995,,205.995,0.0,0.0,205.995,0.0,,1000.0,1000.0,10.6408333333333,10.6408333333333,2191.958462499993,2191.958462499993,True,48,1,1,48,False,2
2020-01-01 08:00:00,2020-01-01 08:00:00,187.273,,187.273,0.0,0.0,187.273,0.0,,1000.0,1000.0,11.7008333333333,11.7008333333333,2191.250160833327,2191.250160833327,True,48,1,1,48,False,2
2020-01-01 09:00:00,2020-01-01 09:00:00,184.459,,184.459,0.0,0.0,184.459,0.0,,1000.0,1000.0,13.2675,13.2675,2447.3097825,2447.3097825,True,48,1,1,48,False,2
2020-01-01 10:00:00,2020-01-01 10:00:00,224.351,,224.351,0.0,0.0,224.351,0.0,,1000.0,1000.0,13.8691666666667,13.8691666666667,3111.5614108333407,3111.5614108333407,True,48,1,1,48,False,2
2020-01-01 11:00:00,2020-01-01 11:00:00,234.916,,234.916,0.0,0.0,234.916,0.0,,1000.0,1000.0,13.7658333333333,13.7658333333333,3233.8145033333253,3233.8145033333253,True,48,1,1,48,False,2
2020-01-01 12:00:00,2020-01-01 12:00:00,234.583,,234.583,0.0,0.0,234.583,0.0,,1000.0,1000.0,14.8442857142857,14.8442857142857,3482.217075714282,3482.217075714282,True,48,1,1,48,False,2
2020-01-01 13:00:00,2020-01-01 13:00:00,225.893,,225.893,0.0,0.0,225.893,0.0,,1000.0,1000.0,16.235,16.235,3667.372855,3667.372855,True,48,1,1,48,False,2
2020-01-01 14:00:00,2020-01-01 14:00:00,214.877,,214.877,0.0,0.0,214.877,0.0,,1000.0,1000.0,16.1125,16.1125,3462.2056625000005,3462.2056625000005,True,48,1,1,48,False,2
2020-01-01 15:00:00,2020-01-01 15:00:00,215.372,,215.372,0.0,0.0,215.372,0.0,,1000.0,1000.0,15.8791666666667,15.8791666666667,3419.9278833333406,3419.9278833333406,True,48,1,1,48,False,2
2020-01-01 16:00:00,2020-01-01 16:00:00,234.018,,234.018,0.0,0.0,234.018,0.0,,1000.0,1000.0,16.355,16.355,3827.36439,3827.36439,True,48,1,1,48,False,2
2020-01-01 17:00:00,2020-01-01 17:00:00,235.468,,235.468,0.0,0.0,235.468,0.0,,1000.0,1000.0,17.3483333333333,17.3483333333333,4084.9773533333255,4084.9773533333255,True,48,1,1,48,False,2
2020-01-01 18:00:00,2020-01-01 18:00:00,235.637,,235.637,0.0,0.0,235.637,0.0,,1000.0,1000.0,16.0816666666667,16.0816666666667,3789.4356883333407,3789.4356883333407,True,48,1,1,48,False,2
2020-01-01 19:00:00,2020-01-01 19:00:00,236.296,,236.296,0.0,0.0,236.296,0.0,,1000.0,1000.0,15.4416666666667,15.4416666666667,3648.8040666666743,3648.8040666666743,True,48,1,1,48,False,2
2020-01-01 20:00:00,2020-01-01 20:00:00,236.441,,236.441,0.0,0.0,236.441,0.0,,1000.0,1000.0,15.485,15.485,3661.288885,3661.288885,True,48,1,1,48,False,2
2020-01-01 21:00:00,2020-01-01 21:00:00,236.56,,236.56,0.0,0.0,236.56,0.0,,1000.0,1000.0,15.1741666666667,15.1741666666667,3589.6008666666744,3589.6008666666744,True,48,1,1,48,False,2
2020-01-01 22:00:00,2020-01-01 22:00:00,236.586,,236.586,0.0,0.0,236.586,0.0,,1000.0,1000.0,16.1733333333333,16.1733333333333,3826.384239999992,3826.384239999992,True,48,1,1,48,False,2
2020-01-01 23:00:00,2020-01-01 23:00:00,236.601,,236.601,0.0,0.0,236.601,0.0,,1000.0,1000.0,14.87,14.87,3518.2568699999997,3518.2568699999997,True,48,1,1,48,False,2
2020-01-02 00:00:00,2020-01-02 00:00:00,236.485,,236.485,0.0,0.0,236.485,0.0,,1000.0,1000.0,14.6758333333333,14.6758333333333,3470.6144458333256,3470.6144458333256,True,48,1,1,48,False,2
2020-01-02 01:00:00,2020-01-02 01:00:00,236.446,,236.446,0.0,0.0,236.446,0.0,,1000.0,1000.0,14.3033333333333,14.3033333333333,3381.9659533333256,3381.9659533333256,True,48,1,1,48,False,2
2020-01-02 02:00:00,2020-01-02 02:00:00,234.341,,234.341,0.0,0.0,234.341,0.0,,1000.0,1000.0,14.2283333333333,14.2283333333333,3334.281861666659,3334.281861666659,True,48,1,1,48,False,2
2020-01-02 03:00:00,2020-01-02 03:00:00,235.242,,235.242,0.0,0.0,235.242,0.0,,1000.0,1000.0,13.6816666666667,13.6816666666667,3218.5026300000077,3218.5026300000077,True,48,1,1,48,False,2
2020-01-02 04:00:00,2020-01-02 04:00:00,227.475,,227.475,0.0,0.0,227.475,0.0,,1000.0,1000.0,14.7141666666667,14.7141666666667,3347.1050625000075,3347.1050625000075,True,48,1,1,48,False,2
2020-01-02 05:00:00,2020-01-02 05:00:00,223.7,,223.7,0.0,0.0,223.7,0.0,,1000.0,1000.0,14.2491666666667,14.2491666666667,3187.5385833333403,3187.5385833333403,True,48,1,1,48,False,2
2020-01-02 06:00:00,2020-01-02 06:00:00,207.466,,207.466,0.0,0.0,207.466,0.0,,1000.0,1000.0,13.9783333333333,13.9783333333333,2900.0289033333265,2900.0289033333265,True,48,1,1,48,False,2
2020-01-02 07:00:00,2020-01-02 07:00:00,197.389,,197.389,0.0,0.0,197.389,0.0,,1000.0,1000.0,15.71,15.71,3100.9811900000004,3100.9811900000004,True,48,1,1,48,False,2
2020-01-02 08:00:00,2020-01-02 08:00:00,164.882,,164.882,0.0,0.0,164.882,0.0,,1000.0,1000.0,16.1091666666667,16.1091666666667,2656.111618333339,2656.111618333339,True,48,1,1,48,False,2
2020-01-02 09:00:00,2020-01-02 09:00:00,154.456,,154.456,0.0,0.0,154.456,0.0,,1000.0,1000.0,16.6866666666667,16.6866666666667,2577.3557866666715,2577.3557866666715,True,48,1,1,48,False,2
2020-01-02 10:00:00,2020-01-02 10:00:00,119.332,,119.332,0.0,0.0,119.332,0.0,,1000.0,1000.0,16.7283333333333,16.7283333333333,1996.2254733333293,1996.2254733333293,True,48,1,1,48,False,2
2020-01-02 11:00:00,2020-01-02 11:00:00,177.852,,177.852,0.0,0.0,177.852,0.0,,1000.0,1000.0,17.1538461538462,17.1538461538462,3050.8458461538544,3050.8458461538544,True,48,1,1,48,False,2
2020-01-02 12:00:00,2020-01-02 12:00:00,186.411,,186.411,0.0,62.589,249.0,0.0,,1000.0,886.2018181818181,22.1923529411765,22.1923529411765,5525.895882352949,5525.895882352949,True,48,1,1,48,False,2
2020-01-02 13:00:00,2020-01-02 13:00:00,151.759,,151.759,0.0,0.0,151.759,0.0,,886.2018181818181,886.2018181818181,18.9341666666667,18.9341666666667,2873.4301991666716,2873.4301991666716,True,48,1,1,48,False,2
2020-01-02 14:00:00,2020-01-02 14:00:00,114.503,,114.503,0.0,0.0,114.503,0.0,,886.2018181818181,886.2018181818181,16.8441666666667,16.8441666666667,1928.707615833337,1928.707615833337,True,48,1,1,48,False,2
2020-01-02 15:00:00,2020-01-02 15:00:00,110.518,,110.518,0.0,0.0,110.518,0.0,,886.2018181818181,886.2018181818181,15.9191666666667,15.9191666666667,1759.3544616666702,1759.3544616666702,True,48,1,1,48,False,2
2020-01-02 16:00:00,2020-01-02 16:00:00,72.868,,72.868,0.0,0.0,72.868,0.0,,886.2018181818181,886.2018181818181,19.1946666666667,19.1946666666667,1398.676970666669,1398.676970666669,True,48,1,1,48,False,2
2020-01-02 17:00:00,2020-01-02 17:00:00,47.73,,47.73,0.0,100.0,147.73,0.0,,886.2018181818181,704.3836363636364,34.8533333333333,34.8533333333333,5148.882933333329,5148.882933333329,True,48,1,1,48,False,2
2020-01-02 18:00:00,2020-01-02 18:00:00,2.661,,2.661,0.0,0.0,2.661,0.0,,704.3836363636364,704.3836363636364,20.1941666666667,20.1941666666667,53.73667750000009,53.73667750000009,True,48,1,1,48,False,2
2020-01-02 19:00:00,2020-01-02 19:00:00,24.287,,24.287,0.0,0.0,24.287,0.0,,704.3836363636364,704.3836363636364,19.1825,19.1825,465.8853775,465.8853775,True,48,1,1,48,False,2
2020-01-02 20:00:00,2020-01-02 20:00:00,56.324,,56.324,0.0,0.0,56.324,0.0,,704.3836363636364,704.3836363636364,18.69,18.69,1052.6955600000001,1052.6955600000001,True,48,1,1,48,False,2
2020-01-02 21:00:00,2020-01-02 21:00:00,76.625,,76.625,0.0,0.0,76.625,0.0,,704.3836363636364,704.3836363636364,17.4283333333333,17.4283333333333,1335.446041666664,1335.446041666664,True,48,1,1,48,False,2
2020-01-02 22:00:00,2020-01-02 22:00:00,60.219,,60.219,0.0,0.0,60.219,0.0,,704.3836363636364,704.3836363636364,18.9166666666667,18.9166666666667,1139.142750000002,1139.142750000002,True,48,1,1,48,False,2
2020-01-02 23:00:00,2020-01-02 23:00:00,80.692,,80.692,0.0,0.0,80.692,0.0,,704.3836363636364,704.3836363636364,18.4841666666667,18.4841666666667,1491.5243766666692,1491.5243766666692,True,48,1,1,48,False,2
2020-01-03 00:00:00,2020-01-03 00:00:00,88.074,,88.074,0.0,77.411,165.485,0.0,,704.3836363636364,563.6363636363636,20.955,20.955,3467.738175,3467.738175,True,48,1,1,48,False,2
2020-01-03 01:00:00,2020-01-03 01:00:00,111.933,,111.933,0.0,0.0,111.933,0.0,,563.6363636363636,563.6363636363636,18.3733333333333,18.3733333333333,2056.5823199999963,2056.5823199999963,True,48,1,1,48,False,2
2020-01-03 02:00:00,2020-01-03 02:00:00,114.132,,114.132,0.0,0.0,114.132,0.0,,563.6363636363636,563.6363636363636,16.0558333333333,16.0558333333333,1832.4843699999963,1832.4843699999963,True,48,1,1,48,False,2
2020-01-03 03:00:00,2020-01-03 03:00:00,104.207,,104.207,0.0,0.0,104.207,0.0,,563.6363636363636,563.6363636363636,15.1041666666667,15.1041666666667,1573.9598958333368,1573.9598958333368,True,48,1,1,48,False,2
2020-01-03 04:00:00,2020-01-03 04:00:00,93.518,,93.518,0.0,0.0,93.518,0.0,,563.6363636363636,563.6363636363636,14.895,14.895,1392.9506099999999,1392.9506099999999,True,48,1,1,48,False,2
2020-01-03 05:00:00,2020-01-03 05:00:00,140.638,,140.638,0.0,0.0,140.638,0.0,,563.6363636363636,563.6363636363636,17.6533333333333,17.6533333333333,2482.7294933333287,2482.7294933333287,True,48,1,1,48,False,2
2020-01-03 06:00:00,2020-01-03 06:00:00,107.049,,107.049,0.0,0.0,107.049,0.0,,563.6363636363636,563.6363636363636,16.96,16.96,1815.5510400000003,1815.5510400000003,True,48,1,1,48,False,2
2020-01-03 07:00:00,2020-01-03 07:00:00,105.805,,105.805,0.0,0.0,105.805,0.0,,563.6363636363636,563.6363636363636,16.0491666666667,16.0491666666667,1698.0820791666704,1698.0820791666704,True,48,1,1,48,False,2
2020-01-03 08:00:00,2020-01-03 08:00:00,88.719,,88.719,0.0,0.0,88.719,0.0,,563.6363636363636,563.6363636363636,15.6966666666667,15.6966666666667,1392.5925700000028,1392.5925700000028,True,48,1,1,48,False,2
2020-01-03 09:00:00,2020-01-03 09:00:00,47.43,,47.43,0.0,0.0,47.43,0.0,,563.6363636363636,563.6363636363636,14.7566666666667,14.7566666666667,699.9087000000015,699.9087000000015,True,48,1,1,48,False,2
2020-01-03 10:00:00,2020-01-03 10:00:00,80.359,,80.359,0.0,0.0,80.359,0.0,,563.6363636363636,563.6363636363636,13.7008333333333,13.7008333333333,1100.9852658333307,1100.9852658333307,True,48,1,1,48,False,2
2020-01-03 11:00:00,2020-01-03 11:00:00,106.532,,106.532,0.0,0.0,106.532,0.0,,563.6363636363636,563.6363636363636,12.8958333333333,12.8958333333333,1373.8189166666632,1373.8189166666632,True,48,1,1,48,False,2
2020-01-03 12:00:00,2020-01-03 12:00:00,100.242,,100.242,0.0,0.0,100.242,0.0,,563.6363636363636,563.6363636363636,13.0207692307692,13.0207692307692,1305.2279492307662,1305.2279492307662,True,48,1,1,48,False,2
2020-01-03 13:00:00,2020-01-03 13:00:00,73.163,,73.163,0.0,0.0,73.163,0.0,,563.6363636363636,563.6363636363636,12.5158333333333,12.5158333333333,915.6959141666641,915.6959141666641,True,48,1,1,48,False,2
2020-01-03 14:00:00,2020-01-03 14:00:00,76.094,,76.094,0.0,0.0,76.094,0.0,,563.6363636363636,563.6363636363636,13.9391666666667,13.9391666666667,1060.6869483333357,1060.6869483333357,True,48,1,1,48,False,2
2020-01-03 15:00:00,2020-01-03 15:00:00,57.767,,57.767,0.0,0.0,57.767,0.0,,563.6363636363636,563.6363636363636,15.1833333333333,15.1833333333333,877.0956166666648,877.0956166666648,True,48,1,1,48,False,2
2020-01-03 16:00:00,2020-01-03 16:00:00,37.033,,37.033,0.0,0.0,37.033,0.0,,563.6363636363636,563.6363636363636,15.2975,15.2975,566.5123175,566.5123175,True,48,1,1,48,False,2
2020-01-03 17:00:00,2020-01-03 17:00:00,20.351,,20.351,0.0,0.0,20.351,0.0,,563.6363636363636,563.6363636363636,20.9075,20.9075,425.48853249999996,425.48853249999996,True,48,1,1,48,False,2
2020-01-03 18:00:00,2020-01-03 18:00:00,19.261,,19.261,0.0,0.0,19.261,0.0,,563.6363636363636,563.6363636363636,19.5158333333333,19.5158333333333,375.8944658333327,375.8944658333327,True,48,1,1,48,False,2
2020-01-03 19:00:00,2020-01-03 19:00:00,14.21,,14.21,0.0,0.0,14.21,0.0,,563.6363636363636,563.6363636363636,19.8458333333333,19.8458333333333,282.00929166666623,282.00929166666623,True,48,1,1,48,False,2
2020-01-03 20:00:00,2020-01-03 20:00:00,11.442,,11.442,0.0,0.0,11.442,0.0,,563.6363636363636,563.6363636363636,19.595,19.595,224.20598999999999,224.20598999999999,True,48,1,1,48,False,2
2020-01-03 21:00:00,2020-01-03 21:00:00,16.647,,16.647,0.0,0.0,16.647,0.0,,563.6363636363636,563.6363636363636,18.72,18.72,311.63183999999995,311.63183999999995,True,48,1,1,48,False,2
2020-01-03 22:00:00,2020-01-03 22:00:00,14.091,,14.091,0.0,0.0,14.091,0.0,,563.6363636363636,563.6363636363636,18.2583333333333,18.2583333333333,257.2781749999995,257.2781749999995,True,48,1,1,48,False,2
2020-01-03 23:00:00,2020-01-03 23:00:00,20.997,,20.997,0.0,0.0,20.997,0.0,,563.6363636363636,563.6363636363636,19.0792307692308,19.0792307692308,400.6066084615391,400.6066084615391,True,48,1,1,48,False,2
2020-01-04 00:00:00,2020-01-04 00:00:00,25.249,,25.249,0.0,0.0,25.249,0.0,,563.6363636363636,563.6363636363636,17.78,17.78,448.92722000000003,448.92722000000003,True,48,1,1,48,False,2
2020-01-04 01:00:00,2020-01-04 01:00:00,35.065,,35.065,0.0,0.0,35.065,0.0,,563.6363636363636,563.6363636363636,16.565,16.565,580.851725,580.851725,True,48,1,1,48,False,2
2020-01-04 02:00:00,2020-01-04 02:00:00,46.593,,46.593,0.0,0.0,46.593,0.0,,563.6363636363636,563.6363636363636,15.9591666666667,15.9591666666667,743.5854525000016,743.5854525000016,True,48,1,1,48,False,2
2020-01-04 03:00:00,2020-01-04 03:00:00,63.294,,63.294,0.0,0.0,63.294,0.0,,563.6363636363636,563.6363636363636,14.9158333333333,14.9158333333333,944.0827549999979,944.0827549999979,True,48,1,1,48,False,2
2020-01-04 04:00:00,2020-01-04 04:00:00,76.099,,76.099,0.0,0.0,76.099,0.0,,563.6363636363636,563.6363636363636,15.6016666666667,15.6016666666667,1187.2712316666693,1187.2712316666693,True,48,1,1,48,False,2
2020-01-04 05:00:00,2020-01-04 05:00:00,101.677,,101.677,0.0,0.0,101.677,0.0,,563.6363636363636,563.6363636363636,17.5666666666667,17.5666666666667,1786.12596666667,1786.12596666667,True,48,1,1,48,False,2
2020-01-04 06:00:00,2020-01-04 06:00:00,105.162,,105.162,0.0,0.0,105.162,0.0,,563.6363636363636,563.6363636363636,17.9125,17.9125,1883.7143250000004,1883.7143250000004,True,48,1,1,48,False,2
2020-01-04 07:00:00,2020-01-04 07:00:00,98.783,,98.783,0.0,0.0,98.783,0.0,,563.6363636363636,563.6363636363636,19.3708333333333,19.3708333333333,1913.5090291666636,1913.5090291666636,True,48,1,1,48,False,2
2020-01-04 08:00:00,2020-01-04 08:00:00,83.159,,83.159,0.0,100.0,183.159,0.0,,563.6363636363636,381.8181818181818,21.02,21.02,3850.00218,3850.00218,True,48,1,1,48,False,2
2020-01-04 09:00:00,2020-01-04 09:00:00,74.187,,74.187,0.0,100.0,174.187,0.0,,381.8181818181818,200.0,21.4916666666667,21.4916666666667,3743.568941666673,3743.568941666673,True,48,1,1,48,False,2
2020-01-04 10:00:00,2020-01-04 10:00:00,51.117,,51.117,0.0,0.0,51.117,0.0,,200.0,200.0,20.83,20.83,1064.7671099999998,1064.7671099999998,True,48,1,1,48,False,2
2020-01-04 11:00:00,2020-01-04 11:00:00,30.498,,30.498,0.0,0.0,30.498,0.0,,200.0,200.0,19.9775,19.9775,609.273795,609.273795,True,48,1,1,48,False,2
2020-01-04 12:00:00,2020-01-04 12:00:00,31.047,,31.047,0.0,0.0,31.047,0.0,,200.0,200.0,18.3866666666667,18.3866666666667,570.850840000001,570.850840000001,True,48,1,1,48,False,2
2020-01-04 13:00:00,2020-01-04 13:00:00,31.953,,31.953,0.0,0.0,31.953,0.0,,200.0,200.0,17.9533333333333,17.9533333333333,573.662859999999,573.662859999999,True,48,1,1,48,False,2
2020-01-04 14:00:00,2020-01-04 14:00:00,33.862,,33.862,0.0,0.0,33.862,0.0,,200.0,200.0,17.0358333333333,17.0358333333333,576.8673883333323,576.8673883333323,True,48,1,1,48,False,2
2020-01-04 15:00:00,2020-01-04 15:00:00,39.3,,39.3,0.0,0.0,39.3,0.0,,200.0,200.0,16.09,16.09,632.337,632.337,True,48,1,1,48,False,2
2020-01-04 16:00:00,2020-01-04 16:00:00,46.86,,46.86,0.0,0.0,46.86,0.0,,200.0,200.0,16.5108333333333,16.5108333333333,773.6976499999984,773.6976499999984,True,48,1,1,48,False,2
2020-01-04 17:00:00,2020-01-04 17:00:00,51.466,,51.466,0.0,0.0,51.466,0.0,,200.0,200.0,17.875,17.875,919.95475,919.95475,True,48,1,1,48,False,2
2020-01-04 18:00:00,2020-01-04 18:00:00,57.59,,57.59,0.0,0.0,57.59,0.0,,200.0,200.0,17.5083333333333,17.5083333333333,1008.3049166666649,1008.3049166666649,True,48,1,1,48,False,2
2020-01-04 19:00:00,2020-01-04 19:00:00,104.214,,104.214,0.0,0.0,104.214,0.0,,200.0,200.0,16.5975,16.5975,1729.691865,1729.691865,True,48,1,1,48,False,2
2020-01-04 20:00:00,2020-01-04 20:00:00,155.706,,155.706,0.0,0.0,155.706,0.0,,200.0,200.0,15.27,15.27,2377.63062,2377.63062,True,48,1,1,48,False,2
2020-01-04 21:00:00,2020-01-04 21:00:00,216.355,,116.3550000000003,100.0,0.0,116.3550000000003,0.0,,200.0,300.0,9.49916666666667,9.49916666666667,1105.275537500003,1105.275537500003,True,48,1,1,48,False,2
2020-01-04 22:00:00,2020-01-04 22:00:00,234.182,,134.1819999999999,100.0,0.0,134.1819999999999,8.526512829121202e-14,,300.0,400.0,7.9,7.9,1060.0377999999994,1060.0377999999994,True,48,1,1,48,False,2
2020-01-04 23:00:00,2020-01-04 23:00:00,235.019,,135.019,100.0,0.0,135.019,0.0,,400.0,500.0,2.52166666666667,2.52166666666667,340.47291166666713,340.47291166666713,True,48,1,1,48,False,2
2020-01-05 00:00:00,2020-01-05 00:00:00,235.994,,135.99399999999991,100.0,0.0,135.99399999999991,8.526512829121202e-14,,500.0,600.0,2.17666666666667,2.17666666666667,296.01360666666693,296.01360666666693,True,48,1,1,48,False,2
2020-01-05 01:00:00,2020-01-05 01:00:00,236.205,,136.205,100.0,0.0,136.205,0.0,,600.0,700.0,2.68333333333333,2.68333333333333,365.48341666666624,365.48341666666624,True,48,1,1,48,False,2
2020-01-05 02:00:00,2020-01-05 02:00:00,236.236,,136.236,100.0,0.0,136.236,0.0,,700.0,800.0,3.465,3.465,472.05773999999997,472.05773999999997,True,48,1,1,48,False,2
2020-01-05 03:00:00,2020-01-05 03:00:00,236.528,,136.528,100.0,0.0,136.528,0.0,,800.0,900.0,7.425,7.425,1013.7203999999999,1013.7203999999999,True,48,1,1,48,False,2
2020-01-05 04:00:00,2020-01-05 04:00:00,236.494,,236.494,0.0,0.0,236.494,0.0,,900.0,900.0,10.5883333333333,10.5883333333333,2504.0773033333253,2504.0773033333253,True,48,1,1,48,False,2
2020-01-05 05:00:00,2020-01-05 05:00:00,236.979,,236.979,0.0,0.0,236.979,0.0,,900.0,900.0,13.7,13.7,3246.6123000000002,3246.6123000000002,True,48,1,1,48,False,2
2020-01-05 06:00:00,2020-01-05 06:00:00,235.882,,235.882,0.0,0.0,235.882,0.0,,900.0,900.0,16.4266666666667,16.4266666666667,3874.754986666675,3874.754986666675,True,48,1,1,48,False,2
2020-01-05 07:00:00,2020-01-05 07:00:00,193.834,,193.834,0.0,0.0,193.834,0.0,,900.0,900.0,17.7866666666667,17.7866666666667,3447.6607466666733,3447.6607466666733,True,48,1,1,48,False,2
2020-01-05 08:00:00,2020-01-05 08:00:00,105.063,,105.063,0.0,35.762100000000025,140.82510000000002,0.0,,900.0,834.978,18.0091666666667,18.0091666666667,2536.142696750005,2536.142696750005,True,48,1,1,48,False,2
2020-01-05 09:00:00,2020-01-05 09:00:00,94.069,,94.069,0.0,0.0,94.069,0.0,,834.978,834.978,17.285,17.285,1625.982665,1625.982665,True,48,1,1,48,False,2
2020-01-05 10:00:00,2020-01-05 10:00:00,65.022,,0.0,65.022,0.0,0.0,0.0,,834.978,900.0,8.15,8.15,0.0,0.0,True,48,1,1,48,False,2
2020-01-05 11:00:00,2020-01-05 11:00:00,103.349,,3.3490000000000038,100.0,0.0,3.3490000000000038,0.0,,900.0,1000.0,0.294166666666667,0.294166666666667,0.985164166666669,0.985164166666669,True,48,1,1,48,False,2
2020-01-05 12:00:00,2020-01-05 12:00:00,116.116,,116.116,0.0,0.0,116.116,0.0,,1000.0,1000.0,10.0707692307692,10.0707692307692,1169.3774399999963,1169.3774399999963,True,48,1,1,48,False,2
2020-01-05 13:00:00,2020-01-05 13:00:00,112.104,,112.104,0.0,0.0,112.104,0.0,,1000.0,1000.0,15.0591666666667,15.0591666666667,1688.1928200000036,1688.1928200000036,True,48,1,1,48,False,2
2020-01-05 14:00:00,2020-01-05 14:00:00,113.91,,113.91,0.0,0.0,113.91,0.0,,1000.0,1000.0,16.8891666666667,16.8891666666667,1923.8449750000038,1923.8449750000038,True,48,1,1,48,False,2
2020-01-05 15:00:00,2020-01-05 15:00:00,103.796,,103.796,0.0,0.0,103.796,0.0,,1000.0,1000.0,16.9758333333333,16.9758333333333,1762.0235966666633,1762.0235966666633,True,48,1,1,48,False,2
2020-01-05 16:00:00,2020-01-05 16:00:00,79.72,,79.72,0.0,0.0,79.72,0.0,,1000.0,1000.0,17.325,17.325,1381.149,1381.149,True,48,1,1,48,False,2
2020-01-05 17:00:00,2020-01-05 17:00:00,57.477,,57.477,0.0,0.0,57.477,0.0,,1000.0,1000.0,19.68,19.68,1131.14736,1131.14736,True,48,1,1,48,False,2
2020-01-05 18:00:00,2020-01-05 18:00:00,38.024,,38.024,0.0,0.0,38.024,0.0,,1000.0,1000.0,19.2,19.2,730.0608,730.0608,True,48,1,1,48,False,2
2020-01-05 19:00:00,2020-01-05 19:00:00,24.442,,24.442,0.0,0.0,24.442,0.0,,1000.0,1000.0,18.0708333333333,18.0708333333333,441.68730833333257,441.68730833333257,True,48,1,1,48,False,2
2020-01-05 20:00:00,2020-01-05 20:00:00,12.056,,12.056,0.0,0.0,12.056,0.0,,1000.0,1000.0,16.8116666666667,16.8116666666667,202.6814533333337,202.6814533333337,True,48,1,1,48,False,2
2020-01-05 21:00:00,2020-01-05 21:00:00,5.954,,5.954,0.0,0.0,5.954,0.0,,1000.0,1000.0,16.2683333333333,16.2683333333333,96.86165666666646,96.86165666666646,True,48,1,1,48,False,2
2020-01-05 22:00:00,2020-01-05 22:00:00,5.059,,5.059,0.0,0.0,5.059,0.0,,1000.0,1000.0,15.0591666666667,15.0591666666667,76.18432416666684,76.18432416666684,True,48,1,1,48,False,2
2020-01-05 23:00:00,2020-01-05 23:00:00,3.525,,3.525,0.0,0.0,3.525,0.0,,1000.0,1000.0,14.5858333333333,14.5858333333333,51.41506249999988,51.41506249999988,True,48,1,1,48,False,2
2020-01-06 00:00:00,2020-01-06 00:00:00,2.792,,2.792,0.0,0.0,2.792,0.0,,1000.0,1000.0,14.1008333333333,14.1008333333333,39.36952666666657,39.36952666666657,True,48,1,1,48,False,2
2020-01-06 01:00:00,2020-01-06 01:00:00,1.572,,1.572,0.0,0.0,1.572,0.0,,1000.0,1000.0,13.5866666666667,13.5866666666667,21.358240000000052,21.358240000000052,True,48,1,1,48,False,2
2020-01-06 02:00:00,2020-01-06 02:00:00,3.056,,3.056,0.0,0.0,3.056,0.0,,1000.0,1000.0,13.7116666666667,13.7116666666667,41.90285333333343,41.90285333333343,True,48,1,1,48,False,2
2020-01-06 03:00:00,2020-01-06 03:00:00,5.601,,5.601,0.0,0.0,5.601,0.0,,1000.0,1000.0,14.4283333333333,14.4283333333333,80.81309499999982,80.81309499999982,True,48,1,1,48,False,2
2020-01-06 04:00:00,2020-01-06 04:00:00,6.142,,6.142,0.0,0.0,6.142,0.0,,1000.0,1000.0,15.0383333333333,15.0383333333333,92.36544333333313,92.36544333333313,True,48,1,1,48,False,2
2020-01-06 05:00:00,2020-01-06 05:00:00,5.508,,5.508,0.0,0.0,5.508,0.0,,1000.0,1000.0,19.1833333333333,19.1833333333333,105.66179999999983,105.66179999999983,True,48,1,1,48,False,2
2020-01-06 06:00:00,2020-01-06 06:00:00,0.805,,0.805,0.0,100.0,100.80500000000006,0.0,,1000.0,818.181818181818,31.7508333333333,31.7508333333333,3200.6427541666653,3200.6427541666653,True,48,1,1,48,False,2
