epoch,train_loss,val_loss
0,600.29034,490.64166
1,451.48135,445.25262
2,412.8854,426.05344
3,414.54337,415.21252
4,416.48065,412.3742
5,400.99612,432.98404
6,389.31802,406.37003
7,394.2149,401.4678
8,241.19658,401.1416
9,232.45616,399.93552
10,222.7959,399.21356
