hour_index,datetime,horizon_hours,execution_step_hours,actual_generation_mw,forecast_generation_mw,actual_price,forecast_price,planned_direct_mw,planned_charge_mw,planned_discharge_mw,realized_direct_mw,realized_charge_mw,realized_discharge_mw,realized_delivered_mw,realized_curtailment_mw,soc_start_mwh,soc_end_mwh,mode_charge_binary,solver_objective,solver_runtime_seconds,solver_status,used_baseload_gate
298686,2014-01-30 02:00:00,48,24,205.188,193.46068187654993,0.4306550445090561,0.7050300790514286,249.0,0.0,0.0,205.188,0.0,0.0,205.188,0.0,240.8228873200876,240.8228873200876,1.0,3680.2551275607893,0.004405021667480469,2,0.0
298687,2014-01-30 03:00:00,48,24,205.201,186.70097371224952,0.5566041314853399,0.6918844909018941,249.0,0.0,0.0,205.201,0.0,0.0,205.201,0.0,240.8228873200876,240.8228873200876,1.0,3680.2551275607893,0.004405021667480469,2,0.0
298688,2014-01-30 04:00:00,48,24,205.221,178.01339122010035,0.4240058351094127,0.6551427879567359,247.83642351232163,0.0,0.0,205.221,0.0,0.0,205.221,0.0,240.8228873200876,240.8228873200876,0.0,3680.2551275607893,0.004405021667480469,2,0.0
298689,2014-01-30 05:00:00,48,24,205.217,168.78545671022277,0.4573409340192327,0.7977842596239961,238.50553296522656,0.0,0.0,205.217,0.0,0.0,205.217,0.0,240.8228873200876,240.8228873200876,1.0,3680.2551275607893,0.004405021667480469,2,0.0
298690,2014-01-30 06:00:00,48,24,205.223,159.73168037187315,0.43210955906522813,0.7546259669724112,229.7653969904345,0.0,0.0,205.223,0.0,0.0,205.223,0.0,240.8228873200876,240.8228873200876,0.0,3680.2551275607893,0.004405021667480469,2,0.0
298691,2014-01-30 07:00:00,48,24,205.242,149.79739105059014,0.6500789546972933,0.6825937951548408,220.0650022556678,0.0,0.0,205.242,0.0,0.0,205.242,0.0,240.8228873200876,240.8228873200876,0.0,3680.2551275607893,0.004405021667480469,2,0.0
298692,2014-01-30 08:00:00,48,24,205.232,140.84115620569335,0.5608786232422538,0.7440716000251969,210.9806470355935,0.0,0.0,205.232,0.0,0.0,205.232,0.0,240.8228873200876,240.8228873200876,0.0,3680.2551275607893,0.004405021667480469,2,0.0
298693,2014-01-30 09:00:00,48,24,205.129,134.4834766077754,0.4882122633747206,0.6462214684247408,204.08657637504348,0.0,0.0,204.08657637504348,0.0,0.0,204.08657637504348,1.0424236249565126,240.8228873200876,240.8228873200876,0.0,3680.2551275607893,0.004405021667480469,2,0.0
298694,2014-01-30 10:00:00,48,24,205.238,128.94697334089068,0.5726928435148348,0.7698024042241381,196.92478364699045,0.0,0.0,196.92478364699045,0.0,0.0,196.92478364699045,8.313216353009551,240.8228873200876,240.8228873200876,0.0,3680.2551275607893,0.004405021667480469,2,0.0
298695,2014-01-30 11:00:00,48,24,205.209,125.03956179505067,0.6971280479938783,0.8551621156838919,192.656909406456,0.0,0.0,192.656909406456,0.0,0.0,192.656909406456,12.552090593543994,240.8228873200876,240.8228873200876,0.0,3680.2551275607893,0.004405021667480469,2,0.0
298696,2014-01-30 12:00:00,48,24,205.224,119.2461057919208,0.5787186895332616,0.9052259614490407,184.76368323698279,0.0,0.0,184.76368323698279,0.0,0.0,184.76368323698279,20.460316763017204,240.8228873200876,240.8228873200876,0.0,3680.2551275607893,0.004405021667480469,2,0.0
298697,2014-01-30 13:00:00,48,24,205.176,116.18122387029644,0.6031782812533789,0.9693418767936071,180.6509639669103,0.0,0.0,180.6509639669103,0.0,0.0,180.6509639669103,24.52503603308969,240.8228873200876,240.8228873200876,0.0,3680.2551275607893,0.004405021667480469,2,0.0
298698,2014-01-30 14:00:00,48,24,205.065,112.84579306014761,0.5781250101225792,1.0244067650973554,176.03414991884551,0.0,0.0,176.03414991884551,0.0,0.0,176.03414991884551,29.030850081154483,240.8228873200876,240.8228873200876,0.0,3680.2551275607893,0.004405021667480469,2,0.0
