epoch,train_loss,val_loss
0,120.17479,28.642807
1,18.096514,12.542082
2,8.763429,7.6734853
3,5.8108506,4.894454
4,4.793911,3.817121
5,3.6393824,3.6111937
6,3.5421119,3.5326715
7,3.552478,3.530896
8,2.2495403,3.5306504
9,2.196747,3.5288212
10,2.1324496,3.5286677
