hour_index,datetime,horizon_hours,execution_step_hours,actual_generation_mw,forecast_generation_mw,actual_price,forecast_price,planned_direct_mw,planned_charge_mw,planned_discharge_mw,realized_direct_mw,realized_charge_mw,realized_discharge_mw,realized_delivered_mw,realized_curtailment_mw,soc_start_mwh,soc_end_mwh,mode_charge_binary,solver_objective,solver_runtime_seconds,solver_status,used_baseload_gate
298992,2014-02-11 20:00:00,48,24,0.0,98.20516094980708,0.40147570147401335,0.8760962033602943,173.20516094980707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.7583613314895,952.7583613314895,0.0,3970.2871401030307,0.0013489723205566406,2,0.0
298993,2014-02-11 21:00:00,48,24,0.0,107.37540850901007,0.6079870844799068,0.7833687267991153,182.37540850901007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.7583613314895,952.7583613314895,0.0,3970.2871401030307,0.0013489723205566406,2,0.0
298994,2014-02-11 22:00:00,48,24,0.0,114.08929963480031,0.5858131584909171,1.0001836504432413,189.0892996348003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.7583613314895,952.7583613314895,0.0,3970.2871401030307,0.0013489723205566406,2,0.0
298995,2014-02-11 23:00:00,48,24,0.0,118.57430233307375,0.5672195760248122,0.9803099568478223,193.57430233307375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.7583613314895,952.7583613314895,0.0,3970.2871401030307,0.0013489723205566406,2,0.0
298996,2014-02-12 00:00:00,48,24,0.0,9.887288589649074,0.6156364153483156,0.6046928339507808,75.0,9.887288589649074,0.0,0.0,0.0,0.0,0.0,0.0,952.7583613314895,952.7583613314895,1.0,3062.912115434879,0.0012738704681396484,2,0.0
298997,2014-02-12 01:00:00,48,24,0.108,20.038395888850133,0.5935309908297889,0.6452534285480558,95.03839588885013,0.0,0.0,0.108,0.0,0.0,0.108,0.0,952.7583613314895,952.7583613314895,0.0,3062.912115434879,0.0012738704681396484,2,0.0
298998,2014-02-12 02:00:00,48,24,4.071,28.947313671027572,0.7052317719496939,0.6612228270532994,103.94731367102757,0.0,0.0,4.071,0.0,0.0,4.071,0.0,952.7583613314895,952.7583613314895,0.0,3062.912115434879,0.0012738704681396484,2,0.0
298999,2014-02-12 03:00:00,48,24,16.148,32.542583119125254,0.644260896472605,0.6560037210889729,107.54258311912525,0.0,0.0,16.148,0.0,0.0,16.148,0.0,952.7583613314895,952.7583613314895,0.0,3062.912115434879,0.0012738704681396484,2,0.0
299000,2014-02-12 04:00:00,48,24,15.491,35.985196474538,0.6682455446641766,0.6070803359487575,109.0528268741361,1.9323696004018984,0.0,13.558630399598101,1.9323696004018984,0.0,13.558630399598101,0.0,952.7583613314895,954.6907309318914,1.0,3062.912115434879,0.0012738704681396484,2,0.0
299001,2014-02-12 05:00:00,48,24,12.531,35.8834911208977,0.6849873040454219,0.7739701121086291,110.8834911208977,0.0,0.0,12.531,0.0,0.0,12.531,0.0,954.6907309318914,954.6907309318914,0.0,3062.912115434879,0.0012738704681396484,2,0.0
299002,2014-02-12 06:00:00,48,24,11.747,36.95204763278396,0.6670285018722774,0.7036266210970338,111.95204763278396,0.0,0.0,11.747,0.0,0.0,11.747,0.0,954.6907309318914,954.6907309318914,0.0,3062.912115434879,0.0012738704681396484,2,0.0
299003,2014-02-12 07:00:00,48,24,28.635,35.42198047845949,0.5827009083495316,0.6049210785182189,75.0,35.42198047845949,0.0,0.0,28.635,0.0,0.0,0.0,954.6907309318914,983.3257309318914,1.0,3062.912115434879,0.0012738704681396484,2,0.0
299004,2014-02-12 08:00:00,48,24,43.763,35.523586985113255,0.6236008529808554,0.741643711583015,110.52358698511325,0.0,0.0,43.763,0.0,0.0,43.763,0.0,983.3257309318914,983.3257309318914,0.0,3062.912115434879,0.0012738704681396484,2,0.0
299005,2014-02-12 09:00:00,48,24,59.203,36.1473277758907,0.9244775783147261,0.6191723312416549,111.1473277758907,0.0,0.0,59.203,0.0,0.0,59.203,0.0,983.3257309318914,983.3257309318914,0.0,3062.912115434879,0.0012738704681396484,2,0.0
299006,2014-02-12 10:00:00,48,24,23.714,38.51296159903483,0.3619663366930957,0.8024529117369122,113.51296159903484,0.0,0.0,23.714,0.0,0.0,23.714,0.0,983.3257309318914,983.3257309318914,0.0,3062.912115434879,0.0012738704681396484,2,0.0
299007,2014-02-12 11:00:00,48,24,11.002,41.06575034326676,0.6955844815261039,0.8546207756700293,116.06575034326676,0.0,0.0,11.002,0.0,0.0,11.002,0.0,983.3257309318914,983.3257309318914,0.0,3062.912115434879,0.0012738704681396484,2,0.0
299008,2014-02-12 12:00:00,48,24,21.168,41.651236750297564,0.3226647597059168,0.8999059472770807,116.65123675029756,0.0,0.0,21.168,0.0,0.0,21.168,0.0,983.3257309318914,983.3257309318914,0.0,3062.912115434879,0.0012738704681396484,2,0.0
299009,2014-02-12 13:00:00,48,24,28.959,43.66916917408939,0.11582685302414787,0.9720739320055113,118.66916917408939,0.0,0.0,28.959,0.0,0.0,28.959,0.0,983.3257309318914,983.3257309318914,0.0,3062.912115434879,0.0012738704681396484,2,0.0
299010,2014-02-12 14:00:00,48,24,32.463,44.9141335996825,0.43074409642065853,0.9832942250489612,119.9141335996825,0.0,0.0,32.463,0.0,0.0,32.463,0.0,983.3257309318914,983.3257309318914,0.0,3062.912115434879,0.0012738704681396484,2,0.0
299011,2014-02-12 15:00:00,48,24,27.733,48.23292040290917,0.2345330511901057,1.070692988377694,123.23292040290917,0.0,0.0,27.733,0.0,0.0,27.733,0.0,983.3257309318914,983.3257309318914,0.0,3062.912115434879,0.0012738704681396484,2,0.0
299012,2014-02-12 16:00:00,48,24,18.406,52.25432108967725,0.3981214128036574,0.8020180848979401,127.25432108967725,0.0,0.0,18.406,0.0,0.0,18.406,0.0,983.3257309318914,983.3257309318914,0.0,3062.912115434879,0.0012738704681396484,2,0.0
299013,2014-02-12 17:00:00,48,24,10.879,58.009786607124795,0.17561036967987154,0.9860180556909679,133.0097866071248,0.0,0.0,10.879,0.0,0.0,10.879,0.0,983.3257309318914,983.3257309318914,0.0,3062.912115434879,0.0012738704681396484,2,0.0
299014,2014-02-12 18:00:00,48,24,4.408,65.86512287631317,0.11778599507939996,0.8974698782082386,140.86512287631317,0.0,0.0,4.408,0.0,0.0,4.408,0.0,983.3257309318914,983.3257309318914,0.0,3062.912115434879,0.0012738704681396484,2,0.0
299015,2014-02-12 19:00:00,48,24,0.017,72.96885313285108,0.33599286247573795,0.82651492138093,147.96885313285108,0.0,0.0,0.017,0.0,0.0,0.017,0.0,983.3257309318914,983.3257309318914,0.0,3062.912115434879,0.0012738704681396484,2,0.0
299016,2014-02-12 20:00:00,48,24,0.0,81.69961498552762,0.299303474895562,0.8051285514997661,156.6996149855276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.3257309318914,983.3257309318914,0.0,3062.912115434879,0.0012738704681396484,2,0.0
299017,2014-02-12 21:00:00,48,24,0.22,90.70032420419463,0.575661240568247,0.7354996079244173,165.70032420419463,0.0,0.0,0.22,0.0,0.0,0.22,0.0,983.3257309318914,983.3257309318914,0.0,3062.912115434879,0.0012738704681396484,2,0.0
299018,2014-02-12 22:00:00,48,24,6.513,98.31376702693387,0.4224622686416382,0.9557348389494364,173.31376702693387,0.0,0.0,6.513,0.0,0.0,6.513,0.0,983.3257309318914,983.3257309318914,0.0,3062.912115434879,0.0012738704681396484,2,0.0
299019,2014-02-12 23:00:00,48,24,32.309,104.6730220835189,0.47791192559937995,0.9064926037086535,179.6730220835189,0.0,0.0,32.309,0.0,0.0,32.309,0.0,983.3257309318914,983.3257309318914,0.0,3062.912115434879,0.0012738704681396484,2,0.0
299020,2014-02-13 00:00:00,48,24,55.83,44.44764188116203,0.5950151893564952,0.4775561273930198,119.44764188116203,0.0,0.0,55.83,0.0,0.0,55.83,0.0,983.3257309318914,983.3257309318914,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299021,2014-02-13 01:00:00,48,24,84.708,53.85759450614803,0.4994031202660849,0.47980671538551606,128.85759450614802,0.0,0.0,84.708,0.0,0.0,84.708,0.0,983.3257309318914,983.3257309318914,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299022,2014-02-13 02:00:00,48,24,162.334,61.95996956601847,0.08590541072575189,0.5281516310294602,136.95996956601846,0.0,0.0,136.95996956601846,0.0,0.0,136.95996956601846,25.374030433981545,983.3257309318914,983.3257309318914,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299023,2014-02-13 03:00:00,48,24,215.876,64.30942377056445,0.6807721802295764,0.4865845268601857,139.30942377056445,0.0,0.0,139.30942377056445,0.0,0.0,139.30942377056445,76.56657622943555,983.3257309318914,983.3257309318914,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299024,2014-02-13 04:00:00,48,24,225.458,65.3219720016032,0.11131488950296119,0.45606371142105906,123.64770293349457,16.67426906810863,0.0,123.64770293349457,16.67426906810863,0.0,123.64770293349457,85.1360279983968,983.3257309318914,1000.0,1.0,3144.7278460412854,0.0011990070343017578,2,0.0
299025,2014-02-13 05:00:00,48,24,225.752,62.28748306064767,0.11131488950296117,0.6438490012910918,137.28748306064767,0.0,0.0,137.28748306064767,0.0,0.0,137.28748306064767,88.46451693935234,1000.0,1000.0,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299026,2014-02-13 06:00:00,48,24,225.687,61.03115235000347,0.11321466361714504,0.6233263765973112,136.03115235000348,0.0,0.0,136.03115235000348,0.0,0.0,136.03115235000348,89.65584764999653,1000.0,1000.0,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299027,2014-02-13 07:00:00,48,24,219.013,56.81371380927254,0.4356122675882547,0.5567843876656308,131.81371380927254,0.0,0.0,131.81371380927254,0.0,0.0,131.81371380927254,87.19928619072746,1000.0,1000.0,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299028,2014-02-13 08:00:00,48,24,201.514,55.07169185648779,0.6488619119053942,0.6220416531599633,130.0716918564878,0.0,0.0,130.0716918564878,0.0,0.0,130.0716918564878,71.44230814351221,1000.0,1000.0,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299029,2014-02-13 09:00:00,48,24,142.253,53.887481654158975,0.1255335113888061,0.5984913154886432,128.887481654159,0.0,0.0,128.887481654159,0.0,0.0,128.887481654159,13.365518345840997,1000.0,1000.0,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299030,2014-02-13 10:00:00,48,24,92.561,55.19700882848103,-0.03336478288035423,0.718074146699667,130.19700882848105,0.0,0.0,92.561,0.0,0.0,92.561,0.0,1000.0,1000.0,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299031,2014-02-13 11:00:00,48,24,63.17,56.093387561424066,3.35633686432275,0.8142241312631272,131.09338756142407,0.0,0.0,63.17,0.0,0.0,63.17,0.0,1000.0,1000.0,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299032,2014-02-13 12:00:00,48,24,8.348,54.943147039851326,-0.029647436416542522,0.8508099720260729,129.94314703985134,0.0,0.0,8.348,0.0,0.0,8.348,0.0,1000.0,1000.0,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299033,2014-02-13 13:00:00,48,24,3.686,54.92489427193649,-0.08364942896515856,0.90688450598248,129.9248942719365,0.0,0.0,3.686,0.0,0.0,3.686,0.0,1000.0,1000.0,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299034,2014-02-13 14:00:00,48,24,0.434,53.80727039043469,-0.053490514902489614,0.9550362475425582,128.8072703904347,0.0,0.0,0.434,0.0,0.0,0.434,0.0,1000.0,1000.0,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299035,2014-02-13 15:00:00,48,24,0.0,56.00340881977759,-0.028674715535962802,1.005894075048431,131.00340881977758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299036,2014-02-13 16:00:00,48,24,0.0,59.21164594133305,-0.026448417745903577,0.7793976766675819,134.21164594133305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299037,2014-02-13 17:00:00,48,24,0.0,63.04069947262379,-0.03238521185272818,0.9108141082764373,138.0406994726238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299038,2014-02-13 18:00:00,48,24,0.0,69.3790376876381,-0.05639954401483366,0.8948253107307506,144.37903768763812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299039,2014-02-13 19:00:00,48,24,0.0,75.82391399417475,-0.027309252891393142,0.8459216437723986,150.82391399417475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299040,2014-02-13 20:00:00,48,24,0.0,83.3941172811765,-0.06376116870729616,0.7996115622717248,158.3941172811765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299041,2014-02-13 21:00:00,48,24,2.654,92.3907380615867,-0.011547064537773837,0.7159809930705817,167.39073806158672,0.0,0.0,2.654,0.0,0.0,2.654,0.0,1000.0,1000.0,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299042,2014-02-13 22:00:00,48,24,15.484,99.76561022986485,-0.03146500876617036,0.9491923096395665,174.76561022986485,0.0,0.0,15.484,0.0,0.0,15.484,0.0,1000.0,1000.0,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299043,2014-02-13 23:00:00,48,24,58.205,106.69080589792108,-0.0260922100994941,0.8803814893583248,181.69080589792108,0.0,0.0,58.205,0.0,0.0,58.205,0.0,1000.0,1000.0,0.0,3144.7278460412854,0.0011990070343017578,2,0.0
299044,2014-02-14 00:00:00,48,24,97.204,74.0587532948483,-0.04906760329290529,0.05349933661952022,149.05875329484832,0.0,0.0,97.204,0.0,0.0,97.204,0.0,1000.0,1000.0,0.0,2665.880494990443,0.00150299072265625,2,0.0
299045,2014-02-14 01:00:00,48,24,192.61,88.7663124950799,-0.0460016731934523,0.19432587875874985,163.7663124950799,0.0,0.0,163.7663124950799,0.0,0.0,163.7663124950799,28.843687504920126,1000.0,1000.0,0.0,2665.880494990443,0.00150299072265625,2,0.0
