epoch,train_loss,val_loss
0,5.8620435e+08,1.0946041e+08
1,5.9380804e+07,3.3280338e+07
2,1.4159571e+07,7.8816725e+06
3,6.5552125e+06,6.0031285e+06
4,6.371845e+06,5.956638e+06
5,6.6640725e+06,5.9925295e+06
6,6.3798755e+06,5.9714015e+06
7,6.582057e+06,6.045072e+06
