variable,lead_hours,rmse,mae,bias,correlation,samples
generation_mw,1-24,62.855702575924845,49.686708164965644,-2.8558030566386687,0.5483067465993129,2101740
generation_mw,25-48,71.94379785250267,60.45678476843399,-2.8057189035681374,0.28852907327329197,2101164
generation_mw,49-72,72.18307438395586,60.80036413811241,-2.81865729306424,0.2773661299378199,2100588
generation_mw,73-168,72.26334156303056,60.892190635620025,-3.0724549211408907,0.27334772329229484,8396592
price_normalized,1-24,2.503518859665386,0.7401016769640865,-0.01304346451528366,0.4139364071476204,2101740
price_normalized,25-48,2.7428580654586168,0.7703070047887033,-0.04031856913472927,0.08248697626127678,2101164
price_normalized,49-72,2.740040387837787,0.7638186139923774,-0.03526060733000831,0.08254609426658593,2100588
price_normalized,73-168,2.730655149350671,0.760508796537216,-0.03579582849498232,0.10799980691896742,8396592
