epoch,train_loss,val_loss
0,10.479279,10.250716
1,9.388903,10.44561
2,8.752889,10.363389
3,9.085175,9.766898
4,9.34498,9.879441
5,8.749033,9.114394
6,8.817093,10.551465
7,9.793423,10.507389
8,6.189543,10.474732
