epoch,train_loss,val_loss
0,1.4831715e+09,3.2468445e+08
1,1.871239e+08,1.2812431e+08
2,7.10245e+07,6.886143e+07
3,3.482602e+07,2.3736148e+07
4,1.879015e+07,7.6527565e+06
5,2.3908845e+06,3.9118842e+06
6,1.078314e+06,90866.36
7,194671.14,90867.99
8,112152.48,91103.305
9,401735.97,91629.12
