epoch,train_loss,val_loss
0,7.9220026e+08,1.7868378e+08
1,9.9873896e+07,6.777829e+07
2,3.786586e+07,3.425891e+07
3,1.7638406e+07,1.1784169e+07
4,9.435272e+06,3.010883e+06
5,1.017724e+06,736449.06
6,187187.98,52259.34
7,113189.36,23841.307
8,58540.434,23031.67
9,123245.12,23183.854
10,17047.455,23183.818
