candidate,wind_forecast,price_forecast,horizon_hours,is_oracle,hours,test_start,test_end,wind_only_revenue,baseload_revenue,dispatch_revenue,dispatch_cove_index,wind_only_cove_index,baseload_cove_index,revenue_gain_vs_wind_only_pct,revenue_gain_vs_baseload_pct,cove_reduction_vs_wind_only_pct,cove_reduction_vs_baseload_pct,final_soc,min_soc,max_soc,sum_charge_mwh,sum_discharge_mwh,max_wind_balance_violation,max_delivered_definition_violation,max_grid_violation,max_charge_mode_violation,max_discharge_mode_violation,max_available_energy_violation,max_soc_update_violation,max_soc_low_violation,max_soc_high_violation,100mw_baseload_revenue,100mw_baseload_cove,revenue_gain_vs_100mw_baseload_pct,cove_reduction_vs_100mw_baseload_pct,mean_solver_runtime_seconds,total_solver_runtime_seconds,time_limit_fraction,gate_fraction,annual_soc_target_mwh,annual_soc_target_count,annual_soc_target_violation_count,annual_soc_target_max_abs_error,final_soc_target_mwh,final_soc_target_abs_error,final_soc_target_violation_count,qa_max_wind_balance_violation,qa_max_delivered_definition_violation,qa_max_grid_violation,qa_max_charge_power_violation,qa_max_discharge_power_violation,qa_max_simultaneous_charge_discharge,qa_max_available_energy_violation,qa_max_soc_update_violation,qa_max_soc_lower_violation,qa_max_soc_upper_violation,qa_chronological_hour_error_count,qa_total_violation_count,causal_ridge_forecast_sha256,controller_protocol,source_summary_file,annualized_dispatch_cost_usd
single_forecast_recourse_nowcast_gated,current measured wind + ridge future,current measured price + ridge future,168,False,87417,2014-01-01 00:00:00,2023-12-23 05:00:00,7968646.217292012,7531330.23951755,9226453.356662529,5.572750764828978,5.340816851380167,6.827044275686111,15.78445202700889,22.507619015967716,-4.3426674215363725,18.372423851478214,600.0,199.99999999999991,1000.0,1546508.5874291058,850579.7230860083,2.8421709430404014e-14,1.4210854715202004e-14,0.0,0.0,4.263256414560601e-14,0.0,0.0,0.0,0.0,5962774.411855166,8.62295325105264,54.734234760223835,35.373060683720055,0.0144851545872594,1266.2487585544586,0.0,0.0416051797705251,600.0,9,0,0.0,600.0,0.0,0,2.8421709430404014e-14,1.4210854715202004e-14,0.0,0.0,4.263256414560601e-14,0.0,0.0,0.0,0.0,0.0,11,0,318cdac27903e562204f1c78701745dbddb55edd32dd25459d7c79287a62fc91,hourly nowcast + gated recourse + 75 MW direct reserve,/Users/davidvalenta/deep-wind-model-dispatch/Summer 2026 REU/rolling horizon/results/controlled_hourly_nowcast_from_knobs/horizon_168h/uncertainty_aware_summary.csv,51416725.0
three_scenario_expected_nowcast_gated,"current measured wind + causal ridge residual scenarios [0.5, 0.1, 0.9]","current measured price + causal ridge price residual scenarios [0.5, 0.9, 0.1]",168,False,87417,2014-01-01 00:00:00,2023-12-23 05:00:00,7968646.217292012,7531330.23951755,9103166.540413842,5.648224139559962,5.340816851380167,6.827044275686111,14.237303202894292,20.870633087482048,-5.755810332652689,17.266917988570963,600.0,199.99999999999991,1000.0,1166054.292681881,641329.8609750345,2.8421709430404014e-14,1.4210854715202004e-14,0.0,0.0,4.263256414560601e-14,0.0,0.0,0.0,0.0,5962774.411855166,8.62295325105264,52.66662650049212,34.497799360440006,0.053350125057665,4663.707882165909,1.1439422537950284e-05,0.000228788450759,600.0,9,0,0.0,600.0,0.0,0,2.8421709430404014e-14,1.4210854715202004e-14,0.0,0.0,4.263256414560601e-14,0.0,0.0,0.0,0.0,0.0,11,0,318cdac27903e562204f1c78701745dbddb55edd32dd25459d7c79287a62fc91,,,51416725.0
five_scenario_expected_nowcast_gated,"current measured wind + causal ridge residual scenarios [0.5, 0.1, 0.9, 0.1, 0.9]","current measured price + causal ridge price residual scenarios [0.5, 0.9, 0.1, 0.1, 0.9]",168,False,87417,2014-01-01 00:00:00,2023-12-23 05:00:00,7968646.217292012,7531330.23951755,9101377.459481884,5.649334425354886,5.340816851380167,6.827044275686111,14.214851698797194,20.846877909113037,-5.776599021458528,17.250654936068454,600.0,199.99999999999991,1000.0,1160718.0938070938,638394.9515939017,2.8421709430404014e-14,1.4210854715202004e-14,0.0,0.0,4.263256414560601e-14,0.0,0.0,0.0,0.0,5962774.411855166,8.62295325105264,52.636622331151074,34.48492342614466,0.0909304608798724,7948.868098735809,2.2878845075900567e-05,1.1439422537950284e-05,600.0,9,0,0.0,600.0,0.0,0,2.8421709430404014e-14,1.4210854715202004e-14,0.0,0.0,4.263256414560601e-14,0.0,0.0,0.0,0.0,0.0,11,0,318cdac27903e562204f1c78701745dbddb55edd32dd25459d7c79287a62fc91,,,51416725.0
seven_scenario_expected_nowcast_gated,"current measured wind + causal ridge residual scenarios [0.5, 0.1, 0.9, 0.1, 0.9, 0.25, 0.75]","current measured price + causal ridge price residual scenarios [0.5, 0.9, 0.1, 0.1, 0.9, 0.75, 0.25]",168,False,87417,2014-01-01 00:00:00,2023-12-23 05:00:00,7968646.217292012,7531330.23951755,9090553.154111626,5.656061202034157,5.340816851380167,6.827044275686111,14.079015509373091,20.70315422384079,-5.902549355769904,17.152123618449387,600.0,199.99999999999991,1000.0,1185392.5820513382,651965.9201282363,2.8421709430404014e-14,1.4210854715202004e-14,0.0,0.0,4.263256414560601e-14,0.0,0.0,0.0,0.0,5962774.411855166,8.62295325105264,52.45509097305143,34.40691330033945,0.0859253872332328,7511.339575767517,1.1439422537950284e-05,1.1439422537950284e-05,600.0,9,0,0.0,600.0,0.0,0,2.8421709430404014e-14,1.4210854715202004e-14,0.0,0.0,4.263256414560601e-14,0.0,0.0,0.0,0.0,0.0,11,0,318cdac27903e562204f1c78701745dbddb55edd32dd25459d7c79287a62fc91,,,51416725.0
ten_scenario_expected_nowcast_gated,"current measured wind + causal ridge residual scenarios [0.5, 0.05, 0.95, 0.05, 0.95, 0.25, 0.75, 0.25, 0.75, 0.5]","current measured price + causal ridge price residual scenarios [0.5, 0.95, 0.05, 0.05, 0.95, 0.75, 0.25, 0.25, 0.75, 0.95]",168,False,87417,2014-01-01 00:00:00,2023-12-23 05:00:00,7968646.217292012,7531330.23951755,9117510.563369757,5.639338133214819,5.340816851380167,6.827044275686111,14.417308972566769,21.061091114148446,-5.589431170205894,17.397076897555774,600.0,199.99999999999991,1000.0,846070.2959012218,465338.6627456721,0.0,1.4210854715202004e-14,0.0,0.0,4.263256414560601e-14,0.0,0.0,0.0,0.0,5962774.411855166,8.62295325105264,52.90718604484439,34.60084997530978,0.1030317551905566,9006.72694349289,2.2878845075900567e-05,0.0,600.0,9,0,0.0,600.0,0.0,0,0.0,1.4210854715202004e-14,0.0,0.0,4.263256414560601e-14,0.0,0.0,0.0,0.0,0.0,11,0,318cdac27903e562204f1c78701745dbddb55edd32dd25459d7c79287a62fc91,,,51416725.0
