epoch,train_loss,val_loss
0,606538.1,504799.22
1,466012.97,457308.66
2,431116.84,437979.75
3,415066.2,419158.28
4,389374.1,424313.22
5,389260.8,399799.8
6,396839.16,401834.53
7,377266.0,399154.56
8,261295.73,389063.47
9,246165.95,391514.47
10,234213.44,391638.0
