method,horizon_hours,direct_reserve_mw,hours,test_start,test_end,revenue_metric,baseload_revenue_metric,cove,baseload_cove,improvement_vs_baseload_pct,dispatch_cost,profit_metric,final_soc,solver_runtime_seconds,max_wind_only_violation,max_delivered_definition_violation,max_grid_violation,max_charge_limit_violation,max_discharge_limit_violation,max_available_energy_violation,max_soc_update_violation,max_soc_lower_violation,max_soc_upper_violation
causal_forecast_direct_reserve,24,75.0,87432,2014-01-01 00:00:00,2023-12-23 20:00:00,6846024.854973886,7134863.365070878,7.580461084989437,7.273583577515989,-4.219068966527918,51896025.0,-45050000.14502612,480.0,4.354055404663086,2.842170943040401e-14,1.4210854715202004e-14,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0
causal_forecast_direct_reserve,48,75.0,87432,2014-01-01 00:00:00,2023-12-23 20:00:00,6605302.297944531,7134863.365070878,7.856722169422776,7.273583577515989,-8.017211676915041,51896025.0,-45290722.70205547,687.9746209122422,6.447015285491943,2.842170943040401e-14,1.4210854715202004e-14,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0
causal_forecast_direct_reserve,72,75.0,87432,2014-01-01 00:00:00,2023-12-23 20:00:00,6589640.827968912,7134863.365070878,7.875395086744905,7.273583577515989,-8.273934063110621,51896025.0,-45306384.17203109,787.9746209122425,8.228438377380371,2.842170943040401e-14,1.4210854715202004e-14,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0
causal_forecast_direct_reserve,168,75.0,87432,2014-01-01 00:00:00,2023-12-23 20:00:00,6562967.979703679,7134863.365070878,7.90740182802829,7.273583577515989,-8.713974944503992,51896025.0,-45333057.02029632,1269.7928027304242,24.51675820350647,2.842170943040401e-14,1.4210854715202004e-14,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0
