time_stamp,speed,power_cf,power,npower,nspeed,preds,npreds
2020-03-23 19:00:00,10.511389405002497,0.8980381173270136,115.901,0.47455871333871075,0.4446776840094556,126.70342,0.5182144
2020-03-23 20:00:00,10.610330377046733,0.9214810173850028,130.908,0.5360051427144196,0.44889535756102256,145.25777,0.5941013
2020-03-23 21:00:00,10.204644405808551,0.82351279195555,125.146,0.5124125308624282,0.4316017030134604,117.097244,0.47892535
2020-03-23 22:00:00,10.789366011570092,0.961397086076909,135.688,0.5555769380376613,0.45652732079036673,140.91759,0.57635003
2020-03-23 23:00:00,11.12771493520577,1.0,134.991,0.5527230590961761,0.47095051956166356,133.32103,0.5452803
2020-03-24 00:00:00,11.567333941644064,1.0,127.145,0.5205974720446793,0.4896906776368434,109.83244,0.44921243
2020-03-24 01:00:00,11.872473718991497,1.0,123.831,0.5070282398896118,0.5026982309472544,95.53225,0.39072496
2020-03-24 02:00:00,12.373846444032129,1.0,128.914,0.5278406741214188,0.5240708376458775,138.14403,0.56500626
2020-03-24 03:00:00,12.490090967656135,1.0,143.314,0.586801731162147,0.5290261301063586,174.41347,0.7133475
2020-03-24 04:00:00,11.35234565082034,1.0,165.668,0.6783305831821774,0.48052611810837625,126.064384,0.51560074
2020-03-24 05:00:00,11.822808830177507,1.0,166.086,0.6800420916434985,0.5005811071342943,88.488976,0.3619181
2020-03-24 06:00:00,12.651800810085671,1.0,165.704,0.6784779858247793,0.5359195263541554,140.57878,0.57496434
2020-03-24 07:00:00,12.883841602232383,1.0,166.123,0.6801935888039503,0.5458110029760374,161.51141,0.66057837
2020-03-24 08:00:00,13.075527923884584,1.0,165.933,0.6794156304124407,0.5539822419716293,195.899,0.8012229
2020-03-24 09:00:00,12.515539710618574,1.0,165.667,0.6783264886643273,0.530110963698506,207.97693,0.8506214
2020-03-24 10:00:00,12.040047288849475,1.0,166.033,0.6798250821974458,0.5098415872225057,200.85814,0.82150567
2020-03-24 11:00:00,11.2137938160901,1.0,165.354,0.6770449045772615,0.47461990557792383,213.02614,0.87127256
2020-03-24 12:00:00,10.787681127395482,0.9610436672109222,165.943,0.6794565755909413,0.45645549724473256,217.49266,0.88954055
2020-03-24 13:00:00,10.1589270160595,0.8124474304477838,166.119,0.6801772107325501,0.42965285390062735,201.38692,0.82366836
2020-03-24 14:00:00,10.208385874525035,0.8244204114360425,187.139,0.7662439759406131,0.4317611950148375,213.6482,0.8738167
2020-03-24 15:00:00,10.1657845097818,0.814104037882684,187.156,0.7663135827440639,0.42994517637639246,185.95781,0.7605636
2020-03-24 16:00:00,12.194240733194723,1.0,187.059,0.7659164145126091,0.5164145731008858,183.88696,0.7520939
2020-03-24 17:00:00,13.176807313005344,1.0,187.13,0.7662071252799626,0.558299597986916,175.14833,0.7163531
2020-03-24 18:00:00,13.656144280485968,1.0,227.804,0.9327475443129194,0.5787328604489771,187.39986,0.7664616
2020-03-24 19:00:00,14.526584503714602,1.0,240.277,0.9838184654566,0.6158381428398761,172.30841,0.7047379
2020-03-24 20:00:00,14.286582628180303,1.0,238.989,0.978544726465735,0.6056072997234886,193.81985,0.79271924
2020-03-24 21:00:00,13.895664025581183,1.0,230.307,0.9429961224915959,0.5889431512222927,167.8321,0.68642986
2020-03-24 22:00:00,13.056441329326864,1.0,212.408,0.8697083474935408,0.5531686151859577,145.41705,0.5947528
2020-03-24 23:00:00,12.952838272243342,1.0,158.061,0.6471835858968427,0.5487522054348256,137.31609,0.56162
2020-03-25 00:00:00,12.402135212098337,1.0,166.827,0.683076129370386,0.5252767363389479,133.34233,0.5453674
2020-03-25 01:00:00,11.816490537103157,1.0,166.453,0.681544779694467,0.5003117698007291,88.834816,0.36333257
2020-03-25 02:00:00,11.727202818669076,1.0,173.536,0.7105462496263752,0.4965055968802649,52.182415,0.21342501
2020-03-25 03:00:00,11.937907394775705,1.0,197.638,0.8092323188482939,0.505487549447314,76.86909,0.31439298
2020-03-25 04:00:00,10.485731752466124,0.8918677763795744,212.8,0.8713133984907607,0.44358394498241666,59.298286,0.24252878
2020-03-25 05:00:00,10.258742082840858,0.83666004661477,164.272,0.6726146362635067,0.43390778851986067,17.574158,0.07187795
2020-03-25 06:00:00,9.18133636969042,0.5961425156241029,135.357,0.5542216526292946,0.3879799440003016,72.241325,0.29546553
2020-03-25 07:00:00,7.560766702530644,0.3264770881881436,98.403,0.40291283999852595,0.31889800875717994,41.254433,0.16872978
2020-03-25 08:00:00,6.140600283548771,0.1683817121845949,42.353,0.17341511450319166,0.2583588992213916,11.750132,0.0480578
2020-03-25 09:00:00,3.922529647976715,0.0333153112641886,22.593,0.09250744178619247,0.16380658523182506,29.10189,0.11902614
2020-03-25 10:00:00,2.9223640317644812,0.0055625284416871,18.154,0.07433187704981799,0.12117134545675014,4.988498,0.020402856
2020-03-25 11:00:00,2.8424754869150655,0.0039513559303605,28.853,0.11813912352750902,0.11776584219836388,39.28678,0.16068213
