epoch,train_loss,val_loss
0,6.826898e+07,4.246231e+07
1,3.7120936e+07,3.6851068e+07
2,3.3041764e+07,3.4292516e+07
3,3.2348598e+07,3.265561e+07
4,3.1164238e+07,3.1622122e+07
5,3.0205458e+07,3.1165e+07
6,2.985582e+07,3.057589e+07
7,2.9092044e+07,3.0378386e+07
8,2.2321112e+07,3.042636e+07
9,2.1902902e+07,3.0082152e+07
10,2.0974022e+07,2.9883888e+07
