epoch,train_loss,val_loss
0,1.30586024e+08,8.0994824e+07
1,7.130644e+07,7.1766936e+07
2,6.4950252e+07,6.849896e+07
3,6.188575e+07,6.5278336e+07
4,6.0085772e+07,6.344883e+07
5,5.9655784e+07,6.353223e+07
6,5.8998572e+07,6.190084e+07
7,5.8688156e+07,6.238859e+07
8,4.1831944e+07,6.207441e+07
9,4.081472e+07,6.1065e+07
10,4.007574e+07,6.1228904e+07
