epoch,train_loss,val_loss
0,3170.6038,707.82306
1,376.29,252.51335
2,126.16495,107.70502
3,49.569233,29.919432
4,17.36075,4.004835
5,2.905514,2.709626
6,2.6294188,2.2892323
7,2.4707763,2.2131798
8,1.7821057,2.2095256
9,1.6834018,2.2095253
10,1.6506214,2.2095246
