epoch,train_loss,val_loss
0,28123.775,21380.367
1,19421.39,19079.266
2,17729.225,18104.81
3,17687.68,17710.871
4,17375.838,17591.566
5,17247.111,17344.705
6,16960.111,17219.523
7,16798.252,17102.445
8,11858.871,17198.756
9,11654.201,16914.77
10,11258.888,17046.008
