method,horizon_hours,direct_reserve_mw,hours,test_start,test_end,revenue_metric,baseload_revenue_metric,cove,baseload_cove,improvement_vs_baseload_pct,dispatch_cost,profit_metric,final_soc,solver_runtime_seconds,max_wind_only_violation,max_delivered_definition_violation,max_grid_violation,max_charge_limit_violation,max_discharge_limit_violation,max_available_energy_violation,max_soc_update_violation,max_soc_lower_violation,max_soc_upper_violation
causal_forecast_direct_reserve,24,75.0,87432,2014-01-01 00:00:00,2023-12-23 20:00:00,6880908.591122329,7134863.365070878,7.54203086885294,7.273583577515989,-3.690715703972551,51896025.0,-45015116.40887767,480.0000000000006,4.400280714035034,2.842170943040401e-14,1.4210854715202004e-14,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0
causal_forecast_direct_reserve,48,75.0,87432,2014-01-01 00:00:00,2023-12-23 20:00:00,6569534.016073566,7134863.365070878,7.899498636132622,7.273583577515989,-8.60531884931457,51896025.0,-45326490.98392643,1025.4545454545455,6.510479688644409,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0
causal_forecast_direct_reserve,72,75.0,87432,2014-01-01 00:00:00,2023-12-23 20:00:00,6549772.2370055765,7134863.365070878,7.923332769770604,7.273583577515989,-8.932999605079281,51896025.0,-45346252.76299442,1262.752733537405,8.525872230529785,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0
causal_forecast_direct_reserve,168,75.0,87432,2014-01-01 00:00:00,2023-12-23 20:00:00,6530663.421990068,7134863.365070878,7.946516555309766,7.273583577515989,-9.251739127243123,51896025.0,-45365361.57800993,1613.7187249935735,24.861876964569092,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0
