variable,lead_hours,rmse,mae,bias,correlation,samples
generation_mw,1-24,62.86575691685942,49.690964099792566,-2.8976574930203016,0.5485154074526131,2098008
generation_mw,25-48,71.95512147812741,60.465190608506916,-2.8699075074406126,0.2888568627497337,2098008
generation_mw,49-72,72.18887994680946,60.804217422754306,-2.880508460746075,0.2777959917270177,2098008
generation_mw,73-168,72.26164907764891,60.88977579302447,-3.1053135081479244,0.2736588549241228,8392032
price_normalized,1-24,2.505534683333381,0.7406016732055366,-0.012993207990156543,0.41396613012298317,2098008
price_normalized,25-48,2.7447652649367065,0.7707912449085874,-0.04051555375135195,0.08250446611888852,2098008
price_normalized,49-72,2.741597291349363,0.7642418465563705,-0.035453082851880265,0.08254396962958158,2098008
price_normalized,73-168,2.731296065747716,0.7606522062882788,-0.03587492920909401,0.1080000967176738,8392032
