epoch,train_mse,val_mse,val_model_cove,val_teacher_cove,val_baseload_cove,val_model_improvement_vs_baseload_pct
0,2034.7103989545037,2045.3357177734374,8.075815179738791,6.8806414472978945,11.178137793505467,27.75348337152486
1,2017.4336918849572,2045.321150716146,8.075713569662483,6.8806414472978945,11.178137793505467,27.754392378715377
2,2020.97951372932,2045.1530192057292,8.074749671255306,6.8806414472978945,11.178137793505467,27.763015446573213
3,2022.655424230239,2045.0227132161458,8.074560474475748,6.8806414472978945,11.178137793505467,27.764708007383014
4,2022.947457107843,2045.0974772135417,8.074669039328905,6.8806414472978945,11.178137793505467,27.763736782522823
