datetime,power,npower,speed,pluswind,power_lt,preds,npreds
2018-07-01 05:00:00,0,0.0,8.06159199420379,0.5204607277884615,77.51392266269188,72.94583162248365,0.6987148622843261
2018-07-01 06:00:00,0,0.0,9.478211066707972,0.8600010108653847,95.7005224801223,91.48637406487889,0.8763062649892613
2018-07-01 07:00:00,0,0.0,10.042562898841975,0.9521917611538462,99.12430722759092,94.48779226575526,0.9050554814727515
2018-07-01 08:00:00,50,0.4854368932038835,9.480451592680366,0.8606755307692308,95.71759250103334,91.55859795194516,0.8769980646738041
2018-07-01 09:00:00,55,0.5339805825242718,9.033495254898009,0.7377102427884614,91.64376258843258,87.80706516167764,0.8410638425448049
2018-07-01 10:00:00,47,0.4563106796116505,7.7581164959893,0.4624267475961539,71.74001691510259,67.72492333158635,0.6487061621799459
2018-07-01 11:00:00,56,0.5436893203883495,7.763483006247468,0.4634147652884615,71.84619993399798,67.31318571576588,0.6447623152851137
2018-07-01 12:00:00,77,0.7475728155339806,8.005152125474654,0.5093312544230769,76.47932576317382,72.35278060734974,0.6930342970052658
2018-07-01 13:00:00,79,0.7669902912621359,8.260350141696877,0.5609045389423077,80.99034594223185,76.43958604998885,0.732179943007556
2018-07-01 14:00:00,57,0.5533980582524272,5.884813150785181,0.1943368716346153,34.38637085236115,30.834279789702336,0.2953475075641986
2018-07-01 15:00:00,44,0.4271844660194174,5.622347649539884,0.16777126125,30.069388331171695,25.79989385212943,0.2471254200395539
2018-07-01 16:00:00,58,0.5631067961165048,5.980403360222309,0.204619775,36.042825563237095,31.504466303002957,0.3017669186111394
2018-07-01 17:00:00,65,0.6310679611650486,6.439725712701326,0.2587681274038461,44.58325162595727,40.26910442063815,0.3857193910022811
2018-07-01 18:00:00,80,0.7766990291262136,5.772345882018124,0.1826573679807692,32.494569106071545,28.11745821154686,0.2693243123711385
2018-07-01 19:00:00,89,0.8640776699029126,7.388529090192953,0.3976083741346153,64.18525640497882,59.79116647362413,0.5727123225442924
2018-07-01 20:00:00,88,0.8543689320388349,7.948748459616206,0.4983636918269231,75.42622028295759,70.44881627950981,0.6747970907999024
2018-07-01 21:00:00,81,0.7864077669902912,7.759660190475806,0.4627108148076922,71.77057383039298,65.95820434170227,0.631783566491401
2018-07-01 22:00:00,66,0.6407766990291263,7.576158000505036,0.4297258472115385,68.07219866991386,62.37588625369627,0.597470174843834
2018-07-01 23:00:00,97,0.941747572815534,8.153050198823099,0.5388273545192308,79.14711328791341,73.22321662004582,0.7013718067054197
2018-07-02 00:00:00,91,0.883495145631068,8.806883966824767,0.6825572572115385,89.01403278361988,82.90013351543928,0.7940625815655102
2018-07-02 01:00:00,89,0.8640776699029126,10.122346508776518,0.9544257022115384,99.48628724735913,93.57231682437447,0.896286559620445
2018-07-02 02:00:00,86,0.8349514563106796,9.811165236155416,0.9457126266346154,97.917622010614,91.62523614461023,0.8776363615384121
2018-07-02 03:00:00,71,0.6893203883495146,8.934927886348824,0.7133719063461539,90.54939039887947,84.44161889951818,0.8088277672367641
2018-07-02 04:00:00,78,0.7572815533980582,9.591863436329122,0.894615048076923,96.52794904268973,90.56989047861403,0.8675276865767627
2018-07-02 05:00:00,82,0.7961165048543689,10.764443016177465,0.9724044048076924,101.6168508670879,96.2171919444245,0.9216206124944875
2018-07-02 06:00:00,71,0.6893203883495146,10.17134890532402,0.9557977693269232,99.69613056417126,93.39581129528167,0.8945958936329662
2018-07-02 07:00:00,58,0.5631067961165048,9.49698750825216,0.8656637404807692,95.8426144391289,88.89709315814223,0.8515047237369945
2018-07-02 08:00:00,90,0.8737864077669902,9.74308548875219,0.9418255129807692,97.51370645426884,90.46259247767671,0.8664999279470949
2018-07-02 09:00:00,102,0.9902912621359224,10.007578719352797,0.9512122041346154,98.957284962821,92.87275235172163,0.8895857504954179
2018-07-02 10:00:00,102,0.9902912621359224,10.08203355192315,0.9532969394230768,99.3066100095498,92.62899467902022,0.8872509068871668
2018-07-02 11:00:00,97,0.941747572815534,9.74360683052795,0.941990280673077,97.51689033796126,90.80950530333496,0.8698228477330934
2018-07-02 12:00:00,87,0.8446601941747572,10.385374973988146,0.9617904990384616,100.51128076175428,94.77155373282362,0.9077735031879657
2018-07-02 13:00:00,82,0.7961165048543689,10.317819652990096,0.9598989502884616,100.27084527020178,93.85703093265332,0.8990137062514685
2018-07-02 14:00:00,82,0.7961165048543689,8.713518746519084,0.6606538425961539,87.81194554695297,80.70656616022019,0.773051400002109
2018-07-02 15:00:00,89,0.8640776699029126,8.35015345835801,0.5798270175961538,82.46891193103907,75.73784870552448,0.7254583209341425
2018-07-02 16:00:00,98,0.9514563106796116,7.833431587531908,0.4764176036538461,73.21813685572305,65.52967583225495,0.6276788872821355
2018-07-02 17:00:00,100,0.970873786407767,9.199177646479178,0.7798353375961539,93.31781809925315,85.64376816508981,0.8203426069453047
2018-07-02 18:00:00,100,0.970873786407767,10.061519038142256,0.9527225330769232,99.21266052043238,91.44306061615576,0.8758913852122199
2018-07-02 19:00:00,99,0.9611650485436892,9.832932979455531,0.9463221234615384,98.04183505567693,90.54777512314055,0.8673158536699286
2018-07-02 20:00:00,100,0.970873786407767,11.20882521151574,0.9848471057692308,102.50708497379763,96.35276362845799,0.9229191918434673
2018-07-02 21:00:00,99,0.9611650485436892,13.144488186931683,1.0,104.00282225652796,99.69458019061665,0.954928929028895
2018-07-02 22:00:00,86,0.8349514563106796,11.54664075563048,0.9943059413461538,102.97922106652202,97.34376278774445,0.9324115209554066
2018-07-02 23:00:00,90,0.8737864077669902,10.275205845175664,0.9587057636538462,100.11141621431354,92.65430389700376,0.8874933323467792
2018-07-03 00:00:00,63,0.6116504854368932,6.454833555161861,0.2606867161538461,44.879058573939005,35.918054392582356,0.34404266659561644
2018-07-03 01:00:00,35,0.3398058252427184,5.008506993206282,0.1146874296153846,21.326170352216415,13.683767806272515,0.13107057285701643
2018-07-03 02:00:00,16,0.1553398058252427,4.157308630165636,0.05991721075,12.211766902173386,5.501986576120043,0.05270102084406171
2018-07-03 03:00:00,13,0.1262135922330097,5.418606459200454,0.1487840373076923,26.956928891406015,18.584480183585594,0.17801226229488115
2018-07-03 04:00:00,11,0.1067961165048543,8.389239333457736,0.5881910205769231,83.09349139971934,72.95523646204276,0.6988049469544325
2018-07-03 05:00:00,4,0.0388349514563106,6.100843456197779,0.2180502780769231,38.191770045141965,29.0432712848332,0.27819225368614175
2018-07-03 06:00:00,0,0.0,2.0952097551969833,0.0,1.5636017076325401,0.3149121061834341,0.0030163994845156523
2018-07-03 07:00:00,0,0.0,2.225589409509902,0.0,1.8740391630110635,0.5481690554337313,0.0052506614505146675
2018-07-03 08:00:00,0,0.0,1.7708570161573147,0.0,0.9440482486501529,0.0,0.0
2018-07-03 09:00:00,0,0.0,2.8179976446392723,0.0095192352307692,3.8042014694442807,1.8296288569333157,0.017525180621966625
2018-07-03 10:00:00,0,0.0,2.074127296474763,0.0,1.516875179796411,0.16012570529683634,0.001533771123532915
2018-07-03 11:00:00,2,0.0194174757281553,2.134810725093908,0.0,1.6539474978550441,0.16587264124595613,0.0015888184027390434
2018-07-03 12:00:00,22,0.2135922330097087,3.740056741801293,0.0400029440096153,8.89288874859416,1.8924572952326635,0.018126985586519765
2018-07-03 13:00:00,45,0.4368932038834951,4.827037861742733,0.1012745989423077,19.099945995781262,11.018648103974195,0.10554260635990607
2018-07-03 14:00:00,32,0.3106796116504854,6.192485665241214,0.2286300384615384,39.87160936532917,30.50342732246943,0.2921784226290175
2018-07-03 15:00:00,36,0.3495145631067961,4.785474141197336,0.0983412409615384,18.612404035269385,9.929183912884412,0.09510712560234111
2018-07-03 16:00:00,43,0.4174757281553398,4.847463859547652,0.1027348979807692,19.34257235722424,10.692993116884688,0.10242330571728628
2018-07-03 17:00:00,60,0.5825242718446602,5.449708074614926,0.1515923175961538,27.418468771155002,18.582325632322217,0.17799162483067257
2018-07-03 18:00:00,52,0.5048543689320388,5.096014513313574,0.1215150483653846,22.457238774204825,13.494874852892908,0.12926125338020025
2018-07-03 19:00:00,66,0.6407766990291263,5.215678507465441,0.1312401332692307,24.06545035373155,14.611995383457886,0.13996164160400273
2018-07-03 20:00:00,51,0.4951456310679611,4.884425913499908,0.105409001826923,19.786719443751753,10.093424360537062,0.0966803099668301
2018-07-03 21:00:00,33,0.3203883495145631,3.621235275873621,0.035075753576923,8.072132639271066,0.22454609033869755,0.0021508246201024667
2018-07-03 22:00:00,13,0.1262135922330097,4.94813603566212,0.1101146309615384,20.567790047367332,10.128967362501028,0.09702076017721291
2018-07-03 23:00:00,4,0.0388349514563106,4.106916369892967,0.0572878017692307,11.773375396676217,2.429577617863451,0.023271816263059877
2018-07-04 00:00:00,1,0.0097087378640776,2.8590992175811207,0.0105365097980769,3.9730953343400004,1.7454352956004522,0.0167187288850618
2018-07-04 01:00:00,0,0.0,2.4682105520404884,0.0,2.5561702747966866,0.6407108985095524,0.006137077571930579
2018-07-04 02:00:00,2,0.0194174757281553,1.062047209123874,0.0,0.20364567333297623,0.0,0.0
2018-07-04 03:00:00,2,0.0194174757281553,0.6246460377056702,0.0,0.041432934168564604,0.0,0.0
2018-07-04 04:00:00,11,0.1067961165048543,1.7907131323328422,0.0,0.9761616792578367,0.0,0.0
2018-07-04 05:00:00,11,0.1067961165048543,4.505780655280492,0.0798984013173077,15.542676450737986,5.259351822994795,0.050376933170448224
2018-07-04 06:00:00,21,0.203883495145631,4.50084667433957,0.0795928202596153,15.491761651337438,5.793301794721293,0.055491396501161805
2018-07-04 07:00:00,32,0.3106796116504854,5.659722000032087,0.1714074124038461,30.663099977045945,20.269309000605105,0.194150469354455
2018-07-04 08:00:00,26,0.2524271844660194,5.639633973987416,0.169447074326923,30.343116617931265,21.048162014301532,0.20161074726342462
2018-07-04 09:00:00,17,0.1650485436893204,5.055205638220529,0.1183014445192307,21.92506602029211,13.440007207770972,0.12873570122385988
2018-07-04 10:00:00,14,0.1359223300970873,4.736809976695798,0.0949712225673077,18.052020424336632,10.342173400156774,0.09906296360303422
2018-07-04 11:00:00,20,0.1941747572815534,4.969562176411264,0.1117248050961538,20.8349052594952,11.859996156027483,0.11360149574738967
2018-07-04 12:00:00,24,0.233009708737864,5.823403581235401,0.1879039671153846,33.34567767307546,23.378890749448995,0.22393573514797888
2018-07-04 13:00:00,43,0.4174757281553398,6.865946348132515,0.3164269152884615,53.208722603614454,42.689449941291706,0.4089027772154378
2018-07-04 14:00:00,42,0.4077669902912621,7.400793663071547,0.3996587556730769,64.44160678231913,54.07326928022256,0.5179431923392965
2018-07-04 15:00:00,32,0.3106796116504854,6.313734798596862,0.24311575,42.15080026477186,31.527004212834385,0.30198279897350944
2018-07-04 16:00:00,29,0.2815533980582524,5.7866606494912745,0.1841190451923077,32.73188659331672,22.17243994709048,0.21237969297979387
2018-07-04 17:00:00,34,0.3300970873786408,5.27954388786048,0.1366172584615384,24.953081853370914,14.198604214336397,0.13600195607601911
2018-07-04 18:00:00,22,0.2135922330097087,5.020526368658178,0.1156111759615384,21.47928953262258,11.052262657498282,0.10586458484193756
2018-07-04 19:00:00,10,0.0970873786407767,4.875200209717796,0.1047377216346154,19.67524392232347,8.88477906310456,0.08510324773088658
2018-07-04 20:00:00,12,0.116504854368932,4.23702597990053,0.0642079102884615,12.927178845128585,3.2934010390147037,0.03154598696374237
2018-07-04 21:00:00,14,0.1359223300970873,4.193200788499261,0.0618290325384615,12.530532518598527,3.9314437465202143,0.037657507150576766
2018-07-04 22:00:00,18,0.174757281553398,4.190087956642192,0.0616619308846153,12.502670693401772,4.661346790102545,0.04464891561400905
