datetime,power,npower,speed,preds,npreds
2018-07-01 05:00:00,0,0.0,8.06159199420379,29.069245476150133,0.2784410486221277
2018-07-01 06:00:00,0,0.0,9.478211066707972,65.4214001284901,0.6266417636828554
2018-07-01 07:00:00,0,0.0,10.042562898841975,77.88283630089371,0.7460041791273344
2018-07-01 08:00:00,50,0.4854368932038835,9.480451592680366,66.37465390660539,0.6357725469981359
2018-07-01 09:00:00,55,0.5339805825242718,9.033495254898009,54.31086441541848,0.5202190078105218
2018-07-01 10:00:00,47,0.4563106796116505,7.7581164959893,24.352357177661816,0.2332601262228143
2018-07-01 11:00:00,56,0.5436893203883495,7.763483006247468,23.455999428932696,0.22467432403192236
2018-07-01 12:00:00,77,0.7475728155339806,8.005152125474654,30.078655822784242,0.2881097301032973
2018-07-01 13:00:00,79,0.7669902912621359,8.260350141696877,36.516460418504565,0.34977452508146134
2018-07-01 14:00:00,57,0.5533980582524272,5.884813150785181,3.548667105110149,0.033991064225193
2018-07-01 15:00:00,44,0.4271844660194174,5.622347649539884,2.425841819024274,0.023236032749274653
2018-07-01 16:00:00,58,0.5631067961165048,5.980403360222309,4.503515708088992,0.04313712364069915
2018-07-01 17:00:00,65,0.6310679611650486,6.439725712701326,7.524715923522113,0.07207582302224246
2018-07-01 18:00:00,80,0.7766990291262136,5.772345882018124,3.432879376682248,0.032881986366688196
2018-07-01 19:00:00,89,0.8640776699029126,7.388529090192953,25.07309424332721,0.24016373796290427
2018-07-01 20:00:00,88,0.8543689320388349,7.948748459616206,39.78223398815143,0.3810558811125616
2018-07-01 21:00:00,81,0.7864077669902912,7.759660190475806,34.60502563898335,0.331465762825511
2018-07-01 22:00:00,66,0.6407766990291263,7.576158000505036,30.936360925923942,0.2963252962253251
2018-07-01 23:00:00,97,0.941747572815534,8.153050198823099,46.88507137750116,0.4490907220067161
2018-07-02 00:00:00,91,0.883495145631068,8.806883966824767,61.58763190546019,0.5899198458377413
2018-07-02 01:00:00,89,0.8640776699029126,10.122346508776518,86.88673183156202,0.832248389191207
2018-07-02 02:00:00,86,0.8349514563106796,9.811165236155416,80.91169484210796,0.775016234119808
2018-07-02 03:00:00,71,0.6893203883495146,8.934927886348824,61.11326309622537,0.5853760832971778
2018-07-02 04:00:00,78,0.7572815533980582,9.591863436329122,75.15565909926093,0.7198817921385146
2018-07-02 05:00:00,82,0.7961165048543689,10.764443016177465,90.55057381957025,0.8673426611069947
2018-07-02 06:00:00,71,0.6893203883495146,10.17134890532402,83.24643760148497,0.7973796705123081
2018-07-02 07:00:00,58,0.5631067961165048,9.49698750825216,71.42175530065487,0.684116430082901
2018-07-02 08:00:00,90,0.8737864077669902,9.74308548875219,77.25939089695123,0.7400324798558546
2018-07-02 09:00:00,102,0.9902912621359224,10.007578719352797,81.18947711633655,0.7776769838729554
2018-07-02 10:00:00,102,0.9902912621359224,10.08203355192315,84.1269636158306,0.8058138277378409
2018-07-02 11:00:00,97,0.941747572815534,9.74360683052795,78.6369295533796,0.7532272945726015
2018-07-02 12:00:00,87,0.8446601941747572,10.385374973988146,87.606128995122,0.8391391666199426
2018-07-02 13:00:00,82,0.7961165048543689,10.317819652990096,85.88674026758584,0.8226699259347302
2018-07-02 14:00:00,82,0.7961165048543689,8.713518746519084,51.79190324550567,0.49609102725580145
2018-07-02 15:00:00,89,0.8640776699029126,8.35015345835801,38.91032187738667,0.3727042325420179
2018-07-02 16:00:00,98,0.9514563106796116,7.833431587531908,25.04820584987978,0.23992534338965305
2018-07-02 17:00:00,100,0.970873786407767,9.199177646479178,58.890595364614356,0.564086162496306
2018-07-02 18:00:00,100,0.970873786407767,10.061519038142256,79.03588180455442,0.7570486762888354
2018-07-02 19:00:00,99,0.9611650485436892,9.832932979455531,74.33723519652219,0.7120424827253082
2018-07-02 20:00:00,100,0.970873786407767,11.20882521151574,92.3487286728407,0.8845663665980911
2018-07-02 21:00:00,99,0.9611650485436892,13.144488186931683,96.71626225328842,0.9264009794376284
2018-07-02 22:00:00,86,0.8349514563106796,11.54664075563048,95.32269602194339,0.9130526438883465
2018-07-02 23:00:00,90,0.8737864077669902,10.275205845175664,86.81145263222156,0.8315273240634249
2018-07-03 00:00:00,63,0.6116504854368932,6.454833555161861,7.5412312448147905,0.07223401575493094
2018-07-03 01:00:00,35,0.3398058252427184,5.008506993206282,1.0058698326795392,0.009634768512256121
2018-07-03 02:00:00,16,0.1553398058252427,4.157308630165636,0.25785065960785775,0.002469833904289825
2018-07-03 03:00:00,13,0.1262135922330097,5.418606459200454,2.2729293270658717,0.021771353707527506
2018-07-03 04:00:00,11,0.1067961165048543,8.389239333457736,48.522120297048424,0.4647712672131075
2018-07-03 05:00:00,4,0.0388349514563106,6.100843456197779,5.128598963498171,0.04912451114461849
2018-07-03 06:00:00,0,0.0,2.0952097551969833,0.0026122174636154277,2.502124007294471e-05
2018-07-03 07:00:00,0,0.0,2.225589409509902,0.004175936662901352,3.999939332280988e-05
2018-07-03 08:00:00,0,0.0,1.7708570161573147,0.0006738288729807713,6.4542995496242465e-06
2018-07-03 09:00:00,0,0.0,2.8179976446392723,6.827331551441072e-06,6.53958960866003e-08
2018-07-03 10:00:00,0,0.0,2.074127296474763,1.1392305753230384e-07,1.0912170261714926e-09
2018-07-03 11:00:00,2,0.0194174757281553,2.134810725093908,1.6131600128010894e-07,1.5451724260546833e-09
2018-07-03 12:00:00,22,0.2135922330097087,3.740056741801293,0.00012043277604260708,1.1535706517491098e-06
2018-07-03 13:00:00,45,0.4368932038834951,4.827037861742733,0.004589307270988726,4.395888190602228e-05
2018-07-03 14:00:00,32,0.3106796116504854,6.192485665241214,0.17061160742570494,0.0016342107990967906
2018-07-03 15:00:00,36,0.3495145631067961,4.785474141197336,0.004580520194086924,4.387471450274831e-05
2018-07-03 16:00:00,43,0.4174757281553398,4.847463859547652,0.006831255185472992,6.543347878805548e-05
2018-07-03 17:00:00,60,0.5825242718446602,5.449708074614926,0.0340679532502047,0.00032632139128548564
2018-07-03 18:00:00,52,0.5048543689320388,5.096014513313574,0.01735242675902149,0.000166210984281815
2018-07-03 19:00:00,66,0.6407766990291263,5.215678507465441,0.023275831917738108,0.00022294858158752976
2018-07-03 20:00:00,51,0.4951456310679611,4.884425913499908,0.0071584196765275875,6.856723828091558e-05
2018-07-03 21:00:00,33,0.3203883495145631,3.621235275873621,0.0001121169407105779,1.0739170566147308e-06
2018-07-03 22:00:00,13,0.1262135922330097,4.94813603566212,0.007576066381444043,7.256768564601574e-05
2018-07-03 23:00:00,4,0.0388349514563106,4.106916369892967,0.00042286641827971527,4.050444619537502e-06
2018-07-04 00:00:00,1,0.0097087378640776,2.8590992175811207,2.344695180203427e-06,2.2458766093902557e-08
2018-07-04 01:00:00,0,0.0,2.4682105520404884,3.004600321271513e-07,2.8779696563903375e-09
2018-07-04 02:00:00,2,0.0194174757281553,1.062047209123874,2.9412716830718156e-13,2.8173100412565284e-15
2018-07-04 03:00:00,2,0.0194174757281553,0.6246460377056702,7.2146665288463245e-19,6.91060012341602e-21
2018-07-04 04:00:00,11,0.1067961165048543,1.7907131323328422,6.902072809726679e-09,6.61118085222862e-11
2018-07-04 05:00:00,11,0.1067961165048543,4.505780655280492,0.0017843211644429945,1.709119889313213e-05
2018-07-04 06:00:00,21,0.203883495145631,4.50084667433957,0.0016583015404710638,1.5884114372328197e-05
2018-07-04 07:00:00,32,0.3106796116504854,5.659722000032087,44.20696613906986,0.42343837297959636
2018-07-04 08:00:00,26,0.2524271844660194,5.639633973987416,40.395679598587215,0.38693179692133345
2018-07-04 09:00:00,17,0.1650485436893204,5.055205638220529,26.830998217338298,0.2570018986335086
2018-07-04 10:00:00,14,0.1359223300970873,4.736809976695798,22.042570083951873,0.21113572877348535
2018-07-04 11:00:00,20,0.1941747572815534,4.969562176411264,24.4188284734,0.2338968244578544
2018-07-04 12:00:00,24,0.233009708737864,5.823403581235401,46.558326999161494,0.4459609865820066
2018-07-04 13:00:00,43,0.4174757281553398,6.865946348132515,68.44100341755308,0.6555651668347995
2018-07-04 14:00:00,42,0.4077669902912621,7.400793663071547,82.88010088692256,0.7938706981505992
2018-07-04 15:00:00,32,0.3106796116504854,6.313734798596862,54.08823158562033,0.5180865094408077
2018-07-04 16:00:00,29,0.2815533980582524,5.7866606494912745,40.287778670161096,0.3858982631241484
2018-07-04 17:00:00,34,0.3300970873786408,5.27954388786048,25.272743477203456,0.24207608694639324
2018-07-04 18:00:00,22,0.2135922330097087,5.020526368658178,21.353599389534597,0.20453639262006318
2018-07-04 19:00:00,10,0.0970873786407767,4.875200209717796,19.813044166713546,0.18978011653940177
2018-07-04 20:00:00,12,0.116504854368932,4.23702597990053,11.696060052423498,0.11203122655578063
2018-07-04 21:00:00,14,0.1359223300970873,4.193200788499261,10.782945833228098,0.10328492177421549
