epoch,train_loss,val_loss
0,7.4337765e+06,1.5859822e+06
1,953462.44,656118.6
2,391429.4,381424.88
3,215864.02,179252.2
4,148630.11,69089.09
5,41771.266,49357.016
6,38623.664,30100.418
7,33786.543,30271.133
8,22395.344,30335.734
9,23938.588,30426.941
