method,horizon_hours,direct_reserve_mw,hours,test_start,test_end,revenue_metric,baseload_revenue_metric,cove,baseload_cove,improvement_vs_baseload_pct,dispatch_cost,profit_metric,final_soc,solver_runtime_seconds,max_wind_only_violation,max_delivered_definition_violation,max_grid_violation,max_charge_limit_violation,max_discharge_limit_violation,max_available_energy_violation,max_soc_update_violation,max_soc_lower_violation,max_soc_upper_violation
causal_forecast_direct_reserve,24,75.0,87432,2014-01-01 00:00:00,2023-12-23 20:00:00,7378742.0094478065,7134863.365070878,7.033180579230426,7.273583577515989,3.3051520715138802,51896025.0,-44517282.990552194,480.0,3.7775139808654785,0.0,1.4210854715202004e-14,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0
causal_forecast_direct_reserve,48,75.0,87432,2014-01-01 00:00:00,2023-12-23 20:00:00,7610575.508227702,7134863.365070878,6.8189356959793415,7.273583577515989,6.25067240503085,51896025.0,-44285449.491772294,2381.378,5.033667087554932,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0
causal_forecast_direct_reserve,72,75.0,87432,2014-01-01 00:00:00,2023-12-23 20:00:00,7594786.431055673,7134863.365070878,6.833111828897928,7.273583577515989,6.055773525166359,51896025.0,-44301238.56894433,2381.378,7.587119817733765,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0
causal_forecast_direct_reserve,168,75.0,87432,2014-01-01 00:00:00,2023-12-23 20:00:00,7544993.726058189,7134863.365070878,6.878206514707414,7.273583577515989,5.435794592788619,51896025.0,-44351031.273941815,2381.378,23.09494924545288,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0
