epoch,train_loss,val_loss
0,1.1824359e+10,1.2213912e+09
1,6.350313e+08,3.9706698e+08
2,2.0080083e+08,1.1738436e+08
3,8.862992e+07,4.013231e+07
4,1.4465872e+07,2.9689545e+06
5,1.4463866e+07,1.093647e+06
6,7.926978e+06,766828.6
7,1.0141047e+06,766826.5
8,611125.9,766904.1
9,602074.7,766906.94
10,591759.8,766925.56
