epoch,train_loss,val_loss
0,9760.439,8307.169
1,7503.412,7661.1934
2,7016.7114,7484.925
3,6810.488,6981.181
4,6737.533,6892.584
5,6688.3,6819.3975
6,6624.9116,6710.161
7,6416.929,6604.4375
8,4021.0308,6704.7437
9,3919.643,6552.6475
10,3737.084,6508.5747
