epoch,train_loss,val_loss
0,1.266954e+06,755397.6
1,642942.2,655626.44
2,564119.25,601259.2
3,540564.6,566647.06
4,520458.03,546229.06
5,501101.62,532275.0
6,493784.12,520303.1
7,480345.88,513497.53
8,360284.9,514867.8
9,355874.66,507715.47
10,339226.2,502498.62
