gmt,ERA5 wind speed (m/s),MERRA2 wind speed (m/s),HRRR wind speed (m/s),MERRA2 air density (kg/m^3),ERA5 density-corrected wind speed (m/s),MERRA2 density-corrected wind speed (m/s),HRRR density-corrected wind speed (m/s),ERA5 CF (raw),ERA5 CF (density adjusted),ERA5 CF (density and loss adjusted),MERRA2 CF (raw),MERRA2 CF (density adjusted),MERRA2 CF (density and loss adjusted),HRRR CF (raw),HRRR CF (density adjusted),HRRR CF (density and loss adjusted)
2018030504,4.409170409507715,7.543996926025295,5.778113196123579,1.1826138703384323,4.357718551243427,7.455963889300952,5.710686756773244,0.07960848036232071,0.07636181224759309,0.07101648539026156,0.4560280340091112,0.43974886957663073,0.4089664487062665,0.19703806354262188,0.1897242291716672,0.1764435331296505
2018030505,4.629442214414897,7.11792206048295,6.439609494329155,1.1859440506294912,4.579710633468159,7.041458093393944,6.370432270378626,0.09438527696913979,0.09092247725722125,0.08455790384921576,0.38073185612589167,0.3681351732408482,0.34236571111398884,0.27822946595844744,0.2689065174509919,0.2500830612294225
2018030506,5.376146172143639,6.699699094335265,2.8881161897638616,1.1892742309205495,5.323366594048458,6.633925716856078,2.8597625049672257,0.15591598331474232,0.15094960800433088,0.14038313544402772,0.31511229228518456,0.30550789335096296,0.28412234081639554,0.012118379723940809,0.01134745484128974,0.010553133002399457
2018030507,6.21828536009725,6.940814770713554,5.36507215401057,1.1896150494787012,6.157826313926124,6.873330727060524,5.312908715653076,0.24910267388079688,0.24149649054844424,0.22459173621005313,0.35196882784358663,0.34138909979685406,0.3174918628110743,0.154865817452011,0.14997717727781712,0.1394787748683699
2018030508,6.75018398162633,7.527413754390981,6.849179957900854,1.1899558680368527,6.685191702353851,7.454938133243984,6.783234523254477,0.3226136633575378,0.31297754002747413,0.29106911222555093,0.4529322364049413,0.4395614320837973,0.40879213183793145,0.3376531757913863,0.32758589393688364,0.30465488136130175
2018030509,7.176913679647353,7.342259784818091,7.635276803476276,1.1902966865950042,7.108491276191454,7.272261024389983,7.562484512351689,0.39063761448930934,0.3791634421311041,0.35262200118192677,0.4192841422785796,0.40699697917486843,0.3785071906326276,0.47331294140393365,0.4594954093765822,0.4273307307202214
2018030510,7.066770139034973,6.994098076196745,7.173725339262018,1.1912238528539676,7.001214700823063,6.929216785980509,7.107177722886394,0.37227485845082264,0.36161477578384194,0.33630174147897296,0.3604695098364028,0.35013578235534637,0.3256262775904721,0.39009803539857724,0.37894531890886696,0.35241914658524626
2018030511,7.488340289148612,6.70864629267541,8.414134846307865,1.1921510191129312,7.420798403273066,6.648136940164294,8.338242657440018,0.44569157878192756,0.4333524219280298,0.4030177523930677,0.316433496416767,0.30756698069631105,0.2860372920475693,0.6382357816637063,0.6207459562994104,0.5772937393584516
2018030512,7.682426354002892,6.276648451058518,8.503276849018679,1.1930781853718946,7.615107019495437,6.221647624862203,8.428764590491095,0.4824043102075122,0.46945782008295933,0.43659577267715216,0.25658648698433484,0.2495300301886032,0.23206292807540096,0.6591870078450024,0.6416438732551171,0.5967288021272589
2018030513,7.84802925292339,6.210485105019019,7.13056072739781,1.1938751378538557,7.7809905227938785,6.157434457332705,7.069650692423354,0.5152263545632498,0.5017715086095424,0.46664750300687446,0.24811300661368363,0.2414476748169323,0.224546337579747,0.3828403165881211,0.3727478530976398,0.346655503380805
2018030514,8.13629621642222,5.8030304993292585,7.475667044121758,1.1946720903358168,8.068589632755344,5.754740299516813,7.413457918160129,0.5757332684521426,0.5611305954289401,0.5218514537489142,0.1997843243983266,0.19448338419676459,0.18086954730299104,0.44335926446687535,0.4320248427238791,0.4017831037332075
2018030515,7.8495665215895,5.773055881177016,8.099600692838672,1.195469042817778,7.785976516245136,5.726287864965209,8.033985139428403,0.5155375853719584,0.5027643145777898,0.4675708125573445,0.1964835438933652,0.19140129959049412,0.17800320861915953,0.5677888024234525,0.5537607090167544,0.5149974593855816
2018030516,7.0304958666431805,6.1787129858753165,6.885942240007786,1.1930305875148863,6.9687965731451005,6.124488897960741,6.82551154218278,0.3663515891816316,0.3564166958047654,0.3314675270984318,0.24410743410587377,0.23736557946733416,0.22074998890462075,0.3433505018003553,0.3340174356007892,0.31063621510873396
2018030517,7.203774098299492,6.823887357328874,7.038219771506632,1.190592132211995,7.135685905528954,6.759389754892961,6.971696355027361,0.3952024617469949,0.38369747108876395,0.35683864811255045,0.3337688678565036,0.3239937153834991,0.3013141553066541,0.36760770873784776,0.3568796893629289,0.3318981111075239
2018030518,7.60120933432674,6.890508468145678,7.140495252439034,1.1881536769091037,7.524220869366257,6.820718301025286,7.068173106795666,0.46681333011783344,0.4523377400748869,0.4206740982696448,0.34406244414804066,0.3332842124068449,0.3099543175383658,0.3845029292926634,0.37250518120340215,0.346429818519164
2018030519,7.596133969752542,6.7481753292068944,6.219718438295747,1.1864801673941952,7.515664999088449,6.676689133101825,6.1538304033370315,0.46584997677189954,0.4507471703485908,0.4191948684241894,0.32231304443466735,0.311730702623344,0.2899095534397099,0.24928476706978353,0.24099898843081258,0.22412905924065568
2018030520,7.570360143068903,6.559041808800426,6.680381013003043,1.1848066578792866,7.486640966291414,6.486506609641553,6.606503946602096,0.4609776461310575,0.44537838625059467,0.414201899213053,0.29480307722620336,0.28466475131242985,0.26473821872055975,0.31227169804210564,0.3015596241838101,0.28045045049094336
2018030521,7.831726509975366,6.198872028285013,7.929457508569152,1.1831331483643783,7.741468619776691,6.127432211001819,7.838073303026237,0.5119332056780046,0.4939466523249936,0.459370386662244,0.24664417035583508,0.23772849354326042,0.22108749899523217,0.5318794874251831,0.5132136367763793,0.47728868220203274
2018030522,5.968663292121327,5.852541609320324,6.882711171642372,1.181828650081765,5.897707391181138,5.78296617134455,6.800889003395817,0.21864413578834574,0.21043518041070075,0.1957047177819517,0.20531132614240177,0.19757108822924385,0.18374111205319676,0.34284730287686593,0.330261893455418,0.3071435609135387
2018030523,5.958886912462239,4.993212346956964,6.7364268840684085,1.1805241517991518,5.885880034350974,4.932036686040231,6.653893769469089,0.2175014625456444,0.20908583057754693,0.19444982243711864,0.12206278119094449,0.11711177261611638,0.10891394853298823,0.32055834153926677,0.3084036122731528,0.28681535941403213
2018030600,5.560952537940153,4.044987518691482,7.6488780319612895,1.1792196535165385,5.490797093611086,3.993957071165949,7.5523818951412025,0.17408816449056919,0.16704498943938395,0.15535184017862708,0.05821823428964623,0.05550783294160566,0.05162228463569326,0.47592408305373524,0.45759854819828916,0.4255666498244089
2018030601,4.756359026777896,3.341299909584481,7.231355926275675,1.179671344105817,4.696953669389617,3.299568174416298,7.141038672934674,0.10356633590480402,0.09920693591394825,0.09226245039997186,0.026553207529411038,0.02504265920737203,0.023289673062855988,0.3999255753235451,0.3845940085845865,0.3576724279836654
2018030602,4.654135748772586,2.844592485177777,6.945280891047839,1.180123034695096,4.596593648077523,2.8094229422048014,6.859411876055406,0.09613264973216262,0.09208963649925694,0.08564336194430895,0.010940440769180215,0.010010857134968187,0.009310097135520414,0.35267633439664015,0.33923274607200593,0.3154864538469655
2018030603,4.845143812669163,2.89777606243228,6.573820429589613,1.1805747252843746,4.7858505923047,2.862314065579392,6.493372253345834,0.11028861140218793,0.10577159203432385,0.09836758059192117,0.012384138012735857,0.011416282237071806,0.01061714248047678,0.2968964541801675,0.2856147159060567,0.26562168579263273
2018030604,4.92177068670189,3.382291422319192,6.3256821279773545,1.1812057849730273,4.862405801109229,3.3414952625408563,6.249383693993515,0.11629292035152994,0.11162472259506284,0.10381099201340843,0.028075012025019497,0.026560370225022556,0.024701144309270975,0.26298233202141175,0.2530730001411887,0.23535789013130548
2018030605,4.962369385673544,3.9584706628436286,,1.1818368446616798,4.9033877124870315,3.9114211175944797,,0.1195512985065601,0.1148351840351276,0.10679672115266867,0.053663041756168095,0.05126719228275478,0.04767848882296195,,,
2018030606,5.030290936422531,4.394006103864829,4.732005893961205,1.1824679043503326,4.971386496237668,4.342552525336605,4.676594355809995,0.12512355701655387,0.1202823109456288,0.11186254917943478,0.07864368522914988,0.07541928199363102,0.07013993225407684,0.10176589442310968,0.09773810981943476,0.09089644213207432
2018030607,5.059938736150529,4.7150536923329085,3.428988963362575,1.183240667095576,5.001776229082632,4.660855537373733,3.389573744084833,0.1276037712948641,0.12276567728622512,0.11417207987618935,0.10052354267052,0.09661139034910393,0.08984859302466665,0.029855106228691808,0.02834934257692301,0.026364888596538398
2018030608,5.323385826596519,4.894753907373589,1.586015028264064,1.1840134298408191,5.263340385910932,4.8395432454021545,1.5681254793175494,0.15095139988128348,0.14541997619667413,0.13524057786290694,0.11415431821772781,0.10985716647562915,0.10216716482233511,0.0,0.0,0.0
2018030609,5.558716674649252,5.128486491364784,2.277914913873675,1.1847861925860623,5.497212229716443,5.071742330174612,2.252710914356861,0.17386093691495086,0.16768162181452806,0.1559439082875111,0.13345090213139144,0.12859937472340488,0.11959741849276653,0.0,0.0,0.0
2018030610,5.744958257531896,5.374569657883324,1.8990803198519783,1.1856963406668857,5.68284757736005,5.316463373708944,1.8785487223921828,0.1934203172002822,0.1867542225961809,0.17368142701444822,0.15576621543594915,0.15030727918549847,0.13978576964251357,0.0,0.0,0.0
2018030611,5.827513923847702,5.497614685503651,2.699056926398918,1.1866064887477086,5.765985287712071,5.439569224262622,2.6705594755641537,0.20250575263331205,0.19570989569146646,0.1820102029930638,0.16772161069748837,0.16201431265056931,0.15067331076502946,0.0,0.0,0.0
2018030612,5.466888322611989,5.594247393650928,4.915122708022525,1.1875166368285317,5.410549901599729,5.536596487630653,4.864470447337751,0.16468536937824707,0.15920625308438408,0.14806181536847718,0.17749350354025317,0.17162271341838076,0.1596091234790941,0.11576448204678402,0.11178517009529254,0.10396020818862206
2018030613,5.167265907763102,5.639248490770615,4.260652069693424,1.1897277027734223,5.117187214521688,5.584595565931362,4.21935984827203,0.1368290844998581,0.1324761817869613,0.123202849061874,0.18216085150423345,0.1765021530522004,0.16414700233854637,0.07044175907244954,0.06800328694775204,0.0632430568614094
2018030614,4.769244315517978,5.466120307387604,3.295376599719521,1.1919387687183136,4.72594710422312,5.416496561935517,3.265459781143056,0.10452647589823272,0.10132084422643484,0.09422838513058439,0.16460991284519966,0.15977923643886016,0.14859468988813995,0.024893081377664883,0.02383676711438354,0.02216819341637669
2018030615,4.816728872467828,4.226663045427531,3.0298051900397263,1.1941498346632045,4.775950084717906,4.190879799207234,3.0041546321529293,0.10810998435416708,0.10502821887632385,0.09767624355498118,0.06843113598498318,0.0663488331615727,0.0617044148402626,0.016185815881939014,0.015421567624794852,0.01434205789105921
2018030616,4.558551987554805,3.3832546039636955,3.6821327893515465,1.1904898539383433,4.515336439196127,3.351180997400367,3.6472257864138333,0.08947186043833955,0.08655068402151489,0.08049213614000884,0.028111226737949302,0.026916576628857936,0.02503241626483788,0.04038847418814262,0.03884559811730326,0.03612640624909203
2018030617,3.1951249156998207,3.2479677372126683,3.1611865082102946,1.186829873213482,3.161588200474995,3.213876372419043,3.1280060177770466,0.02143043586083193,0.020320550434241413,0.018898111903844512,0.02322826893124419,0.022061492864966503,0.020517188364418848,0.020307401320333485,0.01923297771948751,0.01788666927912338
2018030618,2.711405727263036,2.8076375621254552,2.0654696161502173,1.1831698924886207,2.680185476303773,2.775309257876909,2.041686941681194,0.0,0.0,0.0,0.009964173560087053,0.009126954931295117,0.008488068086104458,0.0,0.0,0.0
2018030619,2.9000495227980894,2.507524799503496,2.0577527154061057,1.1799973635636822,2.864092655656105,2.4764347317780366,2.0322392404060214,0.012446918445058186,0.011464322454130205,0.01066181988234109,0.0,0.0,0.0,0.0,0.0,0.0
2018030620,3.147999077778615,2.268911456940876,1.5197831614353228,1.1768248346387438,3.1061792091957474,2.2387699046052294,1.4995934693435038,0.0198776100512299,0.018538715442799614,0.01724100536180364,0.0,0.0,0.0,0.0,0.0,0.0
2018030621,3.3630602458059418,1.8520239603719264,2.199807736907316,1.1736523057138053,3.315398753566183,1.8257769653247231,2.1686319292445413,0.027356335424327582,0.025611099344091004,0.023818322390004632,0.0,0.0,0.0,0.0,0.0,0.0
2018030622,2.377047197866514,1.3811008257546262,2.090000654300102,1.1722014653969617,2.3423935424581885,1.3609665212516233,2.0595316915709247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018030623,1.729009203291771,0.6472749026631364,2.1971331744343248,1.170750625080118,1.7030997094329414,0.6375753793271145,2.164208764094775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018030700,0.8552078015748231,1.0252181756936816,1.6534740488137345,1.1692997847632745,0.8420442496435557,1.009437785627347,1.6280234022358124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018030701,0.6085138729232353,2.94300828233262,1.9360026959497727,1.1721852559634218,0.5996399219754494,2.9000904257340703,1.9077699904633574,0.0,0.0,0.0,0.013650337784071986,0.012448048779010179,0.011576685364479465,0.0,0.0,0.0
2018030702,1.840206261064236,4.847472016040933,2.758507595012368,1.175070727163569,1.8148572759458395,4.78069771003167,2.720508937223587,0.0,0.0,0.0,0.11046826192478654,0.10538430528225895,0.09800740391250082,0.00869766967330965,0.0,0.0
2018030703,2.676011076609358,6.11699303801304,4.482650297334268,1.1779561983637163,2.6413072560003963,6.037664880176546,4.424517095595617,0.0,0.0,0.0,0.23644290009722524,0.2268156813929374,0.21093858369543175,0.08437809479160596,0.0805916483004141,0.0749502329193851
2018030704,3.2483064321448203,6.849373532613769,5.232925513114073,1.1791922202111658,3.2073018217128637,6.762911279352048,5.166868299434571,0.023239987600347067,0.02183937337723907,0.020310617240832333,0.33768301530777345,0.3245226309536282,0.3018060467868742,0.14266593548599782,0.13679418827528922,0.12721859509601896
2018030705,3.706982181956871,7.355822838309109,5.5007206161232345,1.180428242058615,3.6614659479326366,7.2655042618187995,5.4331799389427395,0.04150477742569847,0.03947145793501261,0.03670845587956172,0.42169225068061933,0.405823397217296,0.37741575941208527,0.1680304195406095,0.16139347206713306,0.15009592902243374
2018030706,3.984703214059432,7.597320117908749,4.492584014678951,1.1816642639060644,3.9371502114429515,7.506654549097891,4.43897001937536,0.055023615188371844,0.052570325876073465,0.04889040306474832,0.4660750042302928,0.4490759987066657,0.41764067879719907,0.08503503226479947,0.08152380806439363,0.07581714149988607
2018030707,4.155772563436786,7.697520055594155,4.225688119364879,1.1814292432395164,4.105905794990494,7.605154449834065,4.174982406345697,0.06433991211060297,0.06154378567929486,0.057235720681744214,0.4853382837924347,0.46756303824180256,0.43483362556487637,0.06837393601068364,0.06543498687218974,0.060854537791136455
2018030708,4.169209430341922,7.693856668990615,4.577506112181787,1.181194222572968,4.118908267772675,7.60103093270717,4.522278884344568,0.0651048385972639,0.06226640933676686,0.05790776068319318,0.4846251255532683,0.466779445991085,0.43410488477170905,0.09077070881432081,0.08701621000128834,0.08092507530119815
2018030709,4.167442894827336,7.510877371881979,4.567318616043915,1.18095920190642,4.116889965070259,7.4197670997613825,4.511915016522098,0.06500399417808067,0.06215394307176414,0.05780316705674064,0.44985870859416877,0.43316574458078505,0.40284414246013006,0.09007125939807459,0.08632178670800461,0.08027926163844429
2018030710,5.50925416226119,7.208581688459812,4.760986875639294,1.1819143193518602,5.443891284204019,7.123057653446956,4.704501588263031,0.16888066724848239,0.1624351107198332,0.15106465296944485,0.3960231096496212,0.38158770197741965,0.35487656283900026,0.10391057702366169,0.09975474044155996,0.09277190861065077
2018030711,5.94936771200215,6.339825725212201,4.691206312222574,1.1828694367973005,5.880366382549164,6.266295826789993,4.636797257689171,0.21639243193609725,0.20845863675772058,0.19386653218468014,0.2648456991692174,0.25524879481752305,0.23738137918029642,0.09879099398650815,0.094903787957489,0.08826052280046476
2018030712,5.83453894642863,5.989418715450184,5.156869425050933,1.1838245542427406,5.768421162648138,5.92154581319775,5.098431083862302,0.20329083140033988,0.1959762102062097,0.182257875491775,0.22108244106434682,0.21317126677326104,0.19824927809913276,0.13591840427812252,0.1308677177012405,0.12170697746215366
2018030713,5.444881965677607,6.479741107452293,5.587641388809696,1.1850504346655744,5.385037326300393,6.408522342329817,5.526227682141603,0.16253165816676574,0.15676228437918627,0.14578892447264322,0.28373060886446977,0.27401497196335534,0.25483392392592047,0.17681462408950344,0.170579677234864,0.1586390998284235
2018030714,4.749212281480355,7.194133684111947,6.883863792203087,1.186276315088408,4.698632797228581,7.117515594665907,6.810550101503929,0.10303604766476937,0.09932864909816486,0.0923756436612933,0.3935601659267596,0.3806641715583059,0.3540176795492245,0.3430267548659407,0.3317322013948325,0.3085109472971942
2018030715,4.655309444757475,6.291170268708609,7.285774826430853,1.1875021955112417,4.607315984723254,6.226312060582452,7.210662839333105,0.09621616795014187,0.09283537112354745,0.08633689514489912,0.25847032890615784,0.25012366076537984,0.23261500451180323,0.4093507567257195,0.39637869942498205,0.36863219046523327
2018030716,4.657985296653246,5.312652043517618,7.522617121421387,1.18208226363745,4.602940038152141,5.249870328583489,7.433719373214454,0.0964067350576372,0.09253060486966103,0.08605346252878475,0.14995335863930426,0.14419632616762512,0.13410258333589137,0.4520393217331662,0.43569566201724075,0.40519696567603386
2018030717,3.5476301922560323,4.784259478871095,7.35007979683179,1.176662331763658,3.5003402585725594,4.720485268702796,7.252103185030725,0.03460379171426187,0.03267174646467397,0.030384724212146788,0.10565191568672994,0.10092062427113002,0.09385618057215091,0.4206714921151946,0.40350222978778594,0.3752570737026409
2018030718,3.389578678055744,4.397437172477599,5.901168557465872,1.1712423998898662,3.3392526922901413,4.33214724072886,5.813552321635111,0.02834952885153741,0.0264781969887129,0.024624723199502995,0.07886139863811059,0.07477640399198116,0.06954205571254247,0.2108310764113226,0.20095106856702216,0.1868844937673306
2018030719,3.358596420636137,4.009774602176816,5.650120443555507,1.16419838499319,3.3020840395905036,3.9423053734141655,5.555050444225413,0.02719071569206144,0.025132625930599728,0.023373342115457746,0.05634066629301415,0.05283346622642782,0.04913512359057787,0.18329966316390967,0.1734887379673744,0.16134452630965818
2018030720,3.175738034044356,3.5533468339746923,4.180078835375115,1.1571543700965137,3.1159925268188187,3.4864973310660057,4.101438554726975,0.020785915558617418,0.01884963536803097,0.0175301608922688,0.034840902337077706,0.03211607129104865,0.029867946300675245,0.06572719896766133,0.06129656031545738,0.057005801093375365
2018030721,2.986393265440978,3.0187856655594087,3.9529325762177954,1.1501103551998375,2.9242520691910916,2.9559704447207125,3.8706795247446677,0.014899815450204912,0.013120868686802734,0.012202407878726541,0.01585592458635321,0.014019984966157306,0.013038586018526295,0.053378078360706294,0.04923821040738674,0.04579153567886966
2018030722,2.5307906768523862,3.0134509690892264,2.6005113980795067,1.1491270581595912,2.477423274528056,2.9499055910684557,2.545673777844979,0.0,0.0,0.0,0.015697070844355787,0.013846647382622423,0.012877382065838853,0.0,0.0,0.0
2018030723,1.6133502025940536,3.707050968324246,2.767915252646576,1.1481437611193446,1.5788784912425546,3.6278441161851993,2.708774481175367,0.0,0.0,0.0,0.04150788833101693,0.03800159702988348,0.03534148523779164,0.008937560427936697,0.0,0.0
2018030800,1.8184612079746136,5.1099516717272735,2.831206876126918,1.1471604640790982,1.7790988067787137,4.999341686255977,2.769922587829769,0.0,0.0,0.0,0.131854280230975,0.12256561152848966,0.11398601872149537,0.01058436739872226,0.008988902759746953,0.008359679566564665
2018030801,3.4709298469725614,6.777202866895536,3.65978379673257,1.1502580434026588,3.398851833002775,6.636466135111042,3.5837840043837352,0.03149648679421224,0.028700600903761808,0.02669155884049848,0.32667483498758254,0.30587533058770155,0.28446405744656245,0.03939727243684099,0.03611634091768212,0.033588197053444374
2018030802,4.445830024764578,8.066929403810418,3.2027292456416587,1.1533556227262194,4.35741145408472,7.906494487565952,3.139033436175976,0.08196838089736502,0.07634266189794303,0.07099867556508702,0.5607755688926896,0.5271486241076573,0.49024822042012123,0.021685438877105723,0.01958749869305665,0.018216373784542682
2018030803,4.277091827913512,8.552725746930925,4.745936509570086,1.15645320204978,4.195778623017659,8.390127053926594,4.655709943634128,0.0714257801509961,0.06663182948049906,0.061967601416864124,0.6710012416054612,0.6326687024294022,0.588381893259344,0.10279352056205204,0.09624467644167556,0.08950754909075827
2018030804,4.510938362600158,8.550877844179894,5.727181644408377,1.1569554557025588,4.425819957467107,8.389528469376067,5.619113537887336,0.08625651108059085,0.08067542908649106,0.07502814905043668,0.67055726008537,0.632530305907766,0.5882531844942224,0.1914976545039364,0.18006330242801982,0.16745887125805842
2018030805,5.761957722347257,8.134885848209255,7.370972363241437,1.1574577093553375,5.65405135032162,7.982540749369242,7.232933362550087,0.1952700531349898,0.18371249414062008,0.17085261955077666,0.575426606660357,0.5429204365034026,0.5049160059481644,0.4243925682542262,0.4001967907249957,0.372183015374246
2018030806,6.680683139412682,7.812196188353286,7.112517663268069,1.1579599630081163,6.556519526217019,7.667002877205677,6.980328203962718,0.3123159971568048,0.29444674053912223,0.27383546870138364,0.5080060005020399,0.47941807586346274,0.44585881055302035,0.3798325515493277,0.35826018356218525,0.3331819707128323
2018030807,5.858683889135622,7.595749246317983,7.1753682431870365,1.156667819984193,5.747658027064489,7.4518048683472795,7.0393903580591175,0.20600353349044997,0.19371335548985313,0.1801534206055634,0.4657770048769103,0.43898920655160123,0.4082599620929891,0.390376012324974,0.3677983200518271,0.3420524376481992
2018030808,4.571414496011819,6.825653366618223,5.696095427845211,1.15537567696027,4.483112580355622,6.693808339569509,5.5860690588782225,0.09035209751095041,0.08440860201993194,0.0784999998785367,0.3340391462672758,0.31424435287978136,0.29224724817819664,0.18816395248809425,0.1766532762589743,0.1642875469208461
2018030809,3.988395280067136,5.915005233794305,4.976929586376532,1.1540835339363469,3.9098963597521084,5.798587102715087,4.878974501290809,0.055216539453051494,0.051190497143266844,0.04760716234323816,0.2124183735233689,0.19929286915619726,0.18534236831526343,0.12073301093564481,0.11291617003662924,0.10501203813406518
2018030810,3.835810799551869,5.488078713735344,7.431696257954242,1.1544314879532749,3.7606928924674183,5.380603916767077,7.286158978313106,0.04753503213739707,0.04396909517317882,0.0408912585110563,0.16677566780506492,0.15633994217002156,0.14539614621812005,0.4353282280295552,0.40941779476849915,0.3807585491347042
2018030811,4.853163562191548,6.375077881754265,6.396573227214824,1.1547794419702029,4.758600507450891,6.250860589057858,6.271937101420499,0.11090816778700785,0.10373298378000029,0.09647167491540026,0.26952630767927777,0.25326253943465593,0.23553416167423,0.27240586013586543,0.25597717347266435,0.23805877132957784
2018030812,5.159683358454302,7.592760575312794,4.54096735518167,1.155127395987131,5.059655902120026,7.445564618867275,4.452934547297917,0.13616452762486353,0.12757997209557193,0.11864937404888189,0.46521038388309965,0.43785098762011265,0.4072014184867047,0.08827649307368457,0.08243024743320837,0.07666013011288378
2018030813,5.2598208780124684,7.947738537816309,3.153070294277538,1.1543457938830803,5.156688526187371,7.791902628931578,3.0912462203289266,0.14509964954573618,0.13590259100483149,0.12638940963449327,0.5356652882654755,0.5039459628153857,0.4686697454183087,0.020042452421432655,0.018069386064631265,0.016804529040107076
2018030814,5.629223051678816,8.101645713368935,7.317294421553536,1.1535641917790298,5.5176017411770415,7.940998976964054,7.172200509807127,0.18111458493378563,0.16971493576133212,0.15783489025803887,0.5682296640942697,0.5342675818490441,0.496868851119611,0.41487480296759727,0.38984015076707723,0.3625513402133818
2018030815,6.76804510856556,7.219819609958293,9.51839817032038,1.152782589674979,6.632343606694521,7.075059882652491,9.327551196578389,0.3252946973591584,0.305279204908671,0.283909660565064,0.397945691273595,0.37363710277926754,0.34748250558471877,0.9302765927922108,0.8747413381978577,0.8154088871732748
2018030816,7.476484558405597,6.041807353634423,9.49250973495328,1.1482745013816993,7.317015664203479,5.912939256584307,9.290040242933271,0.44350947709489685,0.41482573907043085,0.38578793733550065,0.22731222372110182,0.21218090104261345,0.1973282379696305,0.9226304656876827,0.8640623909809795,0.8045467471175536
2018030817,6.700676929136114,7.542851156584686,9.170799938264707,1.1437664130884195,6.549162442361919,7.372293579508452,8.96343147972687,0.3152565139339145,0.29340893208622054,0.2728703068401851,0.45581370056849946,0.4246285951914659,0.39490459352806323,0.8306586321128695,0.7745748793312097,0.720354637778025
2018030818,6.840164110193175,8.821182758897645,7.863022701461567,1.1392583247951398,6.676700503128099,8.61037753125685,7.67511521378885,0.3362652588607544,0.31173236782759517,0.2899111020796635,0.7375845966146446,0.6849502210868936,0.637003705610811,0.5182670615370839,0.48098726435988604,0.447318155854694
2018030819,7.850378621960233,9.033829022313316,7.136261053819951,1.138415087090213,7.660882262007144,8.815765945536583,6.964002420383975,0.5157020497247709,0.47823633884741734,0.4447597951280981,0.7933264229864287,0.7361996703070808,0.684665693385585,0.38379373825074503,0.3556520856677152,0.3307564396709751
2018030820,7.475604516877929,9.577217473041667,6.675047256863014,1.137571849385286,7.293352993704449,9.343729670378389,6.5123129218575135,0.44334777686779847,0.41067452569663065,0.38192730889786647,0.9477703909541952,0.8793719101428141,0.8201237271325927,0.3114903003103715,0.28824588019870356,0.2680686685847943
2018030821,9.834929449050447,9.75135595628073,7.30908708391879,1.1367286116803592,9.592787331279736,9.511271470202606,7.1291327858590785,1.0,0.9524281829461045,0.8948996589617729,1.0,0.9281683817799247,0.8699867047510199,0.4134318023883974,0.38260172228156786,0.35581960172185806
2018030822,8.193560908563304,9.47569946985361,4.743880409451145,1.1367872490888618,7.9919677268662594,9.242560737347656,4.627162665358702,0.5882741566325993,0.5448965192166633,0.5067537628714968,0.9176837521089183,0.8506618749099133,0.7911155436662193,0.1026414654914709,0.09422490982253162,0.0876291661349544
2018030823,7.716927612598035,8.765131837766196,4.925613645028169,1.1368458864973645,7.527190864532238,8.549622804281064,4.804507168182325,0.48912768066800205,0.45289071927246183,0.42118836892338946,0.7233372950988641,0.6702558314591782,0.6233379232570357,0.11659904670114862,0.10718082852945576,0.09967817053239385
2018030900,7.0629753182664015,8.943859026210195,4.743428300461216,1.1369045239058668,6.889435796313483,8.724105600793472,4.626880777273491,0.3716523292351901,0.3438951136230499,0.3198224556694364,0.7694139680652958,0.7130255306102822,0.6631137434675624,0.10260804835700599,0.09420508989302889,0.08761073360051687
2018030901,8.86192299253392,9.709925288388096,4.717825328973944,1.137705809470111,8.646213078934013,9.473573974256349,4.602987759865093,0.7480561545644375,0.6937163366195438,0.6451561930561757,0.9877966869716015,0.9170593225994763,0.8586060267442202,0.10072605163728787,0.0925339253550499,0.0860565505801964
2018030902,11.049765224200325,10.245287687568686,8.460695767263205,1.1385070950343552,10.783330963737127,9.998251158476492,8.256689693467369,1.0,1.0,0.9729332669846396,1.0,1.0,0.9509510324373418,0.6491237671893624,0.6023031121645321,0.5601418943130149
2018030903,12.320953914915975,10.698562722539986,12.144737073013363,1.1393083805985993,12.026688638759378,10.443045533224343,11.854680439954047,1.0,1.0,1.0,1.0,1.0,0.9634052749302816,1.0,1.0,1.0
2018030904,12.692875848868407,10.834420436302253,12.894613286483564,1.1418083896481095,12.398783571277558,10.583388328178936,12.595846778780484,1.0,1.0,1.0,1.0,1.0,0.9673348731890102,1.0,1.0,1.0
2018030905,12.993077297551627,10.93894063661802,14.015432102957282,1.1443083986976197,12.701285777835968,10.69327980975296,13.70068109061903,1.0,1.0,1.0,1.0,1.0,0.9704118346730829,1.0,1.0,1.0
2018030906,12.885709139455328,11.515012521611787,14.449408503539162,1.1468084077471297,12.605495371432438,11.264606043195187,14.135190391159059,1.0,1.0,1.0,1.0,1.0,0.9864089692094652,1.0,1.0,1.0
2018030907,12.707997663010286,11.680676441828156,15.77631784003098,1.1496005131772329,12.441729254359787,11.435933311509528,15.445759465924823,1.0,1.0,1.0,1.0,1.0,0.9912061327222668,1.0,1.0,1.0
2018030908,12.574846992667329,11.680404502902022,13.924051130565806,1.1523926186073354,12.32132753366281,11.444917754454394,13.643330584874018,1.0,1.0,1.0,1.0,1.0,0.9914576971247231,1.0,1.0,1.0
