datetime,power,npower,speed,npreds,preds
2018-08-19 12:00:00,4,0.0388349514563106,3.9214865422958263,8.720602030820311e-05,0.009104308520176406
2018-08-19 13:00:00,4,0.0388349514563106,4.58140043078341,3.2807416468195345e-05,0.0034250942792795943
2018-08-19 14:00:00,3,0.029126213592233,4.646529683573431,2.706712166917861e-05,0.002825807502262247
2018-08-19 15:00:00,1,0.0097087378640776,3.6555337059385304,3.094691842316803e-05,0.0032308582833787424
2018-08-19 16:00:00,0,1e-15,2.3321228239773633,1.2061607070829245e-05,0.0012592317781945732
2018-08-19 17:00:00,0,1e-15,1.0794788558579498,6.360758471185254e-14,6.640631843917406e-12
2018-08-19 18:00:00,0,1e-15,0.6168375500349772,7.719627931577424e-48,8.05929156056683e-46
2018-08-19 19:00:00,0,1e-15,0.9985580688965588,1.7331163174613536e-16,1.809373435429653e-14
2018-08-19 20:00:00,0,1e-15,2.967539150350956,0.274218715863734,28.628433936173828
2018-08-19 21:00:00,2,0.0194174757281553,3.078205953556668,0.27494557136114217,28.704317650103246
2018-08-19 22:00:00,2,0.0194174757281553,3.3074749921750417,0.29620330996184907,30.923625560017044
2018-08-19 23:00:00,6,0.058252427184466,3.802333161606573,0.31635488132851197,33.02744961069665
2018-08-20 00:00:00,24,0.233009708737864,4.966223965201349,0.36082440630880475,37.67006801863922
2018-08-20 01:00:00,26,0.2524271844660194,5.397041475016693,0.4081226344888247,42.6080030406333
2018-08-20 02:00:00,18,0.174757281553398,5.094227720576803,0.3734189571380136,38.98493912520862
2018-08-20 03:00:00,21,0.203883495145631,6.528865298514693,0.5857711266052618,61.15450561758933
2018-08-20 04:00:00,30,0.2912621359223301,7.527079851850746,0.8486771087570135,88.60189015423222
2018-08-20 05:00:00,41,0.3980582524271844,7.227178159575267,0.7875401822470931,82.21919502659652
2018-08-20 06:00:00,44,0.4271844660194174,6.843318619571038,0.6861898042909154,71.63821556797157
2018-08-20 07:00:00,25,0.2427184466019417,6.660263013822273,0.6577337911792902,68.6674077991179
