epoch,train_loss,val_loss
0,671581.6,573063.44
1,518102.7,551030.06
2,471745.56,575365.06
3,496513.34,496706.53
4,534164.56,487927.75
5,464798.88,480903.7
6,465456.4,486996.28
7,453150.8,471271.6
8,328664.72,469585.22
9,304961.2,482456.75
10,290190.66,455708.6
