method,hours,horizon_hours,step_hours,terminal_policy,storage_type,storage_rating,storage_duration,storage_capacity,rated_grid_capacity,num_windows,gurobi_runtime_seconds_sum,gurobi_runtime_seconds_mean,generation_revenue,baseload_revenue,gurobi_revenue,wind_cost_c_ntg,dispatch_cost_c,ntg_profit_sum_gi_pi_minus_c_ntg,baseload_profit_sum_di_pi_minus_c,gurobi_profit_sum_di_pi_minus_c,ntg_cove,baseload_cove,gurobi_cove,gurobi_improvement_vs_baseload_pct,paper_cove_nn_improvement_pct,gurobi_minus_paper_cove_nn_pct_points,final_soc,max_soc,max_wind_only_violation,max_delivered_definition_violation,max_grid_violation,max_charge_mode_violation,max_discharge_mode_violation,max_available_energy_violation,max_soc_update_violation,max_soc_lower_violation,max_soc_upper_violation
rolling_horizon_gurobi_mip,385572.0,24.0,24.0,equal-initial,caes,100.0,24.0,2400.0,249.0,16066.0,16.81222915649414,0.0010464477254135528,33083484.545170747,29772906.501203924,41583656.227394834,42559080.0,51896025.0,-9475595.454829253,-22123118.498796076,-10312368.772605166,1.286414674424385,1.7430621023816228,1.2479909105686453,28.402384007806713,32.3,-3.897615992193284,1440.0,2400.0,5.9259264162392356e-12,2.0250467969162855e-13,0.0,0.0,0.0,1.4210854715202004e-13,5.9117155615240335e-12,0.0,0.0
