epoch,train_loss,val_loss
0,128.59773,30.687199
1,16.991539,10.360183
2,5.6655164,3.628331
3,1.9742414,1.0332615
4,0.9395643,0.86610913
5,0.865595,0.8590444
6,0.8632382,0.8557447
7,0.86414737,0.85563993
8,0.56236106,0.85562116
9,0.5458421,0.85561967
10,0.5351835,0.85561746
