epoch,train_loss,val_loss
0,62.10668,50.726295
1,46.902004,47.10144
2,42.97923,44.9644
3,43.365128,43.39758
4,44.015266,42.77974
5,41.51166,42.11577
6,40.628014,42.31635
7,41.015255,41.58047
8,24.797108,41.440575
9,23.509232,41.55075
10,22.533646,41.299305
