epoch,train_loss,val_loss
0,1.3646973e+08,2.5539342e+07
1,2.1186386e+07,1.8537852e+07
2,1.7815586e+07,1.6417464e+07
3,1.7307996e+07,1.5827187e+07
4,1.6916638e+07,1.5433023e+07
5,1.6706457e+07,1.5382602e+07
6,1.6599448e+07,1.5293922e+07
7,1.6325614e+07,1.5173561e+07
8,1.1542868e+07,1.3825112e+07
9,9.144749e+06,1.1382698e+07
10,8.383492e+06,1.0914676e+07
